inf0,ylag0,inf1,ylag1,inf2,ylag2
0.34318213848849577,0.8528087677197584,0.3413361487765898,0.8482495244041646,0.33395167878165316,0.8371649887685827
0.33976040704078525,0.4703210740044674,0.2932283181797437,0.4810362400214355,0.30217010858385146,0.4708512757874227
0.32949864585548494,0.5883735736990208,0.2988865035864692,0.620926338361667,0.31150584982036356,0.5934707412639576
0.3037165692847266,0.6249213240566098,0.12450541310125728,0.6438384572225702,0.18478047605257297,0.6477350970165048
0.34419074456793963,0.6178551985429757,0.3425825027039564,0.6299490119305464,0.341859173253377,0.6170284272986541
0.38445899595017574,0.5948439179868524,0.34098665310131276,0.6082114531585536,0.4260803818069132,0.567215702822647
0.3372107650866416,0.6654376508991691,0.28413574780363066,0.6723188519531808,0.3207272195215851,0.6801002869074808
0.3048519913521754,0.8701388800452596,0.28616217004677175,0.8826064512229421,0.316540284497509,0.868720641625649
0.3593873832355532,0.6449497787080496,0.32920329906987733,0.655682212920437,0.28086737326689015,0.6437517819712758
0.3420126140947855,0.7846546932326461,0.2981865935290742,0.7574243424488161,0.26552855979250023,0.8148241636871039
