inf0,ylag0,inf1,ylag1
0.3937180747838686,0.8659261745466378,0.47348335223445037,0.8604310699460302
0.32972840130710984,0.4766257591994281,0.5132318444328511,0.4532919013803215
0.34021286581959764,0.547505629618361,0.3615642841608132,0.558821953191443
0.3153282216672279,0.6395950913998456,0.29063291967888794,0.6235306586454273
0.41619661212313486,0.6195510929024499,0.4247195592032028,0.6250529114818424
0.3637544543757708,0.6451855548412945,0.3131111952292952,0.6234618548144203
0.3737710592099653,0.6765028038399894,0.34992337472533624,0.6820857878762165
0.3218196162913322,0.8621440384805166,0.33566759730372864,0.8538635420077412
0.3577050136493407,0.6412846439026055,0.33623436826417996,0.6425397738734389
0.32972548745673796,0.7585695147513475,0.03194569128567015,0.7876054251312302
0.35446562984669905,0.7326875825577405,0.13134550555542032,0.7163180025639607
0.34018070067011197,0.7566755516157695,0.3451668197710404,0.758919952902863
0.3430405561532811,0.7138833636818238,0.29302045343575905,0.6690667094179966
0.3744919417079413,0.7930917690431583,0.31642679259572504,0.8064535842346544
0.3141009724890608,0.6183276921654073,0.3840281781964136,0.5848651355886547
0.36438827171859123,0.6316361250834318,0.27717234429290427,0.6148373014134643
0.3674091357741349,0.8003480249940942,0.35635725501299564,0.7719218076074601
0.3317477985618511,0.6587906218831036,0.30637438399245454,0.6568855090272868
0.3330704823980601,0.6905403978126552,0.271999098490586,0.6595541630527808
0.3298627028679703,0.5497414007991241,0.40083286660811324,0.5203205702903172
0.35836476433114184,0.6751387053668256,0.41404708436118154,0.6314292888943487
0.37326019564675633,0.7789072389604152,0.18773366509227218,0.7760431975393264
0.3163561501830195,0.4831821696409808,0.3362538525396169,0.4985553152154167
0.33847955110037653,0.645481937233044,0.24228898067758287,0.6164079382835221
0.39242579983041537,0.46136285428187906,0.31913073077402676,0.4556487947449849
0.2849530655607735,0.7532208092285038,0.19181298968447308,0.7949516179706851
0.3323098200752834,0.7631971279911134,0.21268111794913308,0.7653347599650215
0.3482994110162291,0.7536467110200779,0.30669519039826804,0.7560944631779578
0.39570920600790205,0.5987423965698435,0.41579282130480855,0.6094955535623303
0.46203023131289367,0.9106294682136746,0.17491806465396487,0.8807024535050092
0.2607624878022773,0.6333574234491217,0.18323219947733443,0.6215569869439519
0.39890818879241885,0.7712346815085381,0.3687063731730591,0.8740288273090145
0.3744562919673222,0.7583427319921208,0.3461762343874909,0.7596950062697287
0.3834595328693614,0.8977684861032214,0.3423290694139358,0.8937316930236603
0.36677068857413864,0.731573810346087,0.3044634855812982,0.7503345298847145
0.3211050886945052,0.7234423302691446,0.22109988043258538,0.6957469424007665
0.43492679510884885,0.6041424957328703,0.22306778559443902,0.5629879840608536
0.30879224838993125,0.4951690637440274,0.3001377098308271,0.4700515550849245
0.32262652415607856,0.6014561863294055,0.17447755109343122,0.6012953147644201
0.3582920935237526,0.6546399463712057,0.33188120691934386,0.6512973955290395
0.41713938810238793,0.6100901123377733,0.2364730119980066,0.6223780024795929
0.3371574127523562,0.6709425327654361,0.251750093603584,0.655836812519941
0.3538475627419103,0.6015208472871236,0.31013999931589187,0.6328617838811799
0.3331316250853858,0.816318249002175,0.3268769767817103,0.8098460111915328
0.3610631685883644,0.7753938888764056,0.44506377788247786,0.792643559629291
0.3453136286966447,0.8929506353697358,0.2776565989200365,0.8790651073975397
0.37263387021314825,0.6518144114377484,0.2758879157437707,0.6450955605708112
0.4367287471671825,0.8061891580078624,0.43387122704604364,0.7863403147378362
0.31576186513371274,0.7559352411988725,0.2762453380466337,0.7411602262289602
0.38534161102001385,0.6373337167823706,0.32902632754249006,0.6609534194114572
0.31802133443007297,0.8018767358518153,0.21884694935603605,0.8370967681104451
0.34637392441610326,0.7542616079337779,0.34637392441610354,0.7542616079337777
0.33743692803479763,0.6688878423080991,0.2938476112857631,0.6865060715402524
0.34808504817641617,0.6299622174023052,0.19845434506117005,0.6272888532862688
0.33028493420410543,0.6573698679334449,0.3126599477255759,0.6616059825621953
0.26605860390064173,0.6644562825683089,0.19936865672727033,0.6209138607055011
0.3350532573839471,0.8021203091209285,0.27803862286871606,0.7910547491174227
0.3895162485564417,0.6781785471670954,0.15664650623546217,0.645307759170164
0.35311339350426213,0.8751576081669898,0.2754734228160746,0.8715893126449422
0.37093408666474575,0.5318656631285857,0.39223686918992395,0.5531365160666006
0.37525331393845396,0.8345778736711718,0.29735325779627675,0.8059085814665005
0.34087008487903797,0.8538990686905815,0.216109497567394,0.7398088199260506
0.43653914508377284,0.8334313382240367,0.3716465607920846,0.8543721903302961
0.39416104230531435,0.7403859932474535,0.423939862770838,0.7256166626973388
0.4086655713078601,0.6207346444744902,0.38020120608141916,0.6558932836801707
0.37323543164634576,0.7413341752030534,0.25755501304709283,0.7228765747206497
0.375718712710226,0.7070501541635237,0.27332276109658293,0.699316234625303
0.3449775157157222,0.6587111119936995,0.2256716910639246,0.6968868439280265
0.3398246916168437,0.5925196198369648,0.2695091230240559,0.5670738743821673
0.4022374935974535,0.5813421789787738,0.42768488483552525,0.56394355307337
0.3650224634822047,0.7649796925048602,0.3525391436148913,0.7818294750620918
0.37187319197382834,0.7118581882960362,0.3167487865891552,0.7004288308351532
0.3575541156590899,0.9547002554160117,0.4190848313408555,1.000760132148259
0.3805685898750057,0.7548390626361137,0.4066686912331883,0.755840227033824
0.3314662497786249,0.6062891379043258,0.24879704398080021,0.6151726192884792
0.3913228088335582,0.7745616290043833,0.1758480344133449,0.815373295941527
0.4582289302924812,0.6702835226353717,0.332566208819502,0.6305672429457788
0.37575739316995305,0.6768413261624737,0.2675638585747879,0.6794087948848447
0.47868324454339395,0.5786522692794196,0.23851490305974204,0.5639876003228864
0.3311908818921353,0.6684296890511496,0.26372290897213196,0.6257819991355749
0.3311572963160958,0.7344990564301291,0.2680293607961616,0.7199392984284478
0.3556367558044366,0.6599669538545315,0.37317620159005616,0.6734641653283453
0.4211365773326795,0.5123271258387276,0.2975543222266982,0.5160018499461811
0.37761012672412864,0.5675536122358164,0.29305838955372554,0.5990024256309384
0.36337270307062247,0.6458118798554335,0.30171274827572064,0.6716585548593752
0.40361909176520866,0.6795878542706951,0.2549848689899967,0.6735671219040023
0.39018114012793237,0.7185162789398256,0.33331997169600164,0.6739865423312905
0.3415831454314487,0.764883678766311,0.2494378893428063,0.7806677375812778
0.392762470348218,0.6707293524301279,0.25096084987950906,0.6716332397747544
0.33615253615031837,0.6618025789047368,0.32796122718690673,0.6602361870843215
0.38422005152366523,0.4800557296593581,0.28131924358127386,0.47610752093917197
0.3514740546338789,0.7565533165463492,0.31381628045900867,0.7498629461894006
0.3653919579623288,0.6818996738005783,0.3253009572411678,0.6682965573171622
0.30749871866158385,0.640505475818467,0.361373135352407,0.6607797111632372
0.3532922515375362,0.7712753588499693,0.26935653822355005,0.7607246342934423
0.41300329391748325,0.659529173099633,0.3234844756388994,0.6629964724267561
0.382713831409664,0.9007635815033852,0.3821580427074241,0.8983443756095105
0.3746604716291077,0.6075704442617473,0.2823656807219349,0.5865787065823447
0.35560157938759596,0.7408756241773338,0.2806455555250843,0.728414205302553
0.46485819926007677,0.6129050976937529,0.40085651723424676,0.6090445121115132
