inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.625848109,1.171568637,0.617619142,0.630416901,1.623524568,1.433130182,1.428465343,0.656747561,0.833101286,0.702782221,,0.920153441,0.409774995,0.07960715,0.055415851,0.570089977,0.460253494,0.465676223,0.158302663,0.146026015,0.142833947
1.733489834,0.930278787,0.111971787,0.065335147,0.999783195,1.021681778,1.002877891,0.701512866,0.906105954,0.71313082,,,,,,,,,,,
1.737596838,1.400198424,0.963592165,0.927483108,1.221967504,1.049976366,1.159148149,1.155165028,1.186425644,1.183331945,,,,,,,,,,,
1.476393973,0.995364851,0.789606462,0.781940135,1.486755715,1.591910511,1.693295791,1.012088188,0.944250762,0.832024706,,,,,,,,,,,
2.003045328,1.428984779,1.298806841,1.177157339,1.936021156,1.992766745,1.813822214,1.560152793,1.495938794,1.546409209,,,,,,,,,,,
2.562844183,2.227033809,2.658353331,2.405925998,2.516661171,2.967465272,2.773203811,2.081146148,1.820500127,2.191932183,,,,,,,,,,,
1.657773617,1.009058477,0.475704212,0.633935332,0.893241282,0.907020935,1.013319649,0.923869212,0.545198059,0.645713488,,,,,,,,,,,
1.421031418,0.953918519,0.517878744,0.398232031,0.880213186,0.820805049,0.795462735,0.654458947,0.855165026,0.630605844,,,,,,,,,,,
2.400055251,1.922203132,1.513097626,1.531030337,2.063354524,1.833973997,1.912887158,1.663417335,1.616203725,1.745216643,,,,,,,,,,,
1.835933467,1.494912825,0.728865787,1.093402465,1.791985131,1.398374765,1.562091417,1.065871537,1.119966367,1.07180978,,,,,,,,,,,
1.640887024,1.091100415,1.166497027,1.05202435,1.273743949,1.058853804,1.011240725,0.602107679,0.715728038,0.676513216,,,,,,,,,,,
2.055023874,1.467290648,1.409425874,0.923808787,1.641988904,1.379022446,1.339886362,1.400884681,1.450357548,1.359014279,,,,,,,,,,,
1.989095644,1.474109458,1.202937124,1.215828927,1.277936925,1.315290942,1.275406606,1.243411445,1.301477346,1.216543981,,,,,,,,,,,
1.929967082,1.084216637,0.110948906,0.194858857,1.917655082,1.742131119,1.737523574,0.946313714,0.905425046,0.962992495,,,,,,,,,,,
1.433135424,1.692987207,0.961742888,0.908747213,0.951477764,1.007674057,1.095246023,0.925790609,0.797108963,0.876505912,,,,,,,,,,,
2.174637622,1.264125296,-0.229052106,-0.203672465,0.946077685,1.044629866,0.984199425,0.790464463,0.958883271,0.840745353,,,,,,,,,,,
1.909857273,1.50346974,1.21094338,1.168116721,1.715605203,1.556989896,1.512744941,1.25414434,1.072684249,1.212649371,,,,,,,,,,,
1.784836815,2.046511626,0.97324431,1.186341789,1.70624406,1.481912466,1.547142389,1.229071535,1.094726991,1.147867683,,,,,,,,,,,
2.380809804,1.92258796,1.93320544,1.577487539,2.079583759,2.081555044,2.081295555,1.733815275,1.704127944,1.842240149,,,,,,,,,,,
1.685053627,1.37515452,1.262948273,0.737407217,1.696105868,1.72138363,1.609970066,0.889474258,1.048286663,0.880461526,,,,,,,,,,,
2.261038645,1.546187591,1.588528277,1.399040192,1.845138565,1.670907201,1.571934529,1.522174461,1.520591275,1.52605308,,,,,,,,,,,
1.843896287,1.066095213,1.405709302,1.387506115,1.653928986,1.644050809,1.615022433,0.924559787,0.938051544,0.944410551,,,,,,,,,,,
2.253488591,1.683497063,2.527428346,1.825035872,1.681011919,1.641860441,1.532037524,1.555185763,1.569949454,1.567370855,,,,,,,,,,,
1.744976299,1.384225876,1.7259477,1.758372374,1.156194821,0.836630906,0.789318117,0.852318551,0.879959114,0.504566617,,,,,,,,,,,
2.163047315,2.043018097,1.674105239,1.766015535,2.055278202,1.908694635,1.871962403,1.135855659,0.98496494,1.314036825,,,,,,,,,,,
