inf0,ylag0,inf1,ylag1
0.3100661912929562,0.8334231383386775,0.29878881533023866,0.8112450561825126
0.3105154706857204,0.47183386465806304,0.2927869325301019,0.5045955763617798
0.2968698633698727,0.6102455354667473,0.287080807718242,0.5940208025177904
0.3137441787301049,0.6290695096473615,0.2906601542232351,0.5970595485296061
0.31089898449947434,0.6223195855664765,0.29773996246951023,0.6369820999855644
0.31921608790660927,0.5614592067318285,0.30981517931799657,0.5884276779298974
0.31079140479160344,0.6701346793384865,0.30153538018321724,0.6523253732116021
0.31371658350308385,0.8911586014699073,0.3101355300530052,0.844797772146719
0.3123011500556626,0.6429515921415803,0.2914926446251525,0.6677874830700476
0.3191392502571021,0.7843809408284244,0.31017426155681,0.7603810866710282
