inf0,ylag0,inf1,ylag1,inf2,ylag2
0.3051672540575624,0.8350605823131668,0.3007061167575451,0.8557608011127864,0.3000810156708008,0.8133949888749556
0.302647904882617,0.4745860628850105,0.300046996001511,0.4945528444783298,0.2992509140196433,0.49987949344555604
0.30319765313132563,0.5893640175853802,0.303143366665807,0.6111694360349479,0.3030516909019739,0.5794881324111262
0.30301132832426037,0.6275837644864581,0.2958218038157837,0.6266118296148862,0.30247062233256305,0.6124833639463939
0.30425763306749537,0.6294907118448891,0.3018076364507029,0.6415207399355118,0.2969290903321092,0.6260861165519488
0.3097190262707061,0.6433617439204089,0.3045091538356293,0.6321264368657049,0.31030642736854896,0.5986453826444182
0.3066018482140692,0.6615903040963738,0.3055396009522937,0.6424777277797891,0.3051276459429041,0.6707289182015894
0.30620575614108025,0.867553563516683,0.3042452523819492,0.8835469431458761,0.3078269110611547,0.8560130355976099
0.30893606003771645,0.6429774991602729,0.30617433959822327,0.6275812687336966,0.30740540109368675,0.6808767754272023
0.30954938427848955,0.7667760404729586,0.30845250637260635,0.7471836343171105,0.30661233422362594,0.7249871503897976
