inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.34515961,1.853593778,1.524500222,1.326940268,1.854181705,1.595978102,1.444398407,1.270896885,1.386944615,1.309986899,,1.549085854,0.535875802,0.181213095,0.169446872,0.979291714,0.706457056,0.719568303,0.239095662,0.240735567,0.259929258
2.345928486,1.48600761,0.683232076,0.746058931,2.225947582,2.253471634,2.192306935,0.78897158,1.186715582,0.80562233,,,,,,,,,,,
2.592359699,1.776112038,1.549272694,1.656087773,1.889339975,1.485566377,1.664611443,1.583115297,1.596224474,1.615799502,,,,,,,,,,,
1.75479052,0.812504708,0.566669586,0.311631462,1.96163705,1.959684082,1.756631154,0.57296685,0.631323933,0.624543977,,,,,,,,,,,
2.443777442,1.641432579,0.894453763,1.275259251,1.789505026,1.489880246,1.837652137,1.568855795,1.516692224,1.667007116,,,,,,,,,,,
2.96700985,2.248663386,1.816335695,1.841435825,2.933558409,2.654046114,2.664852622,1.755245075,1.873870088,1.849319205,,,,,,,,,,,
2.790190799,1.885227048,1.227339654,1.247822346,2.489809468,1.657248778,1.537506281,1.071335827,0.832777554,1.184407458,,,,,,,,,,,
1.639497813,0.721024273,-0.209995574,-0.5323182,0.920293666,0.792928537,0.48970225,0.25181961,0.727586955,0.200408126,,,,,,,,,,,
2.807763954,1.217343313,1.124591005,1.125276561,1.714416378,1.547597746,1.580819057,1.359013048,1.44783935,1.421530196,,,,,,,,,,,
2.231574973,1.33460017,0.77523169,0.946766532,2.128146414,1.455025667,1.573634082,1.113142217,1.086585054,1.16997549,,,,,,,,,,,
1.923987288,0.602661017,0.619055066,0.878155503,1.308435325,1.127876976,1.248483373,0.414948198,0.470480373,0.475912529,,,,,,,,,,,
2.609893052,1.48177042,1.271163071,1.138407575,2.036652551,1.697703156,1.787649686,1.78420596,1.780673108,1.810713454,,,,,,,,,,,
2.837370115,1.674888297,1.495515604,1.468139174,2.88380208,2.807001931,2.81806166,1.513313864,1.742687501,1.521330294,,,,,,,,,,,
2.552871254,0.926157941,0.156713592,0.204532334,1.991418789,1.448653976,1.566889413,0.653499149,0.646752123,0.832263299,,,,,,,,,,,
1.802729785,1.096503285,0.50692007,0.549712892,1.079478365,0.710693498,0.787224699,0.72105128,0.703164338,0.593328334,,,,,,,,,,,
