inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.190627245,0.977765003,0.568133123,0.791599272,1.012461958,1.032822545,1.062235499,0.674472004,0.672792433,0.821335144,,0.707142508,0.476410705,0.126462823,0.137346167,0.56313797,0.525400557,0.518904636,0.26277621,0.246856934,0.247426988
1.614897757,1.479618051,1.013733043,1.039844174,1.410754522,1.241598114,1.253778035,0.870425241,1.130955746,0.841124689,,,,,,,,,,,
1.500931272,1.319426511,1.10611726,1.061376268,1.330041806,1.294322118,1.322440547,1.139787029,1.162985191,1.130686289,,,,,,,,,,,
1.455217234,1.272642619,0.906263219,0.936562279,1.195370046,1.197382121,1.227664433,1.067133026,1.062311477,1.06236525,,,,,,,,,,,
1.477978927,1.5125871,0.956993809,0.864021159,1.500985546,1.459196931,1.463454912,1.599029357,1.338488935,1.078303441,,,,,,,,,,,
2.157439956,2.115677536,1.212989693,1.23365232,2.021762464,1.969013758,1.883526194,2.108990397,1.75537582,2.012742375,,,,,,,,,,,
1.646757016,1.353417056,1.174773703,1.12261147,1.43286088,1.530793428,1.524424469,1.086375014,1.009954856,1.229996024,,,,,,,,,,,
1.593382121,1.535623884,1.493893548,1.678148808,1.31977135,1.277761708,1.344365577,1.16016262,1.225486408,1.133740217,,,,,,,,,,,
2.219742578,2.15871787,1.07107484,1.168029223,2.094386845,1.974318465,2.053568645,1.618085655,1.631738565,1.74659985,,,,,,,,,,,
1.8960024,1.667584046,1.265418143,1.274879603,1.685668744,1.695008782,1.694733085,1.353856584,1.50398296,1.348767391,,,,,,,,,,,
1.531853013,0.403989225,0.245930177,0.253074818,1.406513292,1.273853665,1.304327074,0.664118962,0.828858207,0.707232322,,,,,,,,,,,
1.69134701,1.545426952,1.907712784,1.676446624,1.421764577,1.478766224,1.343512725,1.18593733,1.269760061,1.220387053,,,,,,,,,,,
1.524918282,1.256336158,1.260042492,0.985830186,1.5516092,1.669660964,1.569434412,1.123963964,1.156694025,1.108395099,,,,,,,,,,,
1.570158457,1.318488197,0.137129137,0.141952973,1.598080599,1.654532446,1.612649139,0.930367048,0.969924539,1.091643488,,,,,,,,,,,
1.353873332,1.222164062,1.047479193,1.127837119,1.273923733,1.341812268,1.395987462,1.178452696,1.120976828,1.104286501,,,,,,,,,,,
1.781587716,1.53243348,-0.148348802,0.093801845,1.086098138,1.150503205,1.166818111,1.118896821,1.226084335,1.13227815,,,,,,,,,,,
1.735488082,1.280383626,1.061565315,0.99822367,1.557306222,1.448652897,1.524958826,1.209811275,1.103085847,1.22770667,,,,,,,,,,,
1.786493021,1.692870977,1.38100512,1.361835575,1.799129595,1.53832214,1.590204552,1.522283255,1.362502031,1.514166602,,,,,,,,,,,
2.380511642,2.075500515,2.384246271,2.48853124,2.395018431,2.477938301,2.434369259,1.981679242,1.92316899,2.089491891,,,,,,,,,,,
1.413557747,1.465668005,0.543023384,0.576667316,1.465197093,1.415044457,1.411804976,0.982497457,1.13600994,0.923168107,,,,,,,,,,,
1.678749448,1.532635027,1.297370876,1.262228565,1.555912175,1.569854071,1.570117944,1.43300653,1.486703295,1.312470431,,,,,,,,,,,
1.550481734,1.545480984,1.738637615,1.758308109,1.639829635,1.824143554,1.775572681,0.922367255,1.078417086,0.923110996,,,,,,,,,,,
1.893368205,1.234232209,0.972380364,0.811961575,1.598649236,1.509127005,1.505928683,1.355964538,1.467972729,1.285020096,,,,,,,,,,,
1.918692081,1.444201806,1.414838827,1.327916218,1.601347166,1.365985403,1.329334721,1.175521729,1.172382125,1.194153408,,,,,,,,,,,
1.868801631,1.533950001,0.761905505,0.951303581,1.857247343,1.68292259,1.826963317,1.355415212,1.247217227,1.411243782,,,,,,,,,,,
1.419534501,1.362690827,1.271519177,1.396563453,1.433388958,1.357628769,1.470218902,1.176589109,1.187775271,1.179565826,,,,,,,,,,,
1.470927041,1.21256089,0.578708666,0.843672836,1.123831117,1.143971277,1.095973769,0.936401932,1.062255708,0.870123576,,,,,,,,,,,
1.846408935,1.259223795,1.048837096,0.732160366,1.818676886,1.814272392,1.838033991,1.432077173,1.479429713,1.356058642,,,,,,,,,,,
2.198096416,2.407345614,1.584753549,1.533647222,2.240591444,2.172532882,2.119608456,1.629092826,1.497908294,1.677326612,,,,,,,,,,,
2.054876125,1.470799205,0.579465059,0.382348,1.439193804,1.232517316,1.260784614,1.394683784,1.46183757,1.385813507,,,,,,,,,,,
1.665976232,1.729368684,2.499986565,2.446915843,1.646694367,1.451708567,1.533555955,1.347195426,1.377387877,1.462986186,,,,,,,,,,,
2.1985492,2.111409075,1.747364803,1.799696546,2.066798376,1.979312583,1.97753892,1.659936729,1.684614216,1.707839277,,,,,,,,,,,
2.169701212,2.607845353,1.703460098,1.957821092,2.339306298,2.214838491,2.176895672,1.870901473,1.759052165,1.822853702,,,,,,,,,,,
1.128399144,0.897620512,0.508319839,0.514745652,0.861730972,0.820583155,0.840532872,0.919989373,0.891467559,0.672767164,,,,,,,,,,,
1.394621592,1.355395862,1.9187418,1.81322825,1.225549629,1.183491141,1.184678841,1.166084707,1.09211415,0.982021634,,,,,,,,,,,
1.643140749,1.431534497,1.446739997,1.343288362,1.452886302,1.150139898,1.246337547,1.287279364,1.260811063,1.258511789,,,,,,,,,,,
2.358371752,2.13951004,1.554609465,1.495816257,2.233936215,2.195696395,2.154478282,1.916924289,1.741734224,1.794686782,,,,,,,,,,,
1.332626859,1.3810918,0.061699614,0.23735767,1.264110604,1.193813889,1.24013963,1.203466352,0.807947067,1.191763322,,,,,,,,,,,
1.413263367,1.108314965,0.561886304,0.346750101,1.105094598,0.978213973,1.099872937,0.872575099,0.777640491,0.640738808,,,,,,,,,,,
1.58421715,1.371203176,0.638391179,0.642669687,1.516393318,1.563973676,1.378286739,1.333454628,1.193104848,1.257062383,,,,,,,,,,,
1.911775353,1.800757128,1.665820997,1.761022863,2.119837733,2.326344597,2.347726712,1.808690409,1.470281962,1.692817373,,,,,,,,,,,
1.787509819,1.742774612,1.092445591,1.233163234,1.760517996,1.7282218,1.727883948,1.315372251,1.305307753,1.472365581,,,,,,,,,,,
1.784047272,1.47827158,1.218539338,1.24755688,1.677136973,1.7278049,1.736816992,1.435684891,1.51190301,1.395221326,,,,,,,,,,,
1.357174227,0.861360847,0.404516258,0.35191152,1.317061646,1.291506142,1.270292537,0.810034765,0.92333196,0.751819698,,,,,,,,,,,
1.905781117,2.142174572,1.370236488,1.703375169,1.84082689,1.675044775,1.65257683,1.666740339,1.556794998,1.631315298,,,,,,,,,,,
1.561619455,1.212947617,1.063855068,1.108040218,1.673302692,1.621959397,1.6367577,1.305283672,1.279098491,1.286170419,,,,,,,,,,,
1.562349057,0.978237094,1.538319193,1.656941254,1.173849722,1.168539371,1.130791925,0.773653339,0.809485871,0.794061038,,,,,,,,,,,
1.509668328,1.134954935,0.301058078,0.395396874,1.127250508,1.059979812,0.925497659,0.85193772,0.946666895,0.873432683,,,,,,,,,,,
1.57372337,1.446778546,1.075921221,1.015874554,1.475546677,1.322843304,1.391167032,1.3370563,1.455608775,1.272289732,,,,,,,,,,,
0.968901058,0.460128585,-0.280971984,-0.353044559,0.79451071,0.60333108,0.562913444,0.970830148,0.989527928,0.822045882,,,,,,,,,,,
1.64018756,1.647722942,2.038802697,2.103893911,1.495130975,1.434116996,1.435086698,1.150364769,1.139146608,1.134207272,,,,,,,,,,,
1.625182083,1.423691021,1.1413193,1.235807764,1.382124083,1.390840272,1.412574098,1.101069653,1.094547934,1.283649176,,,,,,,,,,,
1.943972794,1.99003819,0.69536794,0.942461901,1.851185196,1.496684405,1.640461532,1.485058249,1.243297745,1.448330525,,,,,,,,,,,
1.77056085,1.340638319,1.333930283,1.361030867,1.807794058,1.843538443,1.823662971,1.104454107,1.094551619,1.294381025,,,,,,,,,,,
1.635182349,1.492761209,0.881698364,1.017396211,1.63285049,1.524191458,1.576355768,1.380729089,1.376722703,1.382247117,,,,,,,,,,,
1.748308069,1.410356437,1.457259877,1.559948459,1.726635408,1.88753653,1.856596805,1.429643177,1.42935237,1.50304454,,,,,,,,,,,
1.459451474,1.426332233,1.203771336,1.306283141,1.264139419,1.287361751,1.272393878,1.209832509,1.054641393,1.22443291,,,,,,,,,,,
2.015151695,1.757521992,1.586357725,1.545889493,1.79265957,1.787354016,1.638694588,1.417090072,1.407971796,1.251429847,,,,,,,,,,,
1.498111763,1.637048886,1.320055254,1.269102347,1.359865911,1.373844351,1.236826096,1.36429716,1.298799835,1.334160037,,,,,,,,,,,
1.680440517,1.485034967,0.308173629,0.615070386,1.143189049,0.977281486,0.974678939,1.040998619,1.091707894,1.034251478,,,,,,,,,,,
1.807726518,1.329669834,1.554295452,1.582944986,1.956164613,2.039871522,1.999869078,1.473296903,1.228976783,1.452932746,,,,,,,,,,,
2.150263131,2.035881122,1.816647376,1.669468048,2.101591564,2.162793109,1.981407697,2.032342839,1.984834175,2.067834679,,,,,,,,,,,
1.892278737,1.470559144,1.763179276,1.806881346,1.702036961,1.7206881,1.714300769,1.460549914,1.220510442,1.527580441,,,,,,,,,,,
1.40428909,0.73045696,0.231914009,0.23380222,1.015157261,0.975441301,0.945351711,0.82345792,0.89031886,0.783579469,,,,,,,,,,,
1.355442398,1.53331079,1.54936608,1.621914996,1.201258561,1.057606599,1.059186164,1.043710152,0.829208864,0.896099858,,,,,,,,,,,
1.526491671,1.15926002,0.545073839,0.42364412,1.181225344,1.290755152,1.248843971,1.029408094,1.095584953,0.943326668,,,,,,,,,,,
2.030563078,1.338092139,1.288087671,1.22374565,1.642267355,1.570133825,1.543092035,1.524992905,1.528992848,1.479962782,,,,,,,,,,,
2.141058696,2.053375968,1.450573079,1.524975369,2.099919653,2.099068902,2.136157555,1.966165977,1.793623528,1.764293083,,,,,,,,,,,
1.820049661,1.659708469,1.71445364,1.719824094,1.683282111,1.51886839,1.638240938,0.957065671,1.111277548,0.982891535,,,,,,,,,,,
2.447291721,2.147264417,1.324411609,1.651812285,1.994991523,1.541526194,1.696113849,1.501389815,1.36214239,1.758728092,,,,,,,,,,,
1.245348861,1.068917472,0.817818406,0.481004434,1.203255165,1.171276115,1.306901537,0.811949886,0.705816022,0.98849725,,,,,,,,,,,
1.745708196,1.865439798,1.736854731,2.024783859,1.527678349,1.517587381,1.494787302,1.256401402,1.23146197,1.23636748,,,,,,,,,,,
0.94068663,0.540175373,0.386303136,0.355462259,0.761173291,0.698571747,0.682431416,0.662620904,0.602929048,0.635989544,,,,,,,,,,,
1.111636487,1.101129897,0.857265736,0.855480416,1.105418889,1.102039839,1.055097677,0.820672138,0.823841345,0.918397869,,,,,,,,,,,
1.592850415,1.083215177,0.989219062,0.975518158,1.324419967,1.37910598,1.352563275,1.096718669,1.002596494,1.260018047,,,,,,,,,,,
1.78478393,1.510656507,1.095561897,1.114457098,1.673246604,1.583381107,1.579274492,1.255511084,1.20842219,1.452145266,,,,,,,,,,,
1.840339323,1.108843789,0.84412288,0.680124432,1.409326897,1.21781459,1.254505041,0.977496585,1.157111779,0.909357432,,,,,,,,,,,
1.864731974,2.023369667,0.893071049,1.285733827,1.736585365,1.522781166,1.550836142,1.106415425,1.100324722,1.127307178,,,,,,,,,,,
1.922611673,1.683712986,1.627502681,1.477140371,2.018608445,2.090503148,1.993320002,1.451719406,1.428050908,1.410567742,,,,,,,,,,,
1.636536606,1.657715755,1.499197626,1.453236802,1.383821732,1.612822294,1.614253125,1.457483245,1.519976561,1.41709622,,,,,,,,,,,
1.387829003,1.209306494,1.452158822,1.323486221,1.279012628,1.595343693,1.366577673,1.222828729,1.181163212,1.152769385,,,,,,,,,,,
1.727060706,1.547257469,1.965653448,1.76937016,1.689953869,1.748117223,1.659762279,1.453317167,1.332230522,1.466982449,,,,,,,,,,,
1.989878219,1.760258209,1.499988078,1.482439124,1.766099014,1.820184408,1.806934681,1.262882218,1.274088612,1.401668969,,,,,,,,,,,
2.148220595,2.464433795,2.516074457,2.324638661,2.108987092,2.081395265,2.137411988,1.633618795,1.647646476,1.598676277,,,,,,,,,,,
1.680422066,1.272399901,0.900827047,1.029662666,1.575027252,1.439862785,1.461697863,1.164027488,1.187984517,1.128007495,,,,,,,,,,,
1.610986848,0.717827644,0.270147154,0.27708587,1.253179838,1.199719948,1.317059407,1.001565687,1.110088136,0.816380136,,,,,,,,,,,
1.754251149,1.043373708,1.543516976,1.368996781,1.392040206,1.479161705,1.532266477,1.297072809,1.320185056,1.292910187,,,,,,,,,,,
1.760834117,2.035393424,1.195077667,0.918537453,1.579767487,1.46992184,1.351835503,0.993238853,1.277922983,0.981314036,,,,,,,,,,,
1.595371057,1.115628217,0.591864913,0.563020249,1.412384737,1.357779355,1.358600522,1.106750741,0.970770682,0.960353031,,,,,,,,,,,
1.30872056,0.851161411,0.601640044,0.589387731,1.291591898,1.365084083,1.273220781,1.08227703,1.008932695,0.949573704,,,,,,,,,,,
1.999835331,1.558972139,1.153596631,1.280794615,2.009228761,2.068002033,2.115780234,1.314741637,1.386624044,1.408006891,,,,,,,,,,,
1.765148446,1.243994901,0.602023271,0.618105607,1.634491869,1.523577703,1.505047386,1.508687415,1.579657394,1.445361099,,,,,,,,,,,
1.506719529,1.023436621,-0.341800583,-0.401769614,1.416635466,1.268210887,1.320942111,0.806078411,0.754627755,0.639766394,,,,,,,,,,,
1.405591423,1.326889657,1.332061802,1.350779403,1.286859014,1.267592901,1.278158639,0.98901823,1.097867333,0.862149279,,,,,,,,,,,
1.704417715,1.627074535,0.040544277,0.263745965,1.673604542,1.588776622,1.641810119,1.15820198,1.318768257,1.228841039,,,,,,,,,,,
1.613553654,1.386994397,1.00406746,0.926685852,1.408248165,1.400230281,1.30674928,1.149425949,1.297878382,0.991258125,,,,,,,,,,,
2.380119971,2.031346771,1.396878441,1.429661022,2.250222995,2.280109018,2.257884705,2.078600539,1.979443958,2.196372665,,,,,,,,,,,
1.920883874,1.471239534,1.797469694,1.668247463,1.790110647,1.765117626,1.571335559,1.335997045,1.305800565,1.403824039,,,,,,,,,,,
2.12220549,1.920943645,1.082286061,1.454444714,2.052771461,2.123827781,2.081813848,1.695020826,1.512573578,1.789610206,,,,,,,,,,,
1.820845861,1.740115811,2.162018951,1.784894132,1.726861197,1.771047675,1.640172224,1.390826766,1.517780365,1.223692598,,,,,,,,,,,
