inf0,ylag0,inf1,ylag1,inf2,ylag2
0.3406036966546245,0.8749120623196542,0.31667677777732656,0.8688293921175023,0.32623155381731583,0.8642637157500893
0.31274679436161973,0.47416618065022526,0.3405842235288207,0.4924828335171721,0.30025727965330207,0.45709384057007235
0.31112055112529,0.5697411655009549,0.32370507917476,0.5939474910354972,0.3054977384825401,0.5643992432510108
0.28071700466674043,0.6299524286669109,0.18619626041506115,0.6610263975596935,0.2838653576879615,0.6081168987437502
0.345903230574764,0.6180383627217296,0.37918775365324164,0.6263614788580163,0.3287541263879355,0.6363593951583286
0.3238456791154328,0.6070796215062936,0.3230911986554327,0.5951201231967669,0.32182079431655225,0.6232279010678055
0.3125867310661587,0.6703381547480769,0.2988180474948312,0.6651830446920483,0.2987806162208561,0.6058677469465134
0.3026426679473446,0.8662900480700821,0.30652498320886007,0.8749641227475613,0.3019879653930103,0.8691441909971184
0.33502813841824464,0.6397609031800051,0.2968908933899437,0.6542626619486164,0.3650644051130509,0.6290658869217041
0.3127211325352449,0.7767029990010724,0.28656302180419635,0.7484264223525647,0.276542029921017,0.7379015531397726
