inf0,ylag0,inf1,ylag1
0.3470134273063479,0.8771447017526461,0.3622544098703473,0.888527128385015
0.3244849435926125,0.4752613508759678,0.34770326444293376,0.48423027435352517
0.32379108869746365,0.5487152152489652,0.356741160902006,0.5295472023819017
0.30501868082945305,0.6393711194079978,0.2656513264468659,0.6142426519727742
0.3656694492108799,0.6214043586462172,0.36694876893304407,0.6240089079090058
0.32027654026094843,0.6413663978788482,0.3162675678574648,0.6167254429618751
0.3325093272623443,0.6599673598364434,0.2984560350293395,0.6585333057926439
0.3096285668450426,0.8603430380338228,0.3509197014863347,0.8541496123976065
0.31740924825341904,0.6378113312918087,0.29603260187870406,0.6431290141764836
0.3208383673250067,0.7603025551053072,0.3365512542250565,0.7675328505427188
0.3283191553871351,0.7249821495946716,0.23654228354819873,0.7278271366952553
0.3174115290830245,0.7587961597474913,0.27992301668424874,0.7622146654962302
0.3377703092466535,0.70569584346221,0.30638322459692957,0.7208895418248511
0.33761953479855283,0.7995964777338127,0.2857139820941551,0.8316772066608589
0.3126616917234456,0.6219605389244818,0.3314767536546651,0.6233852918351315
0.33415523237966055,0.622236210329154,0.31301687439717524,0.6134714076864559
0.32112153026103457,0.818249456398127,0.31555983773452156,0.785230368201501
0.30824113238309486,0.674428592466447,0.2913586147057701,0.6499557687158166
0.3072206605429152,0.6889526058990453,0.28203605796123876,0.6881022767389837
0.31182718946788923,0.5468138366494358,0.30901210950218705,0.5445724017643845
0.33389755611591954,0.6748125200425014,0.2634195450008097,0.6816596438238465
0.3476734395338418,0.7913110210669461,0.3182025742581811,0.7565355430833913
0.3141620798327607,0.5123810929548512,0.2876078458652704,0.5006205330775741
0.31848862418107743,0.6401918427689925,0.28835587661295836,0.6020847061507564
0.34696947536804335,0.45845961167747995,0.34847752761598216,0.47271437580812636
0.2931908629551001,0.7552261594444908,0.2549043039716732,0.7753908233135884
0.3177804772352686,0.7607414066180612,0.25590018928524666,0.791903082248339
0.33531040804472206,0.7556206724194316,0.3500648447336267,0.7448028838479491
0.36672478106431505,0.6111962267788229,0.3548178658517529,0.6020707296505166
0.3751184330013646,0.9124709392377649,0.257016368446475,0.8699393352405924
0.2849370807867255,0.6307020293799095,0.22987225646050327,0.6096936180785119
0.3581149788014768,0.7666792940626677,0.3096089206634323,0.7317513606899548
0.33268946360283724,0.7477411662747899,0.29534575668199164,0.7220070025447924
0.3436947301368556,0.8792314808844389,0.3222208163852057,0.9034440008808766
0.3328436699372199,0.7311368503910249,0.3446871382465975,0.7256944792030597
0.30295563241464835,0.7233497275182257,0.2881657935018919,0.6727543581434727
0.35970582544520835,0.5886174078353636,0.2571615937058938,0.6379075103217852
0.2997482525533635,0.5037722446593351,0.29119910192111736,0.4718442398291258
0.31129933310648467,0.6032520543300467,0.2893645932230408,0.6099375984079585
0.3201115967463649,0.6668027572706041,0.2864830622641385,0.679706507121951
0.3613220894860688,0.6033819656202335,0.2859076237212404,0.5966392120751833
0.31448788791911847,0.671192809983139,0.2913626454257492,0.6797967353466052
0.32840849619553436,0.5994319903028147,0.30758545734280324,0.6130721400765661
0.30993924128392,0.8165577612561782,0.2857000678218656,0.8024568149199851
0.3285104176484126,0.7741487150559039,0.2948101128339918,0.7777221832497841
0.3425446923930836,0.8971713975464726,0.3152902682023717,0.9392068057063019
0.34120975410817395,0.6650014087539237,0.30696816292403717,0.6662094904887984
0.3631802737046892,0.8159213036085926,0.3881269185757356,0.7995745572407167
0.31835697413165387,0.7547389283944514,0.3217915284107048,0.7303379890111832
0.3514147582967335,0.6264104997635269,0.2960595352500439,0.6294231540089155
0.3207917158028912,0.7936871145115328,0.26553433902631085,0.8215681919929305
0.31045118842523156,0.7407058062258718,0.24497152390671442,0.7436442868760513
0.32915993010383526,0.66759559652449,0.2756107778283371,0.6551299751877551
0.3325970972024256,0.6310866668442263,0.2317744288533113,0.6232857999104258
0.3184213528682288,0.6518651612871276,0.2954073008977791,0.6488564491407138
0.29227071648893754,0.669979799785341,0.3072956287681814,0.6846188083440266
0.3181396785413205,0.8074773446555937,0.2952629915795955,0.7890198730826684
0.3493676731297796,0.6713297044492945,0.23799967032154928,0.6325883802369403
0.33335842284100436,0.8793548055891047,0.33074634430452765,0.8791365979696285
0.3297936939158631,0.5580277094342686,0.3472467151493539,0.5490258712645606
0.33670528313869624,0.8337223158477779,0.3171675463336937,0.8241952635055793
0.3194740070210671,0.8480755400371558,0.3194740070210673,0.8480755400371558
0.3569523328153292,0.7940025976343961,0.37124230320470536,0.8019016359883031
0.3597768038942931,0.7374505318419455,0.39185558537649623,0.7162792572328198
0.3497835503122935,0.6350354223590382,0.31351033381376964,0.6498944392397271
0.3326469528160606,0.7472605356888711,0.24365891921278887,0.6944887487797617
0.3222637396473572,0.709722212336841,0.27036788629559183,0.7292263201344645
0.3187439188200272,0.6617368749566312,0.308585117308264,0.6773784410109217
0.32153448201821755,0.5934586781036851,0.2937398045055645,0.592525744120654
0.34340945693029346,0.5617676416628344,0.33837957639574245,0.5626867716128551
0.34358589614837987,0.7612980155120803,0.30986302621625106,0.7529726681417123
0.33294185801236953,0.7187106996191751,0.29844108447605955,0.6834837987307163
0.33363327360772793,0.9475648589505326,0.3586806749392669,0.9917052809103952
0.33897258485227844,0.7568225862717992,0.35256634847931106,0.7477984914787768
