inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3
0.46552586615078906,0.8045553997210836,0.4686074350390229,0.826172618869448,0.47511566426583196,0.790215760576594,0.4758228269574849,0.8073942856017664
0.5633415144859684,0.7111107085331814,0.569936693748488,0.7023380986757692,0.555003748721485,0.6812445609060078,0.5547247529744479,0.6659405714929092
0.5066772528969595,0.7511582525285774,0.5019943628378654,0.7500430750200414,0.4865808896157767,0.7072445705975231,0.48346572228802365,0.7016474888181757
0.555041938921927,0.9060806050993411,0.5460208053288924,0.90018433870109,0.5530414956570102,0.9075157249475259,0.5425977866558704,0.9042578551973854
0.4878837046237755,0.8358785974106757,0.4783882486685578,0.8367813528656933,0.4770682349263199,0.810751461547181,0.46316442847166894,0.8178128564062892
0.4202805320479632,0.9719089830016109,0.42627635644646217,0.9805602212261485,0.4177281139575557,0.8870127571699238,0.4160488149331684,0.8924624216835361
0.48855681549504754,0.8874199372715722,0.4809159324160699,0.8700385739423406,0.5188904834728336,0.8061873264536221,0.5219162291924592,0.7554144809430576
0.4850622387022895,0.8392031820369297,0.4923126976886232,0.8536750232330045,0.4942326260086428,0.841405454720997,0.5033133507807643,0.8590355478220417
0.5282780695708218,0.8641192470996173,0.5136537915081335,0.8300447320682552,0.5429531419507312,0.8454748710184374,0.5210255724879542,0.8242603567963421
0.5865831941745117,0.9752620573570961,0.5831603032874517,0.9992697776945241,0.5762927992988622,0.953399708081557,0.5710947743466925,0.9753886439725699
0.5524053157892865,0.9374745384452012,0.5439755071267013,0.9268244246576531,0.5554017184073423,0.9213410365153205,0.5431832199350817,0.8954949570711218
0.5013451866326204,0.7654598779794152,0.5139363313682612,0.7745645039550855,0.49533202221807276,0.7779018400793264,0.5062832465330241,0.7847908126283076
0.4688910027874427,0.8163073976569661,0.514825827092342,0.8418929686739441,0.46574247227465926,0.7914745648887724,0.5069768228959988,0.8025032787445825
0.5257718244863211,0.8020197751373167,0.5462953536345707,0.7101138472625999,0.5333856839928441,0.761263070969501,0.562123506245037,0.6637251909988746
