inf0,ylag0,inf1,ylag1
0.3415603678942982,0.8714779223285407,0.3481655712212473,0.8782740135287114
0.3232627534431946,0.4737314699974413,0.339004817483527,0.4812824068723162
0.32174258347414253,0.5518400412652906,0.3471261602621714,0.5296293794076116
0.3089703559671525,0.6396259341763435,0.2970882937750854,0.6140527307102454
0.36276974074428586,0.6204153726124917,0.38043309937514325,0.6201961213130256
0.3196985441337664,0.6457799634695053,0.3147271343667574,0.618531809023427
0.33281938407981104,0.6609860801037275,0.3097179449779556,0.65696035014299
0.3105201503893887,0.8593042865443413,0.3541750725862799,0.8510023474404789
0.3145668173224892,0.6362651327777121,0.2998711097595589,0.643370608619583
0.3240807669777922,0.761154330640867,0.3493937521370965,0.7682161642403618
0.32321774111920687,0.7262691639769135,0.23470469973508695,0.7271943990211986
0.3152672454085944,0.7582030373622575,0.28440025320519874,0.7609088212968995
0.33185515350473044,0.7080259900916923,0.3021850597129101,0.7218693208152596
0.33253126315093634,0.8002988243464848,0.2865253776521703,0.8308416629254662
0.3111723871155402,0.6211598737913346,0.32757636036482096,0.6217373928762351
0.33272367223464505,0.6162756554292539,0.31577183373355655,0.6102125370929308
0.3193170463152996,0.8180583803031313,0.31449861249967703,0.7842049326298821
0.30749285293106404,0.6731598635875025,0.2915011542231211,0.6519133102179222
0.30600949489941476,0.6886829042746905,0.2867134411839829,0.6887959871747824
0.3121233136071459,0.5452714082746377,0.311429932921213,0.5413709942362164
0.32617839042952035,0.6773563219201315,0.23802924748059645,0.6767119833206856
0.3362633877463158,0.7969264151701474,0.29206237959582804,0.7492881642358908
0.3094014243060522,0.5081791325245502,0.2859957697651634,0.49982239682118845
0.3212744499054966,0.6419603611418231,0.2911400548013988,0.6017075880356328
0.34591373655836755,0.4568042393772831,0.3587956729587038,0.46914538191415217
0.2917771950058959,0.7543786602872925,0.26172381187960386,0.7824000532186364
0.31268883014394544,0.7597698865617056,0.2643529534190716,0.790850901256273
0.3260365132631391,0.7517724349431719,0.3119166517000565,0.7361854878880691
0.37212646104235936,0.6129119400231398,0.3874597819426335,0.6075106377616473
0.3637515245612656,0.904801549449571,0.2567180222239936,0.8718915642997327
0.28834631919460335,0.6324326412629826,0.2550929943472766,0.6158440869536281
0.3441928858413438,0.7698992272471161,0.2826307239672854,0.7237044623135215
0.3328918106616611,0.749481311263732,0.30754977300649416,0.72520383755307
0.33678930696612,0.8760204773879952,0.31788420334850137,0.9020749021670366
0.3303763660769296,0.7269069794285787,0.34160403006511325,0.7199848549610692
0.2991015837160065,0.7223608422796107,0.2801534540854599,0.669885588107012
0.34657189734206684,0.5936038826638267,0.2583943323543982,0.63708407651126
0.29965557122508163,0.5039975409530475,0.2923326168298491,0.4714747481738064
0.3097499165777462,0.6038244584055377,0.29116124053673165,0.6096167934491978
0.3234463998919723,0.6631983855759005,0.3054998488917401,0.6844280461159957
0.35911640866836875,0.6040069717844925,0.313144844059993,0.5981167238372174
0.3126584440498558,0.6713791724112148,0.29178112739517853,0.6788537626609171
0.3270867120791854,0.5978436081032805,0.30466880083617665,0.6130508458271863
0.30988741599477515,0.8189774722667862,0.29195834999856646,0.8014054081282982
0.3301330594219818,0.7787184391607092,0.3141594267215363,0.7826415873899417
0.3403056527617763,0.8940514963688031,0.3185071733253859,0.9367628072449328
0.3369552464561472,0.664624617957029,0.30400889056886415,0.6656504218765812
0.35701233240232516,0.809895961238766,0.3753582332240457,0.7928581072757891
0.31369388310370744,0.7565542238184918,0.3077743630010842,0.7366456415594159
0.34341635577910157,0.6235676717020224,0.2972536086213327,0.6294165667095235
0.3169024025857795,0.7937001609962158,0.2678813104266221,0.8268381155198641
0.3094583450123768,0.7404791259824164,0.2559146676757026,0.7456414095273008
0.32845126713739936,0.6650208556966942,0.27989245238268445,0.6577949435197199
0.3229691931619339,0.6283771597651715,0.250064331385671,0.6263376277408057
0.31679918274910984,0.6523467725871253,0.30209870286352647,0.6479489603210915
0.29322995436696697,0.6700800839381985,0.3057187218893175,0.6847150551333077
0.31836244826880933,0.8053281973322132,0.3025848940004874,0.7930994138770716
0.34374769580945197,0.6746915621502353,0.255679535551388,0.6295080720405064
0.32631180352769146,0.8761442890062288,0.3149177097141334,0.8762997560347561
0.32393009858838373,0.5605595016391114,0.3314034146261461,0.5474365850551756
