inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.226220029,1.751014069,1.431228851,1.23008312,1.74804467,1.497204394,1.341816763,1.164466634,1.283664628,1.201488813,,1.445945817,0.44881066,0.107394578,0.099762482,0.887032627,0.607976401,0.626218426,0.160684609,0.168924347,0.181474975
2.225326608,1.340251458,0.717660457,0.756072614,2.163701261,2.213337368,2.137678537,0.693689863,1.095275266,0.708546847,,,,,,,,,,,
2.494221268,1.713425611,1.550738549,1.649095967,1.806852281,1.411875049,1.596957074,1.51487116,1.531736084,1.545913297,,,,,,,,,,,
1.671650766,0.724755245,0.479648153,0.233333329,1.843363493,1.85632099,1.67441826,0.501797513,0.569077738,0.551156912,,,,,,,,,,,
2.343266697,1.543476188,0.803601558,1.174576719,1.695135214,1.39604749,1.734823843,1.460531467,1.416523657,1.55625573,,,,,,,,,,,
2.862186922,2.172990789,1.748674014,1.778433894,2.852229036,2.582583812,2.591699247,1.707377458,1.819313668,1.797215128,,,,,,,,,,,
2.682294438,1.818689247,1.152849779,1.166231517,2.411976573,1.572796409,1.445120204,1.002753794,0.771776754,1.112818821,,,,,,,,,,,
1.561519807,0.662080022,-0.235293051,-0.556857314,0.859942907,0.756728435,0.453148791,0.179057408,0.691068583,0.141213931,,,,,,,,,,,
2.707341351,1.177137405,1.10242954,1.101939979,1.668213444,1.527542127,1.555899574,1.336016984,1.416655832,1.396467263,,,,,,,,,,,
2.138192521,1.130476122,0.570289335,0.84469249,2.029424708,1.287104982,1.385887071,1.05586743,1.032366017,1.110376749,,,,,,,,,,,
1.804601341,0.518058958,0.513659307,0.770034743,1.250626555,0.95015101,1.031478045,0.324562992,0.379769863,0.384202276,,,,,,,,,,,
2.502502593,1.375603796,1.173131947,1.037514393,1.933488096,1.594406758,1.678335615,1.680863293,1.688900974,1.705865767,,,,,,,,,,,
2.698754184,1.604652742,1.438488353,1.39485411,2.746503317,2.673668878,2.673087009,1.436153936,1.661304618,1.443555484,,,,,,,,,,,
2.457065853,0.872185103,0.111880881,0.159211441,1.905878047,1.356308166,1.470192663,0.604298428,0.606722849,0.776368346,,,,,,,,,,,
1.70994139,1.058525572,0.467553584,0.507930744,1.027104909,0.649757891,0.727166027,0.660019046,0.649891165,0.538832011,,,,,,,,,,,
2.733101101,0.248092389,-0.003343499,0.183121124,2.180088258,1.5562783,1.556738053,0.471692934,0.838868012,0.562136322,,,,,,,,,,,
2.15330352,0.682606281,0.636434428,0.550914056,1.729718474,1.210408598,1.14709274,0.831633381,0.835903626,0.829885841,,,,,,,,,,,
2.178086641,1.7667598,1.515173918,1.547316272,2.018219445,1.748425774,1.723944382,1.468060301,1.232323284,1.259690244,,,,,,,,,,,
2.509154273,1.413405595,1.450369912,1.365294154,1.914687247,1.806123627,1.713584217,1.557356501,1.346922484,1.644671415,,,,,,,,,,,
2.813978268,2.083743711,2.129802691,2.133523014,2.38131437,2.019508584,2.160324845,1.687465976,2.034869336,1.680508012,,,,,,,,,,,
2.415964856,1.685614226,1.3773069,1.64086163,2.015114168,1.701476349,1.832480179,1.342433106,1.452670312,1.324977337,,,,,,,,,,,
2.394792409,1.00067897,1.021784056,0.956643599,2.049032497,1.395811508,1.524632206,0.53636977,0.664445049,0.700825271,,,,,,,,,,,
2.505962758,0.948049638,0.706191175,0.701079341,2.417993113,1.847161946,1.712322307,0.870818732,0.968421168,0.955561419,,,,,,,,,,,
2.441712723,0.937405182,0.007487605,0.003170415,1.538974511,0.86946924,0.866597368,0.817175045,0.871279848,0.755094456,,,,,,,,,,,
3.038969512,2.024644563,2.187168382,2.081984831,2.332277785,2.090879439,2.286876429,1.683798588,1.258868674,2.131952492,,,,,,,,,,,
2.176882045,2.142275728,2.487915614,2.341510054,1.937679052,2.081124093,2.044887564,1.68023196,1.570146278,1.779696299,,,,,,,,,,,
2.103910558,0.591741932,0.75906915,0.767736529,1.271506551,0.874794259,0.918815562,0.272477308,0.423286948,0.16085179,,,,,,,,,,,
3.164447264,1.474049965,1.759681982,1.888456375,2.40048418,2.312915098,2.773566859,2.18417644,2.423528985,2.149190089,,,,,,,,,,,
2.486222058,1.798041614,0.698965306,0.832728737,1.66183301,1.178688851,1.185415777,0.813618955,0.686639916,1.038376879,,,,,,,,,,,
2.818701348,1.85617552,1.88479068,1.731778979,2.071350743,2.0270032,1.92962024,1.7515665,1.773858716,1.684220592,,,,,,,,,,,
1.69074745,0.566419071,-0.059352271,-0.137277955,0.285837851,0.272892786,0.237408052,-0.068937973,-0.069999012,0.594392828,,,,,,,,,,,
2.998005999,2.73807624,0.98873312,0.808326702,2.524018078,1.894014115,1.975634873,1.743979792,2.066095753,1.644176798,,,,,,,,,,,
2.717856073,2.27687131,0.980675651,1.218158281,2.190936602,1.966824625,1.969491389,1.77875506,1.418388357,2.019739818,,,,,,,,,,,
2.453498841,1.474730581,1.014431006,1.251490553,1.755855034,0.917288155,1.456249105,1.829184755,1.503399064,1.480094061,,,,,,,,,,,
1.909956183,0.696839477,0.206172185,0.224987028,1.420356328,1.591027018,1.571583691,0.459050594,0.214430541,0.522397887,,,,,,,,,,,
