inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.732847819,1.255077585,0.706791255,0.722496986,1.724157779,1.545393184,1.545264643,0.757718673,0.928970189,0.808360488,,1.016934631,0.495148868,0.160914199,0.141877984,0.662960066,0.552981634,0.559824275,0.243799939,0.224876738,0.227195045
1.82717847,1.025214704,0.322356279,0.307223666,1.169898837,1.219811543,1.100283293,0.785777614,0.979816674,0.798577819,,,,,,,,,,,
1.834012441,1.491984442,1.029698581,0.999995221,1.307443471,1.13159601,1.243454534,1.233766376,1.263463035,1.263950019,,,,,,,,,,,
1.559515632,1.078235115,0.847386285,0.842695646,1.571116248,1.663084414,1.7666288,1.111197513,1.022904457,0.923569353,,,,,,,,,,,
2.087412886,1.513878665,1.375902568,1.256961612,2.022398934,2.080642165,1.898782514,1.645584662,1.577996785,1.631669078,,,,,,,,,,,
2.657975494,2.311661,2.754488058,2.489811269,2.591826685,3.041225105,2.839378658,2.123529077,1.863553921,2.240227839,,,,,,,,,,,
1.731387246,1.053193308,0.524176408,0.673159899,0.937127487,0.952300156,1.067982293,0.984949823,0.59454425,0.699841831,,,,,,,,,,,
1.50297857,1.018822123,0.564378322,0.431328252,0.958859253,0.89446056,0.865848884,0.728721247,0.920055787,0.702186141,,,,,,,,,,,
2.484531523,2.001459862,1.575389422,1.599061213,2.123925243,1.877596164,1.959525816,1.699282313,1.653288588,1.785237487,,,,,,,,,,,
1.905831095,1.54969812,0.843128202,1.082349567,1.88698217,1.466532284,1.606917612,1.110270428,1.154617231,1.116693887,,,,,,,,,,,
1.750624055,1.181513556,1.261251395,1.138862589,1.373914759,1.152645066,1.106012398,0.687761872,0.80236055,0.764325816,,,,,,,,,,,
2.154599267,1.557298144,1.470439776,0.991234498,1.732073864,1.463372596,1.427206882,1.489045228,1.537012348,1.44599632,,,,,,,,,,,
2.103755193,1.550336574,1.259000815,1.275448512,1.374758096,1.391421102,1.356093217,1.319362962,1.380716333,1.29113172,,,,,,,,,,,
2.007218519,1.15308545,0.144918975,0.237907563,1.999063839,1.819450275,1.820334379,0.975465637,0.947843143,0.9924833,,,,,,,,,,,
1.509700521,1.749098438,1.003084516,0.958530775,1.020737559,1.076574969,1.169081741,0.982496673,0.851337439,0.931717467,,,,,,,,,,,
2.256006604,1.321661122,-0.17012209,-0.168274642,1.029613362,1.131612335,1.048428727,0.859449942,1.005297588,0.913935769,,,,,,,,,,,
2.01045569,1.540526883,1.24090399,1.194947759,1.870362491,1.604949965,1.471682421,1.309755359,1.125933443,1.266430088,,,,,,,,,,,
1.883549268,2.125181172,1.000999186,1.210861524,1.814018071,1.525741452,1.581097985,1.3107242,1.147667834,1.222757973,,,,,,,,,,,
2.490796632,2.023544279,1.976717137,1.631259227,2.183491826,2.181164789,2.18005644,1.825114617,1.796794037,1.935448346,,,,,,,,,,,
1.760049231,1.134301582,0.89627993,0.820247817,1.799909055,1.833651777,1.714118806,0.967805976,1.112022898,0.958161147,,,,,,,,,,,
