inf0,ylag0,inf1,ylag1,inf2,ylag2
0.35851961549937855,0.8778631582666448,0.384449326925659,0.8982379215528256,0.37743930501231454,0.9101705089002718
0.329522006191886,0.4691926819492096,0.29415075635772275,0.49366563950751474,0.3137070805451039,0.4695184259815127
0.32268613756792625,0.5741242786186569,0.33907099193299056,0.6050846219816153,0.307611090551554,0.5905193807479373
0.26708625777232303,0.6267811621928172,0.05708514759637043,0.6701448502547478,0.13772631934226442,0.6706492504188356
0.3512425527496283,0.6144405455137244,0.4102756461063854,0.6411974749578467,0.3600280483666558,0.601654241500277
0.3250740001168415,0.612714447078528,0.3204806502575343,0.5939509805171352,0.3209205447015326,0.6042860457908829
0.3397983592126318,0.6617911214897381,0.27196317240349865,0.7139240623999759,0.2686964538742934,0.6774457454181689
0.28757300988950185,0.8624542729939906,0.2858565174548997,0.8662947952328424,0.29731753278182366,0.8469345939695331
0.35165656202019435,0.6391273631219387,0.2850762004051937,0.6490848498962192,0.36452356518991824,0.6381307837927409
0.3176845923772149,0.778014870557666,0.28867992630264216,0.803669490110535,0.23738245461683222,0.7483398759925658
