inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.783649643,1.262553854,0.752885136,0.509493714,1.342218401,0.878546565,0.681413802,0.737667433,0.768986606,0.687219101,,1.658647392,0.552209599,0.181866402,0.157187836,1.011418181,0.651562194,0.668544842,0.168716867,0.178953312,0.196134792
2.343689117,0.840689903,0.396329869,0.529646506,1.893839049,1.381092177,1.45019878,0.632579319,1.139385751,0.629911454,,,,,,,,,,,
2.748114221,2.458965625,2.922409314,2.537029158,2.039718763,2.295254715,1.918199464,1.722090411,1.653133407,1.749511359,,,,,,,,,,,
1.616572572,-0.143515643,-0.604774749,-0.537136711,1.692073523,0.87396671,0.938115469,-0.158597947,-0.06167688,-0.168976879,,,,,,,,,,,
2.589438193,2.024757415,1.872702829,1.552205131,2.523805293,2.314482818,2.107188022,1.515053542,1.499122801,1.531595075,,,,,,,,,,,
2.953802565,2.245943689,1.960521718,1.694371828,3.266759146,2.727312586,2.438754904,1.52872708,1.830614151,1.541272848,,,,,,,,,,,
3.034686142,2.215202229,2.447054094,2.278045978,2.85195445,2.589587833,2.763004543,1.762125821,1.252290388,2.149963955,,,,,,,,,,,
1.471188302,0.667372263,-1.530659213,-1.422101123,0.657400707,0.255790365,0.207743048,0.333917678,0.579233403,0.152573224,,,,,,,,,,,
3.081065868,0.898522467,0.63250473,0.63883271,2.69432509,2.264943866,2.329631671,1.387347714,1.454758037,1.470135356,,,,,,,,,,,
2.397176887,2.075200768,0.748078524,0.940990772,2.415621381,2.039829668,2.006065154,1.092315207,0.981411739,1.334010138,,,,,,,,,,,
2.09263475,0.151434125,0.074400879,0.504488177,1.262732674,1.206057942,1.459393488,0.406595955,0.533949045,0.307272163,,,,,,,,,,,
2.939808312,2.454361622,1.909295644,1.809969833,2.658227702,2.503433151,2.399326679,2.362461173,2.294022725,2.390954499,,,,,,,,,,,
2.699476854,1.449030673,1.166224723,1.017656568,2.490649884,1.955287426,2.060927097,0.994203209,1.445582235,0.978075369,,,,,,,,,,,
2.449148635,-0.05024664,-0.502475267,-0.361849194,1.918475416,1.351250046,1.490227855,-0.037107779,0.098601852,-0.156660997,,,,,,,,,,,
2.13968359,2.34648325,1.615458995,1.556107913,1.783058042,1.53922527,1.437467724,0.925351188,0.928213794,0.982204115,,,,,,,,,,,
2.910896124,0.487884753,0.178438122,-0.024117415,2.816044718,2.681540156,2.679664026,0.021622485,0.746479464,0.026204355,,,,,,,,,,,
2.430268679,0.884313629,0.506574259,0.561226592,2.131535548,1.945741731,2.095641085,0.895386142,0.992419092,0.838466707,,,,,,,,,,,
2.282614871,2.315095838,1.64238583,1.235628882,2.188190012,1.790272736,1.725966623,1.173174949,1.28812791,0.947239849,,,,,,,,,,,
2.875336184,1.665924406,1.712968724,1.844414526,2.288994198,2.126821582,1.998992097,1.841647163,1.64519147,2.071884012,,,,,,,,,,,
3.072295584,2.389135667,2.433072015,2.426885227,2.942845064,2.837114427,2.832889949,1.909503066,2.156118692,1.907933033,,,,,,,,,,,
2.747265467,2.114949515,1.521519442,1.610511389,2.521355062,1.95335053,1.941507887,1.538885018,1.604055037,1.539907904,,,,,,,,,,,
2.803876032,0.986514818,0.493003886,0.543495055,2.385354397,1.299222725,1.373965775,0.583822018,0.806564927,0.705328619,,,,,,,,,,,
2.822424131,0.702241226,0.748697125,0.931064011,1.418988234,1.270609907,1.128000909,0.951370999,0.999496932,1.065370118,,,,,,,,,,,
2.69685834,1.604424226,1.250041244,1.229817688,2.050692803,1.823832668,1.769317203,1.546649737,1.281619821,1.547665228,,,,,,,,,,,
