inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.068915952,1.027057409,0.787219584,0.798955773,1.333800854,1.116741942,1.111699115,0.654906452,0.628348048,0.617357043,,1.876945145,0.601555818,0.165532083,0.201462736,1.150348272,0.690447965,0.735905056,0.099925597,0.132158679,0.128653643
2.04793749,-0.276074489,-0.334688447,-0.471860899,1.977327144,1.393384276,1.447468913,-0.280820788,0.139084283,-0.242463542,,,,,,,,,,,
3.053980696,1.900240864,1.917837077,1.969328385,2.605427878,2.566124911,2.373248484,2.038080682,1.807921637,1.988153169,,,,,,,,,,,
2.264633356,1.416903046,0.777453314,0.742573711,2.25529323,1.880640989,2.086493303,0.231102744,0.417840775,0.248607415,,,,,,,,,,,
2.876452165,1.907343627,1.654998399,1.591514749,2.490386754,2.237375652,2.227149864,1.155508156,1.096530578,1.319111116,,,,,,,,,,,
3.043507952,2.269692926,1.001417172,1.140248831,3.089143605,2.34525632,2.261914744,1.642371746,1.557565689,1.793429836,,,,,,,,,,,
3.537883836,2.743433407,2.64001692,2.304410359,2.914894229,2.537649459,2.432775383,2.606366223,1.666851201,2.419582629,,,,,,,,,,,
1.956912294,0.867731685,0.249102663,-0.007297178,1.246859666,1.13608964,1.050353275,1.208390829,0.937976914,1.126075811,,,,,,,,,,,
3.791671729,2.317973279,2.187191428,2.189981836,3.373446039,2.590665798,2.613793994,2.536132555,2.575455961,2.54582086,,,,,,,,,,,
2.247949912,2.657924323,1.436479853,1.39483856,2.301552806,2.439003985,2.126316183,0.814944141,0.735952797,0.997465443,,,,,,,,,,,
2.430220209,1.179267781,0.39605439,0.414834958,2.044619268,1.345111384,1.355147927,0.401886658,0.243132088,0.48089073,,,,,,,,,,,
2.980803289,2.491156813,1.759364275,1.704397547,2.893558466,1.930937404,1.923586745,2.230475987,2.132748975,2.376761187,,,,,,,,,,,
2.558768961,0.792357449,0.516306277,0.446088355,2.892973004,1.685240735,1.556237072,0.524585216,1.073964653,0.467824448,,,,,,,,,,,
2.717616712,0.716183615,-0.709065552,-0.552768502,2.45439758,1.178303172,0.881237652,-0.180759018,-0.192274533,-0.30699836,,,,,,,,,,,
2.434379139,2.32871474,1.854132832,1.906448289,1.862830247,1.645535773,1.71662633,0.879290412,0.816024252,0.924724012,,,,,,,,,,,
3.724673445,2.839623322,1.566081546,1.572687907,3.743386653,3.567588335,3.435010823,1.092482292,1.941531994,1.091002358,,,,,,,,,,,
2.54339384,0.995723569,0.989909283,0.905302704,2.288520984,2.128460771,2.206490407,0.918754444,0.947431028,0.825901322,,,,,,,,,,,
2.519298119,1.941115901,1.332641451,1.270300731,2.560855399,2.371284835,2.299659052,1.92171732,1.418382166,1.893149898,,,,,,,,,,,
2.972009685,1.253744671,1.807123782,1.994417262,1.664258834,1.617035134,1.959696542,1.436526927,1.460538541,1.729756321,,,,,,,,,,,
3.585616109,3.090477822,3.350027116,3.31488497,3.153623424,3.480895566,3.764288842,2.674234692,2.842180791,2.667141871,,,,,,,,,,,
2.935906436,1.498726614,1.288911735,1.574569577,1.709315422,1.565733277,1.780947863,1.323666404,1.426229795,1.48871857,,,,,,,,,,,
