inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3
0.5563301298147983,0.7976551095111514,0.5490133176151554,0.750771338194028,0.5482456990907718,0.7635735308193794,0.538891769204932,0.7187473599818429
0.48332142866877553,0.7683044767205695,0.5124233425852944,0.7100274838561828,0.4855093620064818,0.7876584771337709,0.5084103412672186,0.7305158947084212
0.557566885538436,0.8422675557487674,0.5483854862111411,0.8353010677779249,0.5552958686087612,0.821054836716649,0.5497279745701609,0.8247030579984373
0.49138556708377046,0.7528748883819407,0.49810114655239246,0.7412978613128651,0.49548805010565156,0.7479533867220876,0.49664568777891466,0.745857564299906
0.518848457942389,0.8349260977738088,0.5027769006074836,0.7552606312011059,0.5216631943925891,0.8279175454589967,0.5033326932556184,0.7548500495694579
0.5335808400364923,0.863439229983048,0.5253757309459,0.8328748123748412,0.5158151553509353,0.8280877773786091,0.5096400571886086,0.8079278417770734
0.5285024439132129,0.8615377967610546,0.5534256309164316,0.806641076490615,0.5112785578242971,0.8285658875014301,0.5337285134046266,0.7837778158305203
0.3947487359684988,0.7522253458373123,0.40091791684706113,0.757231085795157,0.3883460743177511,0.700928521926145,0.3833070086273943,0.6995066980099676
0.5804265904523873,0.9210428733614016,0.5616256906577293,0.8010476313211852,0.5894337758138566,0.8745780778734632,0.5753160771389791,0.791930486505296
0.5959984912679986,0.9370680954310064,0.6085997332618687,0.9477201998045727,0.5747117137852141,0.8717066016761621,0.5920682218066656,0.8974903733711571
0.5231933118748576,0.8234596378454226,0.5207149848875143,0.7896687951983874,0.5157132135523992,0.7704875226952208,0.5166773916277776,0.7533039774231064
0.6084579494259723,0.7798594569058046,0.6012544883228936,0.7695692823946919,0.5865137222628982,0.7449300849460445,0.5895896362031405,0.7525499294656122
0.5188686887736988,0.8528154418955259,0.5005328030134095,0.8146427407984227,0.5210261269378269,0.7593931187754178,0.5040017321586717,0.7700313282930895
0.5803911371395334,0.8619218514204339,0.5281085216809482,0.7346060868104693,0.5952018768245283,0.8564098438007293,0.5432791142237172,0.7343382862879576
0.49216433080851596,0.7826238632345884,0.4747179545450168,0.766964608851706,0.4953503969335442,0.7872689804578057,0.4759624435601536,0.7687487757431943
0.5598441267165041,0.8511676966320048,0.5450900542915926,0.7147942085309916,0.5620806925010804,0.7869363197530415,0.5563522935128444,0.7316274451754016
0.49823454983297194,0.953860320557406,0.4668136466885218,0.9045969001971875,0.4574744057079384,0.953171039100768,0.4535026277791573,0.9438566300902775
0.5021187720720417,0.7820180565892727,0.5218474766237913,0.7606181261955447,0.4385547868418249,0.738408100950087,0.47223972196664465,0.7112958358606888
0.5619072533963225,0.7965029273760275,0.5550117382181735,0.6969062379974726,0.5383804378732484,0.7644305507402439,0.5391674118448713,0.6870700796884786
0.42210870385089316,0.84055966421104,0.40965975717438635,0.800106713741308,0.4354675860417834,0.8107972977627614,0.41921367360255235,0.7950391745938814
0.40364608210924424,0.8355133638595987,0.38005331697581646,0.8085722557441035,0.396967204978551,0.8398159249571051,0.38101334848891777,0.8082866720069659
0.5095837748237678,0.9148070709664287,0.48684271863386974,0.8007489398102575,0.48947274894254134,0.9460523312650464,0.4643704847610191,0.8194432381744998
0.6321508013275452,0.6744028737480343,0.6453751800400236,0.6405192655945826,0.639606110491294,0.6197185105949261,0.6517317415981116,0.628275540375983
0.5359418788511101,0.6603621938731261,0.5761833994985528,0.5795011215413628,0.5146084439471926,0.5137166698638823,0.5253726430603074,0.5098720248742042
0.4520289232681033,0.9561585941623403,0.4405351599260978,0.8831771816273035,0.4275699513198785,0.8975289208409107,0.4202025066182726,0.850378531872827
0.46307122246282234,0.8197530261445697,0.44747114780801134,0.7922622591085613,0.43592479312190807,0.8218852082517056,0.4326347760138189,0.7990429485318009
0.45018126650819795,0.7641295240493902,0.4518254958648141,0.7683213547043026,0.46013298411357045,0.7448203782860654,0.45342380004194227,0.7371632984915053
0.5236515521678685,0.7964946159355865,0.49552852833748257,0.7328338810155952,0.5292583473140615,0.8093750419777506,0.5022467706735185,0.7402408822455259
0.5772968783577728,0.9171152922267495,0.5661764391033529,0.8972285714678655,0.571066390683033,0.9328003264660711,0.5710360243198955,0.9286897693514365
0.5688432808516048,0.8774909061779463,0.5652604477970571,0.8114037034875359,0.5224516942042045,0.7860095381799256,0.5343073709796734,0.7778620895911403
0.4873484070871372,0.8793818546891616,0.47466361602668605,0.839857025061218,0.4880195484591354,0.854490729036383,0.47794052038392654,0.8344173741232533
0.5176363213723254,0.8731785230927336,0.5400973299813391,0.8258043553082055,0.5024713326238388,0.8262859043124862,0.5440605384474971,0.8260764073154665
0.5541458593247119,0.9288798719400221,0.5390093972546438,0.8949126907634988,0.5542826923295785,0.8699899207735784,0.5471809808686741,0.863009138966526
0.4613810171926466,1.0460879085337669,0.41412927273164557,0.9319974173540153,0.4505374994585042,0.9839886818248231,0.424094693247475,0.9256048135443112
0.49991506082410103,0.9027055628662769,0.5337934191043877,0.8305847748842465,0.5079743057505485,0.865173154887414,0.5366462370763165,0.8364163994336781
0.5014958933224299,0.7206158644661814,0.5001591587301504,0.7176459245767064,0.5133576177170555,0.6978788519765711,0.5075134580192344,0.6886425912078045
0.5788865066021056,0.9789315377283181,0.5576871414606994,0.9556374065284015,0.5625910640734325,0.9949223454455021,0.5473194198647381,1.0000571226983317
0.507946166166791,0.912861641775474,0.5023351089357202,0.9551477236355022,0.5149454252980271,0.8927209696775437,0.5029520674785202,0.9416113832095461
0.5569203130344706,0.8480375766509509,0.5590255934205088,0.8565848773592553,0.5323204935971577,0.8087348360870127,0.5409252507613369,0.8086215542836325
0.5378098542761544,0.800386003394565,0.4705243410365759,0.7600274089414333,0.5301213734738891,0.7844726491299013,0.476143940825198,0.7581824489825298
0.49949800893402996,0.826193317051685,0.5038078079469072,0.6987980610156351,0.49338767459527677,0.740828951516212,0.5042101917648268,0.6827498395711395
0.5363769039095021,0.92642033169878,0.5136126162071138,0.8384180999448922,0.5186630572694608,0.914460941292128,0.5034046538204058,0.8368046522271142
0.46577358436633687,0.8152197079027544,0.45430404345872033,0.7904609695671276,0.45487397168845745,0.7978897090676745,0.45737098779701313,0.7941700043146352
0.5429437148860299,0.7762128871758276,0.5401525386501003,0.7374493888044229,0.5454687293857623,0.6910686632277507,0.5529434812461058,0.6971826869382423
0.5945422849186203,0.8390259376044026,0.5923129530824779,0.8045994838293951,0.6060628552537694,0.7948645058747402,0.6050277690238378,0.773660321609531
0.5200107268571255,0.8062672219993157,0.5037106711493895,0.7165462180693396,0.49470450245172526,0.6660423189835163,0.47988801422605437,0.6440667989061393
