inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.502047091,0.901041646,0.503287844,0.902640089,0.505330295,0.879658058,0.511910114,0.901930849,0.005330295
0.536370622,0.594016245,0.561992359,0.601961909,0.547637919,0.644229544,0.531051101,0.580941353,0.047637919
0.569324289,0.605061576,0.561758448,0.601335815,0.572955793,0.612016413,0.570339894,0.589845122,0.072955793
0.503901707,0.759645762,0.495493937,0.748621337,0.471159422,0.706273352,0.476649419,0.752715649,0.028840578
0.582853661,0.804043018,0.576095753,0.80586712,0.584713178,0.785974847,0.570328681,0.813940575,0.084713178
0.589079952,0.847039283,0.590871472,0.840312936,0.599584897,0.80027501,0.592890478,0.851378525,0.099584897
0.640742734,0.84272287,0.663531727,0.820734522,0.627436919,0.851469606,0.629049054,0.873393113,0.127436919
0.546463639,0.921925857,0.526751401,0.921490909,0.514259495,0.905663845,0.542346078,0.923468011,0.014259495
0.543936547,0.782275672,0.586743772,0.815087048,0.529467506,0.747967231,0.521387411,0.783253926,0.029467506
0.549697397,0.830984664,0.537801218,0.821418305,0.511137116,0.823675507,0.536695738,0.867663571,0.011137116
0.593433735,0.856174622,0.518211787,0.816266099,0.611184149,0.857481383,0.586705328,0.868289393,0.111184149
0.599589262,0.839985867,0.598378054,0.816578269,0.605016842,0.830609693,0.587484188,0.853420007,0.105016842
0.584896192,0.858331375,0.553684666,0.822964832,0.557778654,0.847423172,0.590061158,0.871158462,0.057778654
0.513397639,1.034906201,0.525876883,1.033321311,0.563653702,1.019793009,0.488765724,1.037111878,0.063653702
0.501771832,0.690971734,0.491040928,0.682979742,0.54482159,0.730576479,0.522592351,0.699769845,0.04482159
0.535268371,0.846348986,0.439741057,0.678985051,0.539337968,0.810208672,0.527754486,0.849072035,0.039337968
0.436923972,0.982953654,0.542685833,1.021272531,0.457287266,0.923380683,0.412587839,0.958534197,0.042712734
0.608402665,0.838565093,0.602204898,0.780978423,0.578570067,0.788131417,0.627078989,0.885293784,0.078570067
0.676319508,0.842174281,0.623024767,0.770180754,0.675437722,0.811215281,0.649338162,0.822873435,0.175437722
0.538693757,0.633829625,0.567126043,0.646393232,0.620399429,0.668387192,0.546719521,0.65926945,0.120399429
0.563504363,0.760718915,0.530716468,0.758593295,0.56515787,0.750523288,0.561326821,0.786945026,0.06515787
0.477583343,0.965272691,0.504251879,1.00854795,0.501805309,1.019765294,0.452243944,0.976699876,0.001805309
0.450368838,0.623502584,0.440091101,0.610974602,0.413971792,0.572956908,0.455747245,0.611240003,0.086028208
0.670312651,0.796135646,0.583705946,0.702373381,0.657730442,0.788157194,0.666511084,0.811365734,0.157730442
0.652180353,0.636467806,0.663906797,0.629061493,0.632382011,0.570751142,0.625923952,0.653878207,0.132382011
0.528390873,0.816439314,0.523929151,0.807157849,0.534807836,0.83242272,0.548327618,0.824994738,0.034807836
0.461021924,0.920874912,0.44416758,0.896855991,0.458734913,0.906527948,0.444056543,0.917697588,0.041265087
0.662010376,0.818776212,0.650841083,0.842727033,0.652177171,0.80386753,0.696418289,0.808224111,0.152177171
0.721638233,0.728818256,0.706923661,0.723815948,0.720090543,0.738215492,0.736439176,0.711209662,0.220090543
0.684940956,1.021279017,0.70371702,0.963202843,0.668751919,0.991683416,0.678045064,1.022334397,0.168751919
0.549645438,0.684864798,0.562918246,0.682568735,0.543901236,0.635009889,0.52861652,0.696234043,0.043901236
0.656944877,0.975859838,0.657862377,0.992765827,0.683903743,1.025787241,0.660718866,0.953068231,0.183903743
0.769852378,0.867474335,0.748130149,0.8532991,0.73737832,0.839258725,0.746487524,0.868518559,0.23737832
0.527550724,1.087854844,0.50443801,1.009884117,0.521510108,1.000526155,0.529471119,1.068806959,0.021510108
0.555058267,0.849249634,0.539278436,0.804780457,0.553139506,0.845026683,0.556326127,0.855308742,0.053139506
0.57973083,0.791520578,0.579086744,0.778824786,0.550793563,0.759354733,0.548190631,0.820405762,0.050793563
0.678661915,0.794751672,0.669101882,0.753543124,0.708830496,0.798558083,0.667481034,0.815761032,0.208830496
0.42605959,0.724040118,0.429905509,0.727981358,0.403247959,0.714536567,0.42880413,0.698152079,0.096752041
0.57672905,0.788266506,0.549177145,0.749049675,0.570967116,0.755732848,0.570222636,0.790161052,0.070967116
0.538411737,0.797734399,0.539346755,0.79193595,0.532520255,0.785260173,0.528451104,0.788767408,0.032520255
0.545562133,0.831978818,0.546505957,0.847484746,0.528629609,0.818612069,0.553136187,0.813552051,0.028629609
0.584604156,0.78584813,0.52762931,0.765982863,0.514876619,0.723682705,0.587918172,0.783967718,0.014876619
0.630568051,0.733141976,0.618911595,0.7176413,0.639366954,0.73472512,0.668915982,0.732106026,0.139366954
0.515081225,0.921531492,0.501595073,0.898788535,0.492646079,0.928866199,0.524594683,0.945282517,0.007353921
0.539120579,0.867227547,0.556234765,0.887347456,0.511949742,0.836788219,0.536403783,0.893279883,0.011949742
0.571750072,1.019373506,0.526594501,0.958133725,0.585496716,0.983886488,0.567698394,1.010185534,0.085496716
0.476085535,0.901011954,0.428396973,0.814338762,0.468516839,0.885008178,0.509894432,0.870517305,0.031483161
0.533446806,0.961728972,0.491112611,0.894842797,0.467871585,0.886849991,0.529035824,0.964688699,0.032128415
0.605912329,0.831851892,0.576786673,0.83232476,0.583797199,0.821199887,0.601799656,0.84974281,0.083797199
0.486070898,0.747916917,0.469598566,0.73527068,0.480561876,0.743135437,0.476421604,0.764353635,0.019438124
0.574025744,0.951257739,0.575776746,0.953317915,0.513858033,0.897725676,0.599417884,0.996264618,0.013858033
0.503895279,0.849830146,0.457635242,0.875047247,0.483852953,0.82689389,0.491438054,0.840713937,0.016147047
0.539786481,0.873843887,0.551883083,0.866528707,0.494188566,0.822449427,0.535411644,0.912988068,0.005811434
0.474673042,0.774689732,0.476163389,0.766978442,0.486755897,0.775780153,0.482081257,0.768795833,0.013244103
0.581038948,0.778805668,0.542289286,0.73983491,0.59490024,0.773988148,0.586802905,0.785420691,0.09490024
0.559937519,0.73899438,0.523196503,0.719615236,0.552623734,0.725185011,0.566417394,0.756203622,0.052623734
0.590219091,0.940785361,0.609936454,0.942554846,0.60811965,0.925648962,0.594086442,0.949661483,0.10811965
0.636412305,0.871230139,0.578696498,0.776714584,0.605493426,0.874572225,0.657309545,0.818357833,0.105493426
0.607684384,0.907506863,0.625878618,0.92576761,0.648628978,0.885776191,0.616495223,0.913307493,0.148628978
0.589791269,0.815410089,0.527905237,0.764780909,0.533062879,0.759297615,0.549485058,0.749639929,0.033062879
0.62442133,1.01530616,0.605497234,1.010115489,0.626048108,1.016620439,0.640087443,1.042413455,0.126048108
0.641661781,0.92359294,0.641448782,0.812629327,0.585332038,0.872154868,0.641309773,0.922428794,0.085332038
0.587518399,0.964434532,0.571833823,1.012656801,0.564996307,0.968539267,0.582171327,0.97124804,0.064996307
0.503950142,0.878089481,0.510839258,0.899430074,0.508966004,0.889185655,0.489696033,0.942114766,0.008966004
0.504298955,0.793489187,0.463835432,0.768959598,0.504454997,0.790240894,0.498678984,0.822698162,0.004454997
0.5209894,0.923865789,0.494914711,0.886513272,0.548632981,0.918081721,0.539884585,0.911928606,0.048632981
0.59860768,0.879478016,0.498197734,0.797282651,0.532645304,0.828775886,0.60336896,0.883336888,0.032645304
0.592113893,0.784665357,0.58698274,0.726596989,0.573588638,0.774828603,0.585467842,0.789582158,0.073588638
0.568102595,0.758346373,0.500746838,0.754868666,0.583748428,0.767593153,0.572724837,0.823351459,0.083748428
0.76607953,0.736047256,0.670927584,0.645676827,0.728924604,0.730887907,0.771282605,0.744920991,0.228924604
0.61764278,0.926159981,0.639122923,0.907845428,0.624439403,0.897349084,0.612994943,0.911950257,0.124439403
0.524827835,0.893726165,0.482234676,0.860494837,0.496639256,0.852088021,0.532640464,0.918475458,0.003360744
0.410892948,1.072743042,0.439535527,1.109434921,0.415654177,1.089416006,0.405138288,1.075825729,0.084345823
0.368804823,0.864014746,0.378392752,0.835134072,0.381217788,0.835778143,0.357431209,0.91481707,0.118782212
0.419263292,0.735497252,0.385045934,0.702604379,0.417589634,0.690829943,0.410735807,0.767256085,0.082410366
0.619262645,0.882893803,0.628087694,0.864120987,0.598464157,0.862087526,0.610145158,0.875921228,0.098464157
