inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.471588293,0.901093795,0.394279514,0.840551225,0.372207822,0.826862003,0.472624155,0.902723867,0.127792178
0.588247711,0.583731827,0.599906069,0.530802456,0.630789413,0.592236084,0.604300606,0.569078587,0.130789413
0.555922444,0.607314624,0.501924461,0.611371198,0.528737715,0.574579681,0.572097767,0.590136817,0.028737715
0.505926622,0.759304728,0.427720153,0.729498495,0.417857928,0.696243229,0.458996637,0.755106028,0.082142072
0.606498224,0.805479698,0.578886927,0.7929559,0.588753857,0.780718109,0.615993813,0.817470564,0.088753857
0.900781609,0.762931568,0.801334981,0.713519348,0.863390947,0.74371884,0.903265318,0.769029802,0.363390947
0.559873178,0.847086441,0.478081294,0.848982324,0.493044998,0.814571579,0.5443446,0.879127814,0.006955002
0.614428097,0.908699945,0.518604931,0.868787599,0.629825382,0.914994753,0.593510398,0.913209694,0.129825382
0.754183807,0.802705867,0.763002111,0.795284805,0.725179436,0.766607364,0.722289549,0.806517994,0.225179436
0.773712703,0.82854952,0.780771342,0.836598388,0.720459296,0.811978354,0.747820079,0.865744356,0.220459296
0.522244464,0.851108587,0.440230166,0.806888622,0.43578232,0.797390642,0.53051411,0.863900218,0.06421768
0.677421979,0.841208921,0.566832014,0.752227733,0.650703836,0.792014858,0.656417587,0.854248566,0.150703836
0.541088043,0.843738605,0.439688698,0.784152958,0.453118057,0.730572762,0.545334502,0.856833867,0.046881943
0.489892938,1.036657763,0.479219837,1.019406396,0.527843393,0.994026356,0.481383828,1.037237988,0.027843393
0.495129996,0.690737296,0.450205512,0.701574035,0.406325027,0.652195072,0.46885558,0.6981419,0.093674973
0.566489169,0.845211315,0.407688558,0.754378522,0.391567971,0.745350355,0.580560972,0.8453073,0.108432029
0.609556013,0.960889486,0.570106595,0.924960257,0.579537822,0.97091638,0.595110726,0.942345184,0.079537822
0.636401044,0.830179709,0.604674637,0.785802295,0.527412224,0.75084272,0.628111812,0.877111507,0.027412224
0.760345891,0.838206116,0.677304936,0.867289951,0.679039154,0.769751832,0.758981526,0.81460459,0.179039154
0.645358528,0.613204385,0.589560567,0.598892571,0.632657393,0.59248096,0.63963587,0.640482821,0.132657393
0.663611049,0.737816166,0.647314511,0.739939746,0.657257755,0.719116409,0.648355416,0.765450486,0.157257755
0.536968271,0.961384771,0.570564555,0.968890463,0.4534327,0.8839804,0.526925932,0.971061077,0.0465673
0.747228193,0.634283749,0.703524957,0.595523169,0.681428039,0.574777151,0.753881626,0.620561289,0.181428039
0.726908773,0.793816054,0.620441338,0.720058105,0.72750259,0.745052488,0.739989203,0.801020148,0.22750259
0.647086889,0.652264209,0.665822032,0.656460778,0.618621797,0.567494011,0.611455735,0.668109137,0.118621797
0.488637534,0.813973579,0.460158689,0.817283092,0.459590154,0.771935401,0.500861561,0.818797116,0.040409846
0.508338776,0.913288588,0.33439178,0.837529788,0.434513242,0.874058878,0.502843068,0.908513459,0.065486758
0.675384709,0.843400308,0.633235463,0.858235459,0.555522311,0.812211474,0.717143703,0.829394681,0.055522311
0.789297512,0.733356762,0.721273463,0.689887383,0.748100533,0.708275172,0.764408516,0.72544327,0.248100533
0.770673496,1.017131174,0.681212041,0.996577087,0.521963123,0.878604764,0.76779458,1.018816695,0.021963123
0.58653253,0.692708907,0.585953896,0.727633548,0.606098739,0.687833137,0.576798615,0.702023857,0.106098739
0.847252392,0.921035633,0.722751549,0.88810108,0.699693854,0.885464169,0.83556974,0.895624533,0.199693854
0.839936307,0.816257274,0.822367345,0.775179043,0.806338805,0.827429138,0.82699028,0.800219408,0.306338805
0.557418175,1.085571116,0.507779508,0.994483849,0.499446733,1.041798283,0.547293074,1.066767232,0.000553267
0.593407375,0.851054866,0.584465309,0.86549291,0.563085515,0.804291877,0.580274896,0.858285915,0.063085515
0.628667102,0.787651657,0.516045844,0.783740652,0.487852258,0.710271778,0.603182882,0.812515539,0.012147742
0.826152564,0.784784438,0.772474616,0.743325798,0.767515513,0.750031467,0.821063854,0.805624771,0.267515513
0.393517534,0.734974061,0.274915006,0.698325763,0.308155681,0.689441637,0.395587407,0.711427074,0.191844319
0.521885382,0.791727901,0.424021862,0.719397448,0.478596007,0.753208663,0.513255618,0.791912343,0.021403993
0.64510181,0.765414837,0.64962632,0.746269689,0.654990568,0.763568309,0.612314334,0.763627563,0.154990568
0.735629122,0.844397045,0.704301619,0.825122239,0.73270924,0.862003246,0.742430349,0.826976461,0.23270924
0.697210219,0.75009204,0.696099466,0.738460932,0.673220757,0.735857292,0.704598082,0.749496269,0.173220757
0.673600817,0.712215694,0.615379342,0.647469407,0.757470924,0.761589052,0.67743286,0.712488208,0.257470924
0.48688222,0.924995932,0.390397569,0.904044861,0.409173808,0.900997263,0.528472759,0.943522811,0.090826192
0.667082607,0.860888456,0.686954088,0.860581464,0.66643232,0.829502335,0.658035897,0.887562672,0.16643232
0.565311116,1.023282056,0.566360313,1.020147992,0.510233442,0.971340257,0.56536851,1.010953097,0.010233442
0.578871569,0.920938499,0.440870997,0.751935846,0.486553683,0.80913732,0.591718812,0.88769533,0.013446317
0.484149348,0.967859809,0.326397867,0.912324821,0.35648059,0.968423413,0.431946903,0.977493992,0.14351941
0.585800404,0.844352166,0.587115436,0.83298241,0.561161385,0.825857356,0.567128473,0.863183518,0.061161385
0.419093132,0.763117435,0.396802515,0.732834579,0.520245903,0.77504442,0.396963711,0.784934656,0.020245903
0.588026369,0.947250584,0.572187549,0.954503759,0.596193585,0.917619631,0.629725024,0.986963295,0.096193585
0.52858642,0.849763921,0.419366036,0.835951406,0.41712354,0.784525915,0.514392409,0.840670327,0.08287646
0.758029801,0.809669761,0.657980406,0.778982076,0.697476189,0.767801238,0.733100049,0.844384514,0.197476189
0.66824727,0.780925561,0.581552964,0.741582252,0.661650582,0.786986803,0.699076558,0.777857327,0.161650582
0.578405161,0.775813321,0.54880713,0.74457424,0.47176124,0.678501287,0.57390393,0.781386655,0.02823876
0.722066425,0.736734307,0.729894269,0.719129444,0.717965407,0.727913249,0.751236963,0.757040438,0.217965407
0.572912349,0.942590555,0.558575988,0.919765568,0.533956834,0.917357285,0.572533452,0.95144802,0.033956834
0.682803474,0.872303322,0.600812035,0.836819093,0.597449128,0.847722334,0.671610517,0.834892108,0.097449128
0.592850801,0.919143197,0.589534249,0.889534292,0.583500863,0.904340395,0.615532341,0.921449555,0.083500863
0.659828333,0.780995933,0.577200615,0.711064492,0.570205927,0.70039651,0.63140222,0.725828677,0.070205927
0.62790458,1.025273694,0.570679623,0.961593181,0.619190356,1.017854005,0.636303973,1.052994178,0.119190356
0.791949328,0.901301493,0.752164143,0.805168832,0.769262441,0.861603784,0.788874859,0.899202667,0.269262441
0.750200359,0.919090381,0.810913413,0.94004915,0.719385485,0.902412794,0.748397645,0.927825399,0.219385485
0.520185938,0.876966657,0.380923248,0.818762729,0.41695676,0.833448597,0.513221632,0.937277645,0.08304324
0.5426444,0.789994119,0.547341741,0.811078221,0.512517931,0.779440381,0.533605357,0.819880501,0.012517931
0.514206375,0.921414964,0.484518383,0.835642789,0.502457343,0.864817824,0.519720328,0.908590702,0.002457343
0.807284068,0.872535204,0.700747318,0.808307135,0.711390003,0.813576624,0.805400581,0.876474736,0.211390003
0.844297971,0.77077095,0.777302514,0.734657027,0.842705951,0.768809158,0.851489968,0.779925438,0.342705951
0.613969501,0.745021615,0.62017427,0.718732205,0.698491328,0.766612963,0.60926423,0.812177973,0.198491328
0.939985229,0.764177156,0.680306722,0.600900185,0.71494006,0.636053995,0.950265811,0.773210411,0.21494006
0.458055685,0.931564986,0.437934646,0.882533054,0.414908474,0.833721004,0.470882086,0.910698268,0.085091526
0.549233005,0.891607887,0.46584572,0.8146169,0.492983453,0.814350835,0.53512212,0.920529466,0.007016547
0.397927959,1.076285526,0.338378527,1.046907549,0.331168842,1.024054778,0.40685168,1.077707326,0.168831158
0.238069122,0.871513115,0.271829414,0.845632937,0.218038062,0.850509345,0.227918455,0.921227831,0.281961938
0.621042267,0.741244722,0.59277005,0.729544541,0.584822432,0.717831158,0.570307076,0.768809957,0.084822432
0.701032645,0.89776691,0.658482743,0.869066302,0.656918259,0.866826113,0.676512203,0.890128625,0.156918259
0.690180944,0.875381433,0.547925304,0.829770166,0.614786916,0.941968001,0.678788798,0.845307154,0.114786916
0.678858318,0.881646038,0.561732369,0.856964537,0.656470294,0.881858121,0.667180241,0.844834545,0.156470294
0.698237691,0.81530595,0.714761608,0.831810722,0.677077256,0.778508465,0.676316633,0.802001228,0.177077256
