inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs0,abs1,abs2,abs3
1.559553516,1.43183889,1.228168324,1.362215042,1.501266642,1.43597334,1.54237769,1.437161917,0.559553516,0.228168324,0.501266642,0.54237769
1.650027734,1.230617028,1.670440931,1.273081563,1.389230895,1.179627172,1.680560788,1.211159149,0.650027734,0.670440931,0.389230895,0.680560788
1.581602925,1.407901402,1.58922666,1.4188163,1.419423849,1.31431635,1.586837084,1.403344729,0.581602925,0.58922666,0.419423849,0.586837084
1.524936341,1.4419893,1.424096137,1.427960683,1.535504337,1.450856064,1.502671124,1.422663812,0.524936341,0.424096137,0.535504337,0.502671124
1.431653085,1.585997326,1.277805097,1.546441474,1.409690175,1.58043328,1.413679162,1.589738651,0.431653085,0.277805097,0.409690175,0.413679162
1.551162829,1.3903076,1.570919478,1.390083063,1.393215496,1.358799439,1.51232242,1.408827777,0.551162829,0.570919478,0.393215496,0.51232242
1.581266252,1.500679379,1.258004548,1.45493631,1.495860358,1.490595013,1.539394153,1.523464854,0.581266252,0.258004548,0.495860358,0.539394153
1.297273411,1.512383795,1.070545927,1.444715341,1.028452696,1.441830669,1.255928394,1.524974569,0.297273411,0.070545927,0.028452696,0.255928394
1.745043235,1.415376321,1.640732092,1.384302581,1.7609081,1.394114223,1.709399611,1.427265344,0.745043235,0.640732092,0.7609081,0.709399611
1.56162669,1.417583919,1.532770074,1.41379341,1.099022654,1.228494062,1.511297284,1.451078282,0.56162669,0.532770074,0.099022654,0.511297284
1.500720613,1.458674214,1.345681212,1.380828771,1.14562815,1.332082785,1.501170845,1.4606512,0.500720613,0.345681212,0.14562815,0.501170845
1.564774451,1.435009357,1.266008993,1.324106196,1.372071524,1.357960787,1.548347421,1.433564461,0.564774451,0.266008993,0.372071524,0.548347421
1.471762456,1.455769893,1.219337489,1.389725718,1.493301264,1.435338224,1.525871522,1.432678845,0.471762456,0.219337489,0.493301264,0.525871522
1.36414907,1.72065098,1.357484418,1.719048347,1.365411408,1.725943751,1.339443984,1.731419047,0.36414907,0.357484418,0.365411408,0.339443984
1.621608674,1.390489126,1.490094142,1.362719439,1.607678008,1.366682013,1.594772285,1.402386901,0.621608674,0.490094142,0.607678008,0.594772285
1.792559498,1.34164045,1.767783789,1.316056249,1.76574454,1.353563432,1.77119461,1.350320516,0.792559498,0.767783789,0.76574454,0.77119461
1.396899233,1.578600024,1.418829482,1.595365384,1.315056417,1.54752796,1.411779125,1.560535632,0.396899233,0.418829482,0.315056417,0.411779125
1.392528515,1.465425549,1.453146162,1.461526269,1.435839311,1.463096695,1.403132458,1.498309652,0.392528515,0.453146162,0.435839311,0.403132458
1.603833923,1.39413407,1.219722486,1.412902247,1.393157007,1.389165298,1.645411536,1.354385637,0.603833923,0.219722486,0.393157007,0.645411536
1.423533861,1.407014885,1.39999308,1.386507022,1.414405586,1.37197942,1.423579261,1.405066765,0.423533861,0.39999308,0.414405586,0.423579261
1.661543348,1.348898889,1.6795568,1.349007532,1.331830208,1.338705477,1.631755081,1.369883009,0.661543348,0.6795568,0.331830208,0.631755081
1.440203643,1.590088218,1.406341775,1.560111045,1.351770032,1.542314169,1.423925525,1.598711255,0.440203643,0.406341775,0.351770032,0.423925525
1.730482699,1.265221864,1.532560763,1.241043997,1.474791328,1.221093258,1.730204868,1.268358178,0.730482699,0.532560763,0.474791328,0.730204868
1.372909723,1.511942541,1.089771689,1.429934868,1.558598798,1.556214085,1.36219069,1.521759585,0.372909723,0.089771689,0.558598798,0.36219069
1.556381957,1.455464286,1.729144125,1.490091007,1.573064007,1.44878235,1.488933363,1.474267846,0.556381957,0.729144125,0.573064007,0.488933363
1.212571644,1.51996546,1.03144822,1.461623379,1.10643453,1.490252051,1.231396053,1.508884593,0.212571644,0.03144822,0.10643453,0.231396053
1.533273021,1.543570898,1.44577671,1.511758514,1.509350823,1.552148371,1.509127949,1.532263878,0.533273021,0.44577671,0.509350823,0.509127949
1.93796169,1.277962893,1.882972069,1.24308031,1.912292646,1.266216828,2.033469907,1.26409714,0.93796169,0.882972069,0.912292646,1.033469907
1.488690889,1.481411856,1.412247185,1.456998057,1.511422672,1.48019831,1.506506225,1.459190879,0.488690889,0.412247185,0.511422672,0.506506225
1.603509607,1.544696462,1.470453835,1.505929848,1.513306139,1.526207453,1.595529704,1.545420805,0.603509607,0.470453835,0.513306139,0.595529704
1.742907848,1.262336458,1.765009198,1.251992459,1.747071825,1.254004054,1.742306223,1.252853861,0.742907848,0.765009198,0.747071825,0.742306223
