inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.022981295,0.881566434,0.636482356,0.663029133,1.194016138,0.959647389,0.969334385,0.546292018,0.521406902,0.507403334,,1.708749565,0.450512612,0.020310431,0.060502714,0.998222409,0.545948595,0.586034398,0.03426006,0.010885891,0.006684247
1.953142486,-0.380589543,-0.410738751,-0.5174357,1.899041228,1.225577857,1.263051054,-0.382298919,-0.010425444,-0.338444396,,,,,,,,,,,
2.900875572,1.784439889,1.787591993,1.839483138,2.46010723,2.426396277,2.26136045,1.946872771,1.715140351,1.898293794,,,,,,,,,,,
1.948036292,1.188744928,0.580935544,0.536745758,2.096792614,1.592175611,1.623842894,0.019516409,0.189219831,0.036518632,,,,,,,,,,,
2.505744581,1.639491132,1.472993522,1.427488596,2.158438807,2.02307584,2.029113674,0.930834698,0.858718848,1.088714302,,,,,,,,,,,
2.915147711,2.219103545,1.070970927,1.263253182,2.991971067,2.309084432,2.229292379,1.666176382,1.502105723,1.816598314,,,,,,,,,,,
3.471267898,2.582765524,2.31546079,2.045571089,2.824037593,2.471189966,2.367919785,2.564768697,1.58991405,2.373510348,,,,,,,,,,,
1.818298719,0.709837577,0.02466434,-0.240193994,1.099505518,0.938025401,0.863937878,1.017553662,0.763191017,0.935321474,,,,,,,,,,,
3.604961225,2.167173731,2.078490854,2.058227887,3.189478414,2.470958157,2.451646981,2.328573646,2.352784426,2.339379669,,,,,,,,,,,
2.193967625,2.511411001,1.113340063,1.127360778,2.245625114,2.683706855,2.416370596,0.732306093,0.680478019,0.907715336,,,,,,,,,,,
2.346401334,1.012046794,0.13857183,0.268284036,1.924662609,1.372215698,1.401495048,0.24466881,0.046625575,0.33082417,,,,,,,,,,,
2.864913986,2.364448169,1.631070589,1.56507314,2.747766699,1.781199182,1.776757173,2.145429688,2.0464158,2.28924841,,,,,,,,,,,
2.42110174,0.67617535,0.456770886,0.387195914,2.765951431,1.540783681,1.376403157,0.443409892,0.990741186,0.392025455,,,,,,,,,,,
2.610983603,0.46657716,-0.969394891,-0.840055203,2.251515291,0.990119673,0.711560613,-0.404265735,-0.468034866,-0.541929634,,,,,,,,,,,
2.380364229,2.191106229,1.787955517,1.797395668,1.757292542,1.599226711,1.660843946,0.791633725,0.743642971,0.836276773,,,,,,,,,,,
3.556045876,2.650302756,1.334993626,1.250856954,3.589987245,3.533074116,3.383260114,0.897823264,1.733111988,0.895725202,,,,,,,,,,,
2.494996621,0.856298613,0.542304507,0.548627127,2.327942892,1.934531051,2.00923825,0.737636617,0.750922567,0.634174856,,,,,,,,,,,
2.407996345,1.949665619,1.572759949,1.07004559,2.531355099,2.05644792,2.110781515,1.813569603,1.25718463,1.783255927,,,,,,,,,,,
2.889785006,1.08710475,1.645197641,1.801870019,1.546964501,1.443761366,1.745488964,1.20377448,1.254961799,1.503851822,,,,,,,,,,,
3.337596913,2.753392404,3.006693554,3.151711622,2.944537679,3.118555866,3.38369871,2.617462295,2.755393118,2.612394181,,,,,,,,,,,
2.606279255,1.396701186,1.297755841,1.457546068,1.624551366,1.610647181,1.576141364,1.257087095,1.362129803,1.374066711,,,,,,,,,,,
2.801533139,0.79662272,0.549900278,0.665059889,2.112683684,1.306280563,1.518650208,0.588747781,0.697735262,0.669815122,,,,,,,,,,,
2.924663513,0.71563891,0.536943382,0.759877943,2.910885489,2.170565505,2.19375442,0.976666636,1.172558968,0.995659921,,,,,,,,,,,
