inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
3.0870707909433897,1.0738024758997506,0.6609940026092116,0.6220480034563225,1.1200158282568031,0.7328939645233987,0.6819662713084587,0.654540843764392,0.6555098372076041,0.7186295363270792
-0.3377957096793706,1.0658150060007676,1.1740787470844136,1.1828777089855345,-0.0009957268693991939,0.6323814569593651,0.53821747594928,1.0304542049290266,1.0586666094267243,1.0379608969286374
0.3287244591096997,0.9302857335389065,0.8833939238211236,0.8723478481764567,0.8986603024134601,0.8409166391966216,0.854599870222493,0.9189646802926256,0.9122763348892637,0.8223999645293439
2.268077355132477,1.3059203820404102,1.3087964657366307,1.315366483930466,1.2581031325194172,1.2762731684639403,1.2960895727396147,1.2385810137551572,1.2443974239543796,1.234952706806409
0.7263789437828718,0.3585524140798252,0.4948059202879943,0.5759637280777251,0.03619518740946914,-0.08373574195900557,-0.06626015151533349,-0.06686402724151463,-0.06113763770720959,0.023652740519179427
-1.0938910819657433,1.8269072433565055,1.9337969915661666,1.9031452793317198,1.8041567032110222,1.940732072364447,1.8806422016287196,1.9504153344314616,1.9292050175776083,1.9242040059002306
1.2897444723197067,1.0713354551098477,0.7953236350609066,0.728847966611669,1.0417339271479218,1.014249707392007,1.0040326136199997,1.1224208504069537,1.1177858136521266,1.0511030182136416
2.419079703463753,1.0614602634385837,0.9778734424754029,0.9157227054310257,1.0476585772265725,1.0156463882716809,0.9673854598103074,0.8784604431733659,0.8811662831280302,0.9693702338826952
-0.7915056185766582,-0.6607652068296661,-0.5901872535863513,-0.6246293247663857,-0.6737195387711938,-0.5408070846451352,-0.6027584679829245,0.06412325491835524,0.10156588471391825,0.1409459170603098
3.990739549946296,2.35055867586862,1.922896350690833,1.963347412592866,2.085248073096836,1.948684145087337,2.0175328880820658,1.8430278412622825,1.8456099818044756,1.8475922807716665
3.421103733668723,0.7556588289853423,0.7237252649886109,0.7675878779848437,0.7502777146165771,0.7799052980278014,0.8233573323563378,0.6807061359724038,0.6790367375395054,0.7084800756681395
2.7537359452673678,2.147271942391993,2.1793010237062855,2.290903761031465,2.962104308397981,2.2158116254984606,2.0158417430567113,1.823054615059415,1.8403135085859754,1.9481250362493
0.3293821392700538,0.8989412486924875,1.341822305700357,1.3229469441652504,0.6271742321002758,1.152010245256834,1.1413597393172255,1.234180474754751,1.2341899013239934,1.19757446037015
-0.19985344844443997,1.327448901963982,1.272543815235798,1.3528111371907405,0.7881966476729171,1.203875064505231,1.315555534587272,1.3935457584025026,1.391199958927046,1.3108294876812199
-0.4829220260681653,1.2668434364117536,1.5293555875399543,1.5570353469706024,0.49250037884540343,1.4929194972882522,1.499329061520458,1.538435699963894,1.594003508041249,1.5938738433154076
2.7981281076701734,2.1215322926882525,1.4204856849167675,1.3835393023722813,2.0151238000208216,1.4248935541331234,1.4648201134964207,1.3489834914643852,1.3499157207054184,1.449158975919452
1.5876949367274151,1.3837897069514133,0.908073888138558,0.9629516005006518,1.4104453460934292,0.3709188934439407,0.42097305269775276,0.6279333998497705,0.652879126364253,0.6021467371394644
1.535917152143027,1.6804794511455505,1.5040978571064731,1.4319994485636836,1.777564746408248,1.5362129647410394,1.476213117497303,1.3386086437197213,1.3315931302118569,1.3644675311448158
0.6929408697303371,0.7669749399839463,0.42690827217002403,0.4865997604450032,0.8188534006630162,0.5697832306073968,0.6010452108359486,0.5720040580145553,0.5814104257095649,0.634715212923405
-0.5607432054778417,0.9871047784500389,0.8366878918072138,0.7783663003986784,0.7835227037610106,0.9815435575626738,0.9039085687689085,0.9129355482050472,0.9308331142669111,0.8939110905550403
4.486176904129046,2.0540562116500105,2.0509838584004765,2.0331232528570125,2.150135165304094,1.9360677829934874,1.975725719520622,2.1368298339703347,2.147555978731008,2.1543956914344906
-0.9653917407832856,1.612193068386677,1.6784806601897868,1.8459450574562086,1.3949015819894501,1.734855675190683,1.9018294770444621,1.7453385907174523,1.6818765282593402,1.7615688308817015
0.4925133290975632,0.22422241286037226,0.23416507725519198,0.22854978216849853,0.2120487488513293,0.23200492292132657,0.2230425163158254,0.49103220294763106,0.3088974027540754,0.12728549164743863
2.207044961704851,1.787425347077063,1.2465177790629625,1.3063964497548128,1.4077682912965432,1.3058226611708255,1.3712285266527142,1.324501692687781,1.33368913659428,1.3899329725111311
4.039886179598003,0.8493104159702403,0.6481864424795492,0.6443097982241588,1.8603495211582162,0.777761819797762,0.7480859562671529,0.6555974288511675,0.6097280936135167,0.7142945993974246
2.881676455797877,1.8119346729281403,0.9102038716184648,0.91438612588328,1.5374464908213756,0.831587212119804,0.8385779653080809,0.7790402708262207,0.7156433063257499,0.7393030454773784
1.9739883297268253,1.6894876995235937,0.8555032278710503,0.923800494986993,1.5759071263238549,0.7429044160570186,0.8198286996241528,0.902308948245642,0.9630277788869502,0.8062058510671484
1.76893976791649,0.9673997682143831,0.9688030883183878,1.1280151743601836,0.7589505521880349,0.7586192655529738,0.9160470828662928,0.8419850842980289,0.8429777545347203,0.8435675694039915
0.22260620374674733,0.5620326357700105,0.8351748695426968,0.833724075118105,0.6557168346678244,0.79038433856366,0.8043375546837295,0.7280310636863474,0.7304522851071129,0.7128366762027769
0.2867713292747101,0.9172834885486018,1.438808165967461,1.2730289467397442,1.0779893289004152,1.128547141753182,1.0887656246793378,1.1097941184824878,1.109671398137312,1.09451662076468
-2.1347638077704265,-1.7258195716307974,0.0615770539867444,0.056364426415440705,-1.9799611389841532,-0.5617123241748285,-0.5493842998192225,0.8640103862851555,0.8750361917926709,0.7384356879967684
2.5100647775218476,0.6274700646326341,0.5627643163960633,0.5963436607182946,0.625749923669632,0.6327788685035063,0.6371123236065188,0.7680703397422488,0.8006009461576482,0.6708260925712866
-0.43562579838990567,0.3759857606604453,0.5432404589333077,0.6668482330719308,-0.1507530862429265,0.49884334460174773,0.5874272799696654,0.5205489596335633,0.5173785248503573,0.5136455200196819
0.15443669462820475,1.1217772500818828,1.6839865875600568,1.6808075035748995,0.060065031537077984,0.6427583973086163,0.6382700818586715,0.8614622104404868,0.8504727354010722,0.7509082151255773
1.5946271474811886,1.5086069756897684,1.2572272693894202,1.346757555228018,1.4117249901462312,1.378134647255398,1.4294486561542719,1.1893048206345314,1.2023510634701025,1.367374244782023
-2.38340310118026,-0.23519445481564816,-0.11875531342281831,-0.18255008438581766,-0.5522725788161479,-0.3790969720230824,-0.4160304454489295,-0.26504915777601573,-0.34639081367440727,-0.24913398616963223
-1.5446930370329826,0.517788243938943,0.7226258509342114,0.7133019965914142,0.6524444349992675,0.8099650926764168,0.7431880037512624,0.8785693791066087,0.8408361597572931,0.9064563048241672
3.2566059706413983,2.161880137642628,1.7544967267857536,1.7355547243045155,2.2563566026517146,2.1694144882063284,2.175386454245262,1.9743464160034874,2.036422087425902,2.179523651441929
-0.545940080777872,0.36858868543236945,0.43609731943367835,0.4822357512209101,0.5400767718220572,0.638862578716727,0.6900060721216539,0.6944561516890779,0.7090360002400615,0.6761314573889539
1.732280888287323,0.893569518328506,0.5458933859224699,0.5579889323970281,0.7098416115801107,0.5641085599905669,0.5517873598146528,0.5002795094245297,0.5051810317672241,0.5752546014778674
3.2206495071996137,3.25001596846739,3.132421433363177,3.1546281680176915,0.4078320453023013,0.2084532608949049,0.13158515921592462,-0.1334431329743988,-0.1341289814012666,-0.020337247173307427
-2.952255639235749,1.2409628863587525,1.232054671823271,1.2225801712558737,-1.2634408178161798,0.8589303832980628,0.8065600403937091,1.0460671301836255,1.0630572976097925,1.074724397771392
2.7096565824861196,3.0847023081598377,2.696467857166551,2.6384489421107022,3.582684166950618,2.982812937554236,3.042394860548466,3.045015186127304,3.044880906722551,3.0323388704485543
3.190029084594774,2.564907143628015,2.5224040352536656,2.4598110528348087,2.556077465222008,2.53178437127438,2.4780349708997034,2.3633684421171366,2.4086581203937776,2.4990217576270624
2.44906335782671,1.67686208305467,2.0259798316194635,1.9607472125470093,1.729139778811008,2.0524730057945737,1.9653137164881258,1.9198468283423233,1.919922046319888,1.9313544366567645
-1.153095453342474,1.5345302297201258,1.6206967201888813,1.6478268053245717,1.5690421024806929,1.5973103048465975,1.642886031465483,1.5177578083335903,1.5802404846167706,1.541501668291871
1.2227850941532559,1.0684501244029407,0.7343349232439875,0.8010825156802539,1.1620396237884316,1.0899521378006616,1.1394735442762565,1.057048894209647,1.0459116892001297,1.0923902329789785
-1.3624567834206989,-0.36744432045480946,-0.06829653403715441,-0.05825558904039774,-0.5086618550433153,-0.18273992681048545,-0.2149830024815207,-0.12056599700389992,-0.1201383941809826,-0.15782793258103633
1.1070124337263025,0.7505683673154876,0.5417499831933106,0.3821842387427635,0.7659108209664223,0.565012385025495,0.37855667632190326,0.4691503946908668,0.47320150345960466,0.47493264604972424
-0.7090690207687678,-0.36603460500601215,0.2265528396692953,0.1919853063505178,-0.4180973626715232,0.18758828835256514,0.17262717382614934,0.3484712827252119,0.37715172278227604,0.48105990057863546
0.5713355789833471,1.2500032231805651,1.3169127576479693,1.3006478422761518,1.2713427847729675,1.3609850664011642,1.3512742964634896,1.3112110282726934,1.3095781944642244,1.3276268105127047
0.04983146366388169,0.042879371731091576,0.4477389633880269,0.3487851587647107,0.16042977144309967,0.6052998841450495,0.4686230651661417,0.36927098785988954,0.36954842030670143,0.37464046878947044
2.384581238836136,1.3647681087203554,1.3029152270422042,1.3621672209587534,1.5955395977674787,1.5268681366596077,1.626763272271495,1.7508374246436302,1.758227835307177,1.714368216860334
-1.7644590855595434,0.9332536221718111,1.2046654595913935,1.1419834871979622,0.3363088687478243,0.8910727128126996,0.910445026452655,1.1031214043792805,1.1111701566840289,1.0282587421856912
2.1430872951460427,0.4443109797703162,0.5457971376486405,0.5050041125428084,0.46213575716989397,0.5446713835523173,0.5158565694581927,0.3728779023247071,0.3437626626800069,0.3892771883867354
2.9438368247458904,2.2777674632873195,2.3619709381094665,2.2914425486329444,2.3398382526592165,2.439228318833001,2.407716460533249,2.205078876593201,2.2070067879720363,2.2432696504823486
-0.7390795446060149,0.7953496821997272,0.9149171997389113,0.892499259359457,0.3436441546001907,0.8263338941554528,0.8233264016650969,0.918212031306383,0.9242457660249437,0.8527010559144004
4.900804658979178,1.3873509543591864,1.3398082336734727,1.2647548340469563,3.211009971423742,1.607491724462427,1.6688303845555255,1.1633260331196533,1.1474756460980986,1.27633351672077
-0.9616557496619265,1.2110083654308204,1.4711881666895015,1.4391392046461695,0.8719893058019406,1.278987079658305,1.2698993243416883,1.0368861092639257,1.056090261208664,1.0468012007125878
1.7100669333404463,1.83534527884848,1.7949998427017377,1.6656834826054463,1.8566575864060968,1.8088580332221156,1.7010666674645036,1.5897153420547734,1.5853389499352275,1.5871697040553525
0.3714179738245597,2.18236941067867,2.0855987122521835,2.0261663820379656,2.015210217022604,2.151021034142932,2.128151644396075,2.104168648421103,2.1431454015948685,2.162876985530419
2.5504258349247597,2.180911551078929,1.7594726700111976,1.9033829907773854,1.010840542969381,0.6983724412093643,0.8197732406027385,0.9419131630160876,0.9492548545078274,0.9547318178684323
1.5150676640028717,1.1987182409202601,0.9544613634754898,0.9718926366766683,1.1835601002427847,1.0667723272848102,1.0893906582588553,1.0366746037241958,1.0372662463443,1.1785389434214453
4.186308580827179,1.7540837707615136,1.1998342361339351,1.2554747322395692,1.6606233860744402,1.5947886170928232,1.6654396018208866,1.3711669533878772,1.3491294175259625,1.4607307768533622
-2.533083350970741,-1.3604443919638398,0.5437480654662206,0.4868777229365352,-2.254387345906733,-0.08841773299652889,-0.13683180361817426,0.6584910925796326,0.6214208128411994,0.6580391976364948
-2.088900155089544,0.6971587415727836,0.7099765432478455,0.6723898842141791,0.6781728700883127,0.6882451976398942,0.6600452561940582,0.5306865710402171,0.4149974248119427,0.5510472060859117
0.3830991378795673,0.4960262270719243,0.3418705528566085,0.5678139120729966,0.5921690408338888,0.6275385556514479,0.732469848160102,1.7937498743091755,1.7913234829567382,1.8598316800926953
-2.448407338683821,0.6301078253557012,0.562235195749901,0.4711472914037411,-0.48364872492388933,0.22280934080766301,0.10815628650941567,0.5089067098478488,0.49229071096253096,0.5343168628879094
1.4515726496863197,0.9299033618616526,0.6251698844489639,0.6875605512611995,0.9298973257770482,0.682669883304599,0.7429859786404853,0.8557400592658881,0.8552629647071344,0.8809974857539384
2.298050592184481,1.2863721816457017,1.2296267031187709,1.1194397257427458,1.333675624746157,1.2989842344448,1.1691978556804434,1.1153435100840192,1.10648232833006,1.1434896002510566
0.1397183251005243,0.4074182317304982,0.771240096247741,0.8455953404533414,0.37287387452765874,0.7409019303766171,0.8803254846132187,0.9288032960097139,0.9143978830246262,0.8532026902881609
-0.27504928343558555,0.6648020509922095,0.8510446585453018,0.8339424877213256,0.6058383797228033,0.9756512415869777,0.9391442365050544,0.9953566532665101,0.9878342667541606,0.8993808307612962
3.7838012630447233,1.6231334814223188,1.4061622065304689,1.4705806707489106,1.8414112065825077,1.5108885685111124,1.579621544530582,1.4679763826798389,1.456230768610908,1.454638014988967
4.991295086517921,2.5416317612028605,2.394390194804438,2.393605752206487,2.6738891702673575,2.408567519200618,2.4422949307747714,2.491921811980812,2.5095447727131877,2.4440476977537555
1.7316884340028151,1.6709911169914662,1.5422267472361941,1.5442157785485886,1.7177969292631177,1.6271931655103502,1.568276941964536,1.3226401513204389,1.3184493453774537,1.3521463603010262
1.3072578931885737,1.1439041023345229,1.4633950001121123,1.3907098890039107,1.3105795914655656,1.1628554773606752,1.1275140530499155,1.0567949120591134,1.0556788286493535,1.0657703866750436
1.1042350710910909,1.1171767622001294,1.0062665327118832,1.0070415357474718,0.9002018869990316,1.0372297395438477,1.0705906003532093,1.0100573129542063,1.0125999361010618,1.009250290588378
3.680560744160786,1.1664200824006536,1.1692337577253027,1.156735490117926,1.243663362442327,1.177289931837115,1.1986058955300787,1.1371990420200009,1.141906921737296,1.0297738045663771
0.481090491657065,-0.4571134213942274,-0.18945502631986433,-0.30540177517664835,-0.19731127034677787,-0.18678434847266379,-0.28318452545025696,-0.42811435818980353,-0.37837906721054104,-0.42876768616198
2.33217987880385,1.4823749718137171,1.4718181559241508,1.3230392478033781,1.4834725718336443,1.5699483086545873,1.4042118831434536,1.2639510326532502,1.2274993191304922,1.3532996194830318
3.5953974815493495,1.18991007400865,0.7773151681538903,0.775281380178743,2.3728167658817223,0.9156059259330911,0.9169744075250397,1.1417681613518718,1.1323319772625022,1.0430373926638934
-0.7153293814067404,0.5028964597771788,0.48172825472303016,0.5168179253690103,0.43764392828252396,0.4304208362979861,0.4682740467640599,0.6191357538538192,0.6088651500132711,0.6078140611172033
1.946203402593115,2.003558015558059,1.5840425211692788,1.50913575970227,1.8412116968853647,1.5251828097663198,1.4576853333398527,1.1863251715162184,1.230973001323306,1.3829890565100442
2.9884595803981036,2.1107656884207335,1.8796093535919474,1.8081799163042505,2.5181144701132965,2.317962267751543,2.2536801741729233,2.0535276697075493,2.03156857795114,2.0955097435870753
1.5149515957069453,0.6789403380947006,0.6224563636849648,0.4803301221824683,0.6775385055688,0.8811227156893164,0.7819094717612547,0.8223276918232357,0.8281816328898718,0.8163020944641195
