inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
0.918520346,0.678222647,0.366227537,0.572209691,0.739455629,0.777370503,0.807226199,0.355296195,0.353472491,0.516146806,,0.473208061,0.244492211,0.118870717,0.105226709,0.329837083,0.290160796,0.283463746,0.028272109,0.032244279,0.014268241
1.454471958,1.396951105,0.808985234,0.804429068,1.243849521,1.070471855,1.120019084,0.660548696,1.017857766,0.642978386,,,,,,,,,,,
1.328149883,1.158813341,0.924907573,0.896593182,1.153758712,1.040342193,1.071521838,0.883707578,0.991902242,0.875023103,,,,,,,,,,,
1.183226081,1.019368512,0.538074617,0.586635313,0.915417236,0.902769469,0.93126825,0.789973643,0.80091718,0.78552807,,,,,,,,,,,
1.254093515,1.322661232,0.749492145,0.674896713,1.268052777,1.193015964,1.222726064,1.39814032,1.124998455,0.89924434,,,,,,,,,,,
1.92341855,1.873677689,0.992594637,0.995079066,1.788799379,1.757358699,1.664862753,1.877252966,1.551155917,1.788250264,,,,,,,,,,,
1.459200205,1.15846781,0.987455446,0.917498671,1.227126622,1.321101958,1.306158818,0.881732473,0.837724904,1.015545165,,,,,,,,,,,
1.369344461,1.323638862,1.154951736,1.365227785,1.109905062,1.070626104,1.137110667,0.964725438,1.002151299,0.936025146,,,,,,,,,,,
1.91779678,1.889683891,0.853753592,0.953563369,1.819376652,1.705024676,1.77780573,1.338072056,1.354481769,1.459398345,,,,,,,,,,,
1.71509104,1.465697288,0.978724087,0.97216443,1.553305373,1.596516317,1.569289499,1.174399668,1.352176589,1.171183087,,,,,,,,,,,
1.352343706,0.183465588,-0.018069702,-0.003163261,1.230620726,1.087336527,1.127582552,0.493868273,0.658420869,0.536274234,,,,,,,,,,,
1.476506044,1.372194093,1.777528489,1.544065619,1.22570699,1.289007941,1.151386565,0.976288974,1.045693365,1.019171394,,,,,,,,,,,
1.300750592,1.054368392,0.978466352,0.729274309,1.313918869,1.39235383,1.280145048,0.841748389,0.968995881,0.826042257,,,,,,,,,,,
1.334821583,1.018984034,-0.300507001,-0.309398097,1.323960368,1.387954483,1.342460994,0.6702598,0.720357788,0.831936379,,,,,,,,,,,
1.178887629,1.05075904,0.918412082,1.001436344,1.090035711,1.158289269,1.220329144,1.005246738,0.942158629,0.928694398,,,,,,,,,,,
1.508753749,1.306314812,-0.405639454,-0.122492471,0.823173345,0.891506934,0.894577119,0.854747953,0.968047775,0.867385171,,,,,,,,,,,
1.545259792,0.782674856,0.720291323,0.907711283,1.307151948,1.211969024,1.293977516,0.998988588,0.939883841,1.01483388,,,,,,,,,,,
1.518727318,1.457375964,1.169580056,1.152666376,1.569357366,1.275551848,1.312362582,1.232976413,1.098422513,1.225153244,,,,,,,,,,,
2.149272445,1.830902963,2.113652227,2.229235333,2.121765517,2.185598489,2.141470182,1.718831519,1.696640801,1.811228569,,,,,,,,,,,
1.304223309,1.379269269,0.23611818,0.207956987,1.293674809,1.246500141,1.291651206,0.804765331,1.034614253,0.754828146,,,,,,,,,,,
1.480087881,1.336156509,1.113659091,1.063194989,1.401963009,1.396644829,1.410463176,1.229433613,1.335066386,1.157236677,,,,,,,,,,,
1.29400687,1.296595172,1.571869481,1.607486186,1.383315482,1.567008753,1.541158591,0.642050221,0.839757067,0.642652086,,,,,,,,,,,
1.615136312,0.988723914,0.753848096,0.602898136,1.350808755,1.266845429,1.269659358,1.086007291,1.210181796,1.021748664,,,,,,,,,,,
1.688296198,1.188639614,1.156955084,1.064196528,1.321196447,1.094247632,1.056178643,0.949020692,0.933919471,0.9681218,,,,,,,,,,,
1.629304251,1.445930856,0.583667559,0.989932347,1.646540113,1.504383646,1.562176665,1.131806391,1.051077386,1.1821076,,,,,,,,,,,
1.236274913,1.18665069,1.03588079,1.133413764,1.244727614,1.092867217,1.198929336,0.951037456,1.068392461,0.953828421,,,,,,,,,,,
1.27320775,1.01937408,0.490819962,0.733155104,0.918553321,0.920255335,0.869141708,0.746645491,0.86795924,0.680230323,,,,,,,,,,,
1.522985222,0.905490415,0.687321021,0.355502587,1.508840331,1.524342296,1.538347504,1.071544071,1.159128202,1.001592683,,,,,,,,,,,
1.986328832,2.143607374,1.230879596,1.182091107,2.023461839,1.95641948,1.905631893,1.398166726,1.275684867,1.446337709,,,,,,,,,,,
1.811156983,1.244452715,0.335854302,0.138385802,1.205657305,0.997354614,1.030494822,1.153535361,1.222537652,1.144773104,,,,,,,,,,,
1.388427823,1.43087991,2.189052126,2.132816076,1.384519325,1.192172625,1.275207194,1.092301418,1.128962099,1.191307745,,,,,,,,,,,
1.900302921,1.807169603,1.332351864,1.393036346,1.728423669,1.646795689,1.637589061,1.337795134,1.388685439,1.382939013,,,,,,,,,,,
1.913149446,2.318381658,1.378935231,1.63654105,2.065675162,1.923079754,1.891290093,1.617864718,1.513260924,1.571446713,,,,,,,,,,,
0.850207642,0.615788564,0.223099044,0.230386161,0.57689518,0.563092539,0.567200057,0.603560138,0.613015306,0.374067245,,,,,,,,,,,
1.13229204,1.100427257,1.622830866,1.456735568,0.971503245,0.898393414,0.884472668,0.877808398,0.840663654,0.714156234,,,,,,,,,,,
1.370765056,1.145553599,1.187408215,1.0602042,1.229898342,0.904377545,1.017006613,1.075379284,1.038289512,1.049632885,,,,,,,,,,,
2.133909572,1.924939153,1.32605599,1.269158755,2.038049504,2.010704572,1.974302688,1.738527675,1.531718556,1.612853963,,,,,,,,,,,
1.159630012,1.215435711,0.065933054,0.232520894,1.052681243,1.000947886,1.048261306,1.017997773,0.709055304,1.008128371,,,,,,,,,,,
1.274666566,0.914754949,0.215792,-0.026959416,0.840407497,0.699170979,0.82444404,0.625048027,0.565203486,0.364783338,,,,,,,,,,,
1.302720944,1.150357635,0.51648401,0.463851871,1.254652215,1.335204512,1.132761478,1.04423476,0.903841225,0.96675442,,,,,,,,,,,
1.785609177,1.611840278,1.463850376,1.538897602,1.920654941,2.102119143,2.104793796,1.676601948,1.42475819,1.583558867,,,,,,,,,,,
1.584378482,1.549976883,0.978043045,1.129045647,1.558050097,1.540657219,1.536628584,1.108807673,1.098526472,1.267292359,,,,,,,,,,,
1.55579736,1.198019777,0.959724705,0.999178253,1.43657017,1.499348597,1.504923046,1.214626913,1.275371595,1.170768888,,,,,,,,,,,
1.107048724,0.657068238,0.273074218,0.21384933,1.069422499,1.064979538,1.033280433,0.61568988,0.693675369,0.555644121,,,,,,,,,,,
1.670272646,1.841624997,0.956950942,1.445735873,1.600893764,1.435811639,1.425223494,1.421985887,1.320256369,1.387047712,,,,,,,,,,,
1.495666737,1.018888567,0.717427663,0.729063404,1.535469746,1.556395384,1.514547995,1.230198977,1.274199371,1.215273828,,,,,,,,,,,
1.306136066,0.740244186,1.350736016,1.451340676,0.923525553,0.904926666,0.880927412,0.524358221,0.552578552,0.545149539,,,,,,,,,,,
1.241554162,0.838588562,0.084504518,0.166421162,0.85922065,0.804640593,0.668585175,0.62706539,0.708389296,0.648123742,,,,,,,,,,,
1.388317851,1.232816986,0.818224327,0.745897288,1.276928599,1.133762679,1.201287428,1.157803373,1.272087549,1.093419432,,,,,,,,,,,
0.6810277,0.176343681,-0.52256563,-0.593634564,0.558187796,0.382019057,0.33051657,0.693268458,0.70156909,0.538764992,,,,,,,,,,,
1.409078134,1.415341592,1.77911562,1.876090993,1.295557855,1.234175274,1.238910924,0.936677138,0.907365302,0.919685922,,,,,,,,,,,
1.447282726,1.179695516,0.924109287,1.055887762,1.177674006,1.197681422,1.231172122,0.944327771,0.937603255,1.120505829,,,,,,,,,,,
1.70069266,1.736662018,0.457853851,0.685894484,1.605924014,1.245110191,1.396696132,1.233627226,1.018059746,1.199041399,,,,,,,,,,,
1.474886562,1.066322923,1.07701881,1.10992274,1.523726541,1.561068561,1.541201456,0.862775581,0.864643428,1.026460081,,,,,,,,,,,
1.355731292,1.214643377,0.603418947,0.737192075,1.381957823,1.273676296,1.305667989,1.124158252,1.140902002,1.125311397,,,,,,,,,,,
1.546690693,1.219517047,1.245975378,1.25501106,1.492399921,1.560031525,1.590768087,1.224498893,1.24276898,1.287146389,,,,,,,,,,,
1.178114573,1.198631905,1.035944444,1.138471834,1.01753093,1.028626588,1.013340077,0.967070188,0.807975402,0.980978236,,,,,,,,,,,
1.820455802,1.619666644,1.474909619,1.440716899,1.629052104,1.601548632,1.463177719,1.269280159,1.273098281,1.122406747,,,,,,,,,,,
1.199479601,1.356307931,1.069366478,1.006077877,1.093642124,1.133810253,1.012081113,1.089762871,1.013073577,1.060401949,,,,,,,,,,,
1.36960367,1.228276781,0.083698746,0.431298768,0.880522325,0.707150767,0.705005889,0.764029622,0.809561829,0.757587425,,,,,,,,,,,
1.517389533,1.033340771,1.301690756,1.338127283,1.693368591,1.794548691,1.745329308,1.203642903,0.923005787,1.182162182,,,,,,,,,,,
1.900153288,1.863205314,1.693480972,1.5556659,1.886775839,1.94224105,1.754260784,1.815962682,1.758073897,1.849772036,,,,,,,,,,,
1.645661811,1.310248949,1.6026803,1.643051873,1.469389786,1.490058395,1.479546411,1.205713052,0.983447581,1.270411498,,,,,,,,,,,
1.161403977,0.454638749,-0.022998946,-0.012063026,0.79823302,0.764460609,0.729263407,0.586290088,0.65177949,0.546677221,,,,,,,,,,,
1.116684573,1.331975348,1.243564414,1.38365901,1.012482578,0.867435936,0.860750075,0.80359702,0.59179349,0.656721913,,,,,,,,,,,
1.205581974,0.827771494,0.188885539,0.010503564,0.822829249,0.93251371,0.904444163,0.679039301,0.777449969,0.599464707,,,,,,,,,,,
1.837387301,1.222952962,1.152487663,1.091451343,1.472645495,1.415783862,1.374176963,1.369388974,1.359209193,1.324837839,,,,,,,,,,,
1.988023695,1.904316153,1.325954022,1.353188811,1.973614642,1.949782808,1.993350951,1.804766402,1.643671706,1.607535809,,,,,,,,,,,
1.611664885,1.433233016,1.495492175,1.493297792,1.444776399,1.309714411,1.434574922,0.741379072,0.90309747,0.766541682,,,,,,,,,,,
2.254803189,1.922994364,1.113354307,1.430169001,1.78327631,1.318508405,1.482678503,1.315700818,1.174667908,1.57270761,,,,,,,,,,,
1.130003026,0.887577344,0.592633293,0.167512934,1.048806945,0.98689241,1.117439558,0.630727139,0.655911406,0.796556492,,,,,,,,,,,
1.408761289,1.543331601,1.437896948,1.676525502,1.233886281,1.240349842,1.199859935,0.978487032,0.948938761,0.960340011,,,,,,,,,,,
0.680170836,0.270354248,-0.006475003,0.028302054,0.482627935,0.400276217,0.390301925,0.398800139,0.363917293,0.375379119,,,,,,,,,,,
0.7955611,0.746643117,0.538467831,0.534106459,0.785933688,0.808642404,0.759125973,0.534869051,0.541944401,0.608489188,,,,,,,,,,,
1.333017431,0.869458645,0.805086708,0.739588765,1.074133154,1.141964738,1.112894913,0.855311479,0.76597346,1.01149973,,,,,,,,,,,
1.522409511,1.276388759,0.850228725,0.870405405,1.42804918,1.339506771,1.337309164,1.001007748,0.961954798,1.18947805,,,,,,,,,,,
1.564815517,0.892205766,0.607735768,0.447814083,1.205440412,1.104191774,1.129418134,0.73498943,0.908873296,0.669876849,,,,,,,,,,,
1.609163979,1.777043487,0.593777185,1.000594974,1.466579089,1.215527836,1.246964653,0.846965778,0.871975363,0.865972837,,,,,,,,,,,
1.673072609,1.484419383,1.464824579,1.314585267,1.769709261,1.849658789,1.7354892,1.228225317,1.203445642,1.188885965,,,,,,,,,,,
1.342734977,1.376351079,1.233437503,1.162003311,1.083445142,1.339892569,1.331754687,1.15966691,1.224035726,1.118845515,,,,,,,,,,,
1.110353724,0.990813155,1.214196964,1.124531643,1.018704455,1.340562848,1.133044003,0.950091607,0.92189596,0.888611599,,,,,,,,,,,
1.43771959,1.231389558,1.721838156,1.489447504,1.388657078,1.471705654,1.380361887,1.159756362,1.033631497,1.173822845,,,,,,,,,,,
1.805751064,1.653143842,1.051935314,1.088832682,1.569155143,1.541523185,1.55086152,1.014424997,1.116538182,1.163374956,,,,,,,,,,,
1.895043353,2.169789425,2.232673731,2.06852274,1.882382549,1.860540254,1.917054999,1.377381434,1.408346379,1.344754327,,,,,,,,,,,
1.463602311,1.012855514,0.662016226,0.78189605,1.343405725,1.210659511,1.223504799,0.953960448,1.00065559,0.922840678,,,,,,,,,,,
1.415992547,0.505068377,0.062847226,0.066381115,1.067932611,1.010667267,1.125666829,0.793007769,0.922233723,0.619304231,,,,,,,,,,,
1.551560545,0.807606776,1.350316386,1.237349887,1.142962099,1.246393408,1.336661957,1.06531026,1.215818066,1.061586175,,,,,,,,,,,
1.482665125,1.83946795,1.11279676,0.823145099,1.371927364,1.264558224,1.137884727,0.771335767,1.058156266,0.762261737,,,,,,,,,,,
1.376804611,0.925186742,0.177093969,0.14796872,1.209414395,1.160607434,1.176831839,0.886520269,0.817354951,0.761045251,,,,,,,,,,,
1.030729014,0.530936117,0.278498209,0.266760165,1.010071448,1.074751479,0.982103745,0.814185635,0.749514805,0.690741431,,,,,,,,,,,
1.782755116,1.374047865,0.965004288,1.066423922,1.790833297,1.878440571,1.90439382,1.118916012,1.172799593,1.215285418,,,,,,,,,,,
1.527673745,1.030870408,0.309450702,0.338452828,1.39753598,1.297688803,1.27765605,1.293975243,1.361958035,1.238890021,,,,,,,,,,,
1.239608572,0.778655237,-0.700798972,-0.750170395,1.161616645,1.013426475,1.059774815,0.544819632,0.498399342,0.381603798,,,,,,,,,,,
1.139065161,1.061606116,1.06718894,1.056188667,0.980774526,0.973727435,0.968877087,0.728456636,0.848045356,0.612823147,,,,,,,,,,,
1.575892057,1.476268108,-0.315718036,-0.098713036,1.465822681,1.295056979,1.356404049,0.887173714,1.308971615,0.939487459,,,,,,,,,,,
1.462443659,1.285972759,0.792953824,0.731294992,1.28500422,1.276062302,1.163521886,0.975424119,1.166516877,0.852313176,,,,,,,,,,,
2.116814591,1.771102816,1.171100757,1.227829155,2.001277262,2.033780652,2.00920782,1.883719575,1.790188182,1.984454314,,,,,,,,,,,
1.677081563,1.253578683,1.618999438,1.477048011,1.561223,1.382820659,1.249583996,1.114377258,1.074247782,1.182222618,,,,,,,,,,,
1.877912854,1.632631058,0.770591864,1.148062512,1.794959136,1.890272942,1.839162744,1.433225017,1.27194654,1.524586898,,,,,,,,,,,
1.579331572,1.486501425,1.962659898,1.601089564,1.500952006,1.558367248,1.437498234,1.168668776,1.281104467,1.000519498,,,,,,,,,,,
