inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.927274794,0.892321052,0.621090926,0.639057929,1.20591742,0.958514039,0.956086129,0.533672409,0.506888682,0.496595483,,1.752676744,0.448406903,0.020007674,0.056546028,1.029385979,0.576269285,0.610203853,0.064172279,0.019773471,0.035669146
2.031311318,-0.366949331,-0.33371072,-0.417991811,1.966333614,1.383048249,1.380591111,-0.363996825,0.039931901,-0.321482437,,,,,,,,,,,
2.89477729,1.657312797,1.665270635,1.699853815,2.409715634,2.353909307,2.1612522,1.794936974,1.585330524,1.74518059,,,,,,,,,,,
2.197215053,1.264398454,0.673895259,0.653154102,2.265367158,1.932021692,2.056394286,0.150548999,0.35424729,0.167311025,,,,,,,,,,,
2.757043124,1.704544487,1.473027095,1.435037782,2.309491439,2.091397161,2.098962317,0.958729996,0.917521802,1.120504155,,,,,,,,,,,
2.966860366,2.120219979,0.844966328,1.002557383,3.006644211,2.268806348,2.19830366,1.514194878,1.507122601,1.656397957,,,,,,,,,,,
3.379276888,2.497325317,2.220946699,1.961863024,2.74333069,2.368700191,2.283634005,2.456838998,1.529281786,2.272314789,,,,,,,,,,,
1.939805712,0.824314844,0.280080114,-0.015529007,1.195483041,1.116148612,1.032472797,1.155485258,0.866735659,1.068331989,,,,,,,,,,,
3.643501515,2.191777578,2.039419135,2.047250999,3.248776218,2.46705205,2.498958283,2.438861653,2.474260705,2.44829862,,,,,,,,,,,
2.100411993,2.449066125,1.046356282,1.110358179,2.153479933,2.604221373,2.285993313,0.719693442,0.650929123,0.892804896,,,,,,,,,,,
2.291628876,1.072248377,0.234685115,0.234041194,1.990945122,1.492519092,1.362591895,0.247206914,0.087364411,0.326815715,,,,,,,,,,,
2.950395571,2.397599594,1.675521184,1.619340701,2.827475321,1.861029515,1.850281975,2.115552987,2.029114287,2.263406416,,,,,,,,,,,
2.436101336,0.686936992,0.393264205,0.322649083,2.807927661,1.544707186,1.386070221,0.359945715,0.958270658,0.312833706,,,,,,,,,,,
2.621571707,0.599774514,-0.807435961,-0.64436018,2.345100213,1.111699072,0.815310065,-0.32925542,-0.322400784,-0.455507038,,,,,,,,,,,
2.259390074,2.156510572,1.763409842,1.805736666,1.673550896,1.464354005,1.547786162,0.752602755,0.678811381,0.797956022,,,,,,,,,,,
3.472228302,2.532047467,1.089125603,1.065371162,3.381080228,3.281397171,3.310839274,0.799606188,1.684256665,0.798717947,,,,,,,,,,,
2.327141093,0.901964289,0.793157508,0.740123363,2.156129153,1.822089122,1.880215941,0.73906633,0.757136379,0.646604771,,,,,,,,,,,
2.355845306,1.63927512,1.360211628,1.333528575,2.384825719,1.981744716,2.033079296,1.67221906,1.239521798,1.644411814,,,,,,,,,,,
2.819126494,1.201830202,1.737742038,1.895198195,1.600959601,1.534135655,1.876715454,1.348077358,1.343474722,1.653356961,,,,,,,,,,,
3.416331269,2.839791249,3.156486673,3.174477911,3.225645013,3.518579229,3.572822003,2.505313098,2.668612188,2.497753155,,,,,,,,,,,
2.693600093,1.443797618,1.352467532,1.479946119,1.754429276,1.590627267,1.637531111,1.221403862,1.324353019,1.361890763,,,,,,,,,,,
2.730837759,0.643170363,0.325100957,0.535747146,1.966235222,1.347984781,1.610429011,0.522692901,0.694697927,0.592633046,,,,,,,,,,,
3.042885464,0.724074287,0.604517993,0.864625626,3.006364381,2.430166581,2.425439333,1.0656271,1.266764074,1.084343809,,,,,,,,,,,
2.645976851,1.400081238,1.082207603,0.847818463,2.190966514,1.579320569,1.552952771,1.17908169,1.365124927,1.180853161,,,,,,,,,,,
3.230737259,2.960848465,2.438496475,2.362717204,2.947718004,2.544208712,2.489611673,1.15306822,0.956727499,1.34445391,,,,,,,,,,,
2.046013071,2.083741062,1.899229571,1.76608924,1.888103386,1.839596369,1.891804417,1.264223247,1.015440824,1.22226326,,,,,,,,,,,
2.852245064,0.424629201,-0.037899346,0.13365059,1.860674404,0.824423414,1.025548699,0.219663523,0.265621722,0.216144331,,,,,,,,,,,
3.804009491,3.100956659,3.501007618,3.218998658,3.588114047,3.982614866,3.895980105,2.815313159,2.894494611,2.836594642,,,,,,,,,,,
3.409336737,1.671007373,1.393119094,1.364803678,2.588458452,1.947427319,1.992779292,1.56940313,1.519020351,1.558159512,,,,,,,,,,,
2.33568944,0.122188611,-1.395203648,-1.271527785,0.316225104,-0.29524099,-0.223487732,0.070837303,-0.076117042,-0.170137536,,,,,,,,,,,
2.472730537,1.328061288,1.058667546,1.407810353,1.034362775,0.668155997,0.919873897,1.284450741,1.293130135,1.681452491,,,,,,,,,,,
3.188132538,1.00257486,0.507856175,0.490734793,2.53895119,2.153245454,2.145994237,1.006357345,1.402333978,0.88761924,,,,,,,,,,,
3.242239679,2.528109492,1.832309207,1.755158153,2.822747926,2.099809576,2.014792755,1.548420853,1.438421813,1.74127031,,,,,,,,,,,
2.740135413,0.879250047,0.702497113,0.956889078,1.560544807,1.108921044,1.34483333,0.654055573,0.764992158,0.506762713,,,,,,,,,,,
2.079225105,0.616338417,0.604489547,0.419715846,1.486449203,1.280917278,1.040391878,0.402078187,0.197340668,0.402721861,,,,,,,,,,,
2.551963607,1.901011411,1.653890564,1.760789981,1.92673702,1.598012374,1.550819243,1.39299225,1.390173304,1.472829812,,,,,,,,,,,
2.971895054,0.007115871,-0.538481326,-0.538986264,2.938323702,2.03621885,1.907804898,-0.344406324,0.001780473,-0.606624934,,,,,,,,,,,
2.126995033,1.146561869,-0.456446087,-0.254920941,0.93512084,0.67766663,0.734465505,-0.067566924,-0.055854874,-0.174773686,,,,,,,,,,,
2.551557916,-0.261421897,-0.769621048,-0.439904723,0.042789288,-0.471906171,-0.178598163,-0.180584839,-0.059632663,-0.306649309,,,,,,,,,,,
3.830715953,2.5543678,2.632044461,2.648631486,2.981006462,2.432050368,2.532059404,2.423405794,2.535239062,2.551237572,,,,,,,,,,,
2.081600452,0.202586329,-0.669143509,-0.733540534,1.931374651,0.03201681,0.071274475,-0.93468456,-0.631701542,-0.847824305,,,,,,,,,,,
3.505203762,1.691886836,1.395954742,1.322793155,1.718963264,1.689686239,1.976033196,1.457552433,1.539550311,1.440450923,,,,,,,,,,,
2.452637635,0.658538666,0.384742006,0.650009611,1.695885429,1.489674228,1.405818258,0.539053502,0.726432138,0.415162952,,,,,,,,,,,
1.853521855,1.905161971,1.309359884,1.513297104,1.537890113,1.376240208,1.391497084,-0.172895808,-0.330881766,-0.027376604,,,,,,,,,,,
1.765653905,-0.139526499,-0.068165273,-0.059152701,1.040446596,0.660805903,0.655214206,-0.543889386,0.040895965,-0.557534497,,,,,,,,,,,
2.711997983,0.948696905,-0.078236533,0.013425497,2.586787009,2.601177456,2.553915596,0.45366269,1.341783448,0.455917615,,,,,,,,,,,
3.035711006,1.801852835,1.371496691,1.451921538,3.009406382,2.465381234,2.443095712,1.389244843,0.753741983,1.734514473,,,,,,,,,,,
2.927357694,1.565800001,1.001829158,1.201262445,2.288209532,1.915059946,1.898024498,1.499460036,1.687528129,1.508176932,,,,,,,,,,,
2.534833135,1.676896105,1.146648492,1.396101865,1.554746255,1.247940455,1.553681191,1.544644983,1.806998162,1.54793733,,,,,,,,,,,
2.203220686,-0.21741269,-0.408635061,-0.139191016,0.265171106,0.019694927,0.543242262,0.511053709,0.682174417,0.271154285,,,,,,,,,,,
2.462396198,2.358535693,1.453202406,1.957260086,2.039396644,1.241742317,1.41678099,1.423735559,1.146420642,1.726328841,,,,,,,,,,,
2.545502298,0.737197279,0.834353777,0.56002572,0.902040966,1.253732233,0.862924751,0.390958878,0.838953375,0.388425204,,,,,,,,,,,
3.007141154,2.162296383,1.764762164,1.804489239,2.245145318,1.975419122,2.0051311,0.827496745,0.493744738,1.864310743,,,,,,,,,,,
1.097539651,0.648964078,-0.591607943,-0.430633865,-0.592425619,-1.900205458,-1.94011616,-2.059985854,-1.693547538,-2.447878595,,,,,,,,,,,
2.107400486,0.467547138,-0.734603089,-0.502318059,1.11515451,-0.292392515,-0.113074912,0.219015757,-0.088198004,0.021382977,,,,,,,,,,,
2.503924006,2.276876219,1.557576327,1.805306267,2.29507357,1.65301604,1.961780374,1.84364699,1.629142708,1.627573219,,,,,,,,,,,
2.243273287,0.486369442,0.128022617,0.246971111,0.533409599,-0.085297484,0.104816441,0.214919037,-0.082407231,0.291226315,,,,,,,,,,,
2.980972304,2.130660666,2.438068835,2.487481764,2.106266036,2.235238936,2.281637387,1.98393911,1.169309011,1.517516657,,,,,,,,,,,
2.310051975,1.896503456,1.659723763,1.558047071,2.322185329,1.738596356,1.629468251,1.518168829,1.693856433,1.51342444,,,,,,,,,,,
2.909130088,1.305447534,0.843759222,0.760807984,1.038882878,1.428492641,1.336158136,0.936106684,0.87785351,1.081403805,,,,,,,,,,,
2.640144088,1.971055352,1.722884826,1.677746084,2.203933623,2.283936153,2.205045638,0.481145417,0.48843634,0.695050838,,,,,,,,,,,
2.132699864,1.259244251,0.454518666,0.865131479,1.331258707,0.422512452,0.83040265,1.061389009,1.157354273,0.979162717,,,,,,,,,,,
2.369958701,1.286468759,0.790644409,0.717015964,1.905128062,1.502752542,1.037486496,0.543779834,0.289464818,0.835278891,,,,,,,,,,,
2.241579323,0.627450038,0.388580175,0.46286212,1.266224181,0.757226182,0.824569769,0.541628367,0.635082248,0.639864198,,,,,,,,,,,
2.342122251,1.816290163,0.659494472,0.461482753,1.591070124,0.729303305,0.58689482,-0.596765872,-0.832511738,-0.140826956,,,,,,,,,,,
3.385399899,1.073089347,1.077957424,1.005238937,2.595257496,1.356935299,1.610734,0.87608275,1.316444039,0.60696542,,,,,,,,,,,
2.748524066,1.028573564,0.962567527,1.371662629,2.255766722,1.866226215,1.783694133,1.480582913,1.152701027,1.182734669,,,,,,,,,,,
3.983917733,3.415053073,2.905860975,2.957535761,3.427645069,3.489135156,3.436367188,2.785215433,2.693132705,2.885570349,,,,,,,,,,,
3.322448639,2.933771608,2.230136032,2.230014574,1.653280919,0.81276217,1.019938186,0.470044571,1.157287703,0.469219235,,,,,,,,,,,
3.923236593,2.163718695,0.657476168,0.745024461,2.595211394,1.062002386,1.073571423,1.534960196,1.935247628,1.549664084,,,,,,,,,,,
2.96347821,0.602584725,0.888871794,0.448724196,0.848364061,1.166380931,0.74148899,0.584119435,0.607402583,0.711449853,,,,,,,,,,,
2.319100405,0.923183887,0.580908258,0.604664655,0.613577273,0.658942018,0.670289222,0.231297181,0.427897113,0.219235734,,,,,,,,,,,
3.016753467,2.28551324,1.876749493,1.94286576,3.115732004,2.651880952,2.761427334,2.273084422,2.569732181,2.261414174,,,,,,,,,,,
3.123593904,3.096593686,3.272570716,3.200299796,3.143632499,3.160693396,3.065855256,1.81509198,1.83671188,1.904943524,,,,,,,,,,,
2.462131717,1.344374105,1.236621837,0.790327266,2.443544272,2.756280498,2.597593604,0.662508944,0.342414958,0.922482665,,,,,,,,,,,
3.50288736,2.686706197,2.147776678,2.40543602,3.46458034,2.502935292,2.609779021,2.302555492,1.998609031,2.356031857,,,,,,,,,,,
3.309849075,1.946104208,0.997117967,0.924602074,2.729948365,1.595153692,1.567042511,0.614321858,0.985291426,0.614490302,,,,,,,,,,,
3.309963689,2.095312314,2.466938098,2.703888223,2.961574363,2.725960009,2.730367447,1.486082947,1.343366483,1.652600193,,,,,,,,,,,
2.920868218,1.241457113,0.182404344,-0.006655613,1.481412211,0.334338146,0.069545441,0.481202172,0.822504696,0.352203444,,,,,,,,,,,
3.099421352,1.466161921,1.257420366,1.081784122,1.445995493,1.487616709,1.155760692,0.997317159,1.198985302,1.092373346,,,,,,,,,,,
