inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.034675395,0.899876458,0.485747245,0.719533529,0.874887602,0.875009167,0.893422945,0.577420691,0.576036885,0.714381337,,0.491771428,0.252977969,0.109718368,0.093961561,0.344232209,0.297273183,0.289645421,0.028962478,0.038111895,0.015812849
1.43742706,1.216413657,0.794833049,0.86139511,1.270379395,1.04751414,1.064709433,0.773354551,0.943906111,0.736575851,,,,,,,,,,,
1.312671985,1.157366967,0.819589258,0.828821816,1.146659011,1.062637314,1.092492668,0.910750925,0.985227855,0.901905179,,,,,,,,,,,
1.261298547,1.041827426,0.680847883,0.68387683,0.972578559,0.95304404,0.990756567,0.815870409,0.848179595,0.811320228,,,,,,,,,,,
1.150893546,1.222128443,0.668782404,0.547363122,1.187432901,1.149726688,1.138876152,1.198400949,1.015157876,0.728954348,,,,,,,,,,,
1.96210121,1.881043891,1.158783975,1.116477135,1.838510115,1.800749461,1.701014783,1.935004461,1.612405614,1.85001193,,,,,,,,,,,
1.426305251,1.155547299,0.864165896,0.84148573,1.204002521,1.281331804,1.285622066,0.860504437,0.81691441,0.9918062,,,,,,,,,,,
1.434230662,1.439662701,1.492011936,1.659064697,1.198744324,1.179187519,1.245171979,1.064660814,1.101682997,1.038930654,,,,,,,,,,,
1.954944469,1.826532249,0.741308296,0.822110703,1.801857278,1.668656328,1.741466864,1.366036073,1.374466715,1.495621354,,,,,,,,,,,
1.717801225,1.45717324,0.963438712,0.962911018,1.520432095,1.569265854,1.557397319,1.141972006,1.318107095,1.13767202,,,,,,,,,,,
1.383637463,0.441503484,0.225309092,0.184115665,1.271155168,1.134575189,1.178397327,0.558463728,0.710778702,0.600146511,,,,,,,,,,,
1.432270035,1.26094951,1.610240876,1.350719039,1.133661035,1.190146711,1.029832077,0.859655378,0.989916119,0.875812525,,,,,,,,,,,
1.427985003,1.221550733,1.146502665,0.891289421,1.418822511,1.48643945,1.405142592,0.981526542,1.117109023,0.972041457,,,,,,,,,,,
1.520889693,1.296705453,-0.15764532,-0.060339832,1.587956485,1.620506407,1.59807501,0.952401379,0.989555025,1.094403556,,,,,,,,,,,
1.109070986,0.873823214,0.704868203,0.753846672,1.037751594,1.057329897,1.135782235,0.924979816,0.881978261,0.855919759,,,,,,,,,,,
