0,1,2,3,4,5,6,7
0.08948487,0.07486993,-0.18910787,-0.144537,0.19630536,-0.005008423,-0.34577233,-0.16712084
0.3828177,0.1915065,-0.048588514,0.20783693,0.3413221,0.11976683,-0.1434925,0.10649155
-0.323131,-0.3924772,-0.55988216,-0.64029974,-0.20676596,-0.22734858,-0.32885993,-0.3883173
0.28392112,0.01919467,-0.40691558,-0.14735594,0.13356434,-0.019922398,-0.2760449,-0.1413224
0.60806495,0.20588592,-0.22686705,0.21154034,0.2620491,0.05597935,-0.212689,-0.006914079
0.3192519,0.20386717,0.082349956,0.27583718,0.3009926,0.080656566,-0.15037203,0.096383914
-0.29422122,-0.39901897,-0.6298921,-0.690942,-0.12661849,-0.19439283,-0.36145878,-0.36904696
-0.45452455,-0.5310694,-0.52527225,-0.6177075,-0.16558364,-0.2257988,-0.29143077,-0.30212882
-0.17951253,-0.2675955,-0.4286355,-0.44581154,-0.032523353,-0.14387494,-0.32147592,-0.26344278
0.041352153,-0.20712185,-0.5511848,-0.40738562,0.008633724,-0.09291193,-0.27883852,-0.21389918
-0.71437323,-0.46548072,-0.17205426,-0.5248849,-0.37438267,-0.34316465,-0.35794178,-0.49764517
-0.20497498,-0.4099457,-0.6793871,-0.66125345,-0.07106624,-0.15847518,-0.33596015,-0.31316283
-0.48565993,-0.47367302,-0.46998134,-0.632717,-0.29956636,-0.2913136,-0.34240898,-0.4510398
-0.13047731,-0.17377704,-0.23308083,-0.26879853,0.022996902,-0.09833261,-0.25670287,-0.18065111
0.69527906,0.47790512,0.2852088,0.6570743,0.552907,0.3222745,0.048620902,0.37600663
-0.5768447,-0.5707905,-0.49944857,-0.6993471,-0.29550308,-0.31854674,-0.36065146,-0.44260514
0.1308654,-0.10618273,-0.4250861,-0.2325006,0.12005897,-0.04302095,-0.27960438,-0.13921422
0.8548042,0.555235,0.43005377,0.9127684,0.6000344,0.36832982,0.17897311,0.5332808
-0.42246413,-0.38553566,-0.38387635,-0.55754775,-0.07532103,-0.14435746,-0.26596987,-0.24626154
0.5947376,0.3630321,0.034145832,0.39175162,0.54746205,0.26222235,-0.06479305,0.30276942
1.0520916,0.6485597,0.32318786,0.9554265,0.62887496,0.33441478,0.027615145,0.43408734
0.12123567,-0.05411146,-0.47475478,-0.35793436,0.17439678,0.009407069,-0.31844538,-0.16619864
-0.18423918,-0.32754707,-0.52104163,-0.52040666,-0.020927815,-0.13527545,-0.3077389,-0.24840403
-0.50965625,-0.3770196,-0.14156094,-0.39285496,-0.16929893,-0.23847513,-0.3371213,-0.356818
-0.37371156,-0.25086495,-0.09732506,-0.2688551,-0.19740027,-0.21159564,-0.25261265,-0.30272016
0.43111676,0.05954044,-0.53291166,-0.18163678,0.14218493,-0.0029265503,-0.27691266,-0.141631
-0.6351766,-0.36946502,-0.28574786,-0.64854777,-0.038443267,-0.1849477,-0.4079087,-0.33389875
