0,1,2,3,4,5,6,7
-0.025605693,-0.038648557,-0.3087746,-0.06983173,-0.051627267,-0.028889855,-0.34972057,-0.073791794
-0.20736936,0.019745383,-0.60681194,-0.18178818,-0.066919856,-0.01761825,-0.39667273,-0.079454996
0.70184267,-0.18519637,1.1897774,0.5154935,0.32082295,-0.08564413,0.3584927,0.22631143
-0.32772338,0.07472789,-0.97516686,-0.26794556,-0.15090546,0.022408701,-0.6112376,-0.13570099
-0.18882495,0.02402046,-0.6824973,-0.16495019,-0.050104618,-0.0033999672,-0.38255295,-0.059416845
0.28096732,-0.13746119,0.42237276,0.17083026,0.039314397,-0.06876658,-0.20121826,-0.01576776
0.17559224,-0.0038197264,-0.02013725,0.12328176,0.08397942,-0.0136335,-0.12723395,0.050671007
-0.39409304,0.047806293,-1.0922809,-0.33740824,-0.2057548,0.02092444,-0.70602834,-0.18541852
-0.2531109,0.034357555,-0.77675885,-0.23244339,-0.14628431,-0.0038885379,-0.5705834,-0.1464208
-0.110886425,0.05791914,-0.5177422,-0.09467229,-0.09209632,0.025392562,-0.4812664,-0.08948544
-0.25585842,0.052268624,-0.7987643,-0.203819,-0.15350291,0.020525627,-0.55759543,-0.13664195
-0.20302224,0.015585024,-0.73195,-0.18240404,-0.07938577,-0.00095878047,-0.4591927,-0.08436152
-0.21128339,0.048086725,-0.6658854,-0.17058638,-0.15218009,0.014642981,-0.6373385,-0.14012672
0.022658765,-0.05342372,-0.24917305,-0.025312915,0.018639322,-0.036200374,-0.20779042,-0.018201483
-0.17751065,-0.0004927404,-0.72334605,-0.17227015,-0.082248844,-0.0025893177,-0.43962264,-0.09064756
-0.27038926,0.025265425,-0.93612987,-0.24492952,-0.13691422,0.0030874356,-0.55556864,-0.13239734
0.24518669,-0.15953873,0.20723155,0.120620504,0.035224777,-0.05123321,-0.18926117,-0.0042547784
-0.14069965,-0.02098554,-0.382137,-0.14104217,-0.16267362,-0.011812406,-0.5745514,-0.16100287
-0.17348218,0.043583423,-0.46130747,-0.12195942,-0.23010243,0.013034322,-0.7541768,-0.20298488
-0.23570785,0.059157357,-0.7300865,-0.1979998,-0.1972974,0.028259305,-0.6856944,-0.17569646
-0.18806684,0.037146654,-0.67321783,-0.15876377,-0.15377618,0.01762951,-0.6171091,-0.13813473
-0.27895838,0.011887904,-0.94936675,-0.2428546,-0.13180737,0.0099279145,-0.5556104,-0.122114986
-0.07345259,-0.0009953342,-0.3543433,-0.08354995,-0.057217337,-0.018527057,-0.38529596,-0.08089072
