z,zn,y0,y1,influence_true,influence_0
0.9841918505425767,0.8294923090306849,0.3458465341339022,1.4112167969251916,0.6,0.6
0.33341226601465335,0.4067986102425816,0.2581634708754423,1.388404815468611,0.5,0.5
0.6737016246691375,0.5522585742481522,0.3450619148277624,1.820103850581146,0.25,0.25
0.19639041721452455,0.3500421324458682,-0.4841351501952035,-0.2497159515096437,0.29411764705882354,0.29411764705882354
0.3544464646410236,0.4105784145025909,-0.7586542057560602,-0.09941767096376428,0.4375,0.4375
0.8133659531820605,0.4753370512111446,-0.11262036540665471,0.22557591435483315,0.3333333333333333,0.3333333333333333
0.24784955351126103,0.3122537547554106,-0.590059639680169,-0.04939590188726531,0.42857142857142855,0.42857142857142855
0.45861132514621383,0.4793754227312952,-0.06522099058419203,1.2872200911567984,0.42105263157894735,0.42105263157894735
0.8773014214970877,0.4564249156834676,-0.658626227631956,0.4051788005224142,0.5,0.5
0.3916584611674081,0.5368222918334756,-0.06520964127100881,0.593475178924643,0.4,0.4
0.32613342035031,0.3473037491723707,-0.3332577988315607,0.7001587727496887,0.36363636363636365,0.36363636363636365
0.09009511024377126,0.31246109890602425,-0.7306656461622929,0.6503245850670722,0.26666666666666666,0.26666666666666666
0.834217749923834,0.5835080436449102,0.8173562102024681,1.9207944842196394,0.5,0.5
0.0962116049420304,0.3529146778716271,-0.3334969031876452,0.4702747769749761,0.36363636363636365,0.36363636363636365
0.6475450820972802,0.5887210920836818,0.2871519779166132,2.10542503796322,0.6666666666666666,0.6666666666666666
0.5495039883673454,0.5465535360993513,-0.37177137537654525,0.5994781222038627,0.5,0.5
0.8497405418906123,0.6597133520155519,0.24986587359731394,2.12107375210386,0.5714285714285714,0.5714285714285714
0.26531731822433247,0.39696957200897515,-0.23111906961855616,0.8201481953905256,0.2857142857142857,0.2857142857142857
0.440868320999525,0.5341713298631273,0.5978782152528711,1.794698722258407,0.4117647058823529,0.4117647058823529
0.8808853824948804,0.6984359302500733,0.650867833372045,1.0356497796799973,0.4444444444444444,0.4444444444444444
0.736357704953235,0.7175130173624836,0.5408911685865968,2.3738946146730844,0.6666666666666666,0.6666666666666666
0.7126400374016707,0.5972062478604108,0.7071802542717445,2.3506348657075877,0.47058823529411764,0.47058823529411764
0.035671968937962095,0.29916485684205124,-0.23811894670297837,0.47830919092371327,0.5454545454545454,0.5454545454545454
0.01973122894251267,0.3692274158441824,-0.16818936372078408,0.19878476938005352,0.3333333333333333,0.3333333333333333
0.327796871244013,0.3340939217459868,-0.3570049711005202,-0.8561702388674934,0.26666666666666666,0.26666666666666666
0.5630166333649553,0.6223870986755901,-0.03353061962797517,1.0968579014856694,0.5,0.5
0.7457170471253955,0.5451461144529461,-0.14591211867855752,0.8045316508632022,0.5454545454545454,0.5454545454545454
0.7295678878198996,0.6810372349376613,-0.8232825102986255,-0.7215768197992171,0.5833333333333334,0.5833333333333334
0.9901911196820655,0.774056893517507,0.006660605335752134,1.9074386009359634,0.7,0.7
0.9634837385634211,0.6931906389006229,1.2468303739745652,2.4272023452207994,0.5555555555555556,0.5555555555555556
0.5501953349456337,0.4907044513036836,-0.4424836234889312,0.004271166307664109,0.4666666666666667,0.4666666666666667
0.9882616712174436,0.6190957543436054,0.7113706089028975,2.175273594073517,0.3333333333333333,0.3333333333333333
0.5092546158582089,0.5894375328393908,0.29893359513913903,0.8942103668511306,0.35714285714285715,0.35714285714285715
0.349772437344012,0.34959580249360456,-0.054702900739965823,0.7032998555911429,0.17647058823529413,0.17647058823529413
0.9313197157829524,0.6247357629204869,0.30490325913002414,1.430378946747453,0.625,0.625
0.20418215532269568,0.36064010370453353,-0.21243416811524182,0.6290191228284652,0.2,0.2
0.401166500337061,0.4293300046344116,0.2229738059299194,0.8186777018999252,0.4666666666666667,0.4666666666666667
0.4721966252920208,0.5515106162671708,0.5196268598197148,1.776806516431646,0.6,0.6
0.13782737256520994,0.3700336033643322,-0.4785432223459119,0.041813536430706844,0.6,0.6
0.7252027196117112,0.5329845229747853,0.7041980497803398,2.651128960620285,0.6666666666666666,0.6666666666666666
0.5857367364151134,0.4371348380471062,-0.08506594899440365,0.13248740800141146,0.3125,0.3125
0.15652571602169907,0.270371489851055,-0.3805126576157716,0.08325622087497307,0.375,0.375
0.7860760282171564,0.5616040397541859,-0.28006307005902253,0.48000185805828055,0.25,0.25
0.1653381795852591,0.3281228759921477,-0.8432127902109502,-0.2581947785380746,0.4444444444444444,0.4444444444444444
0.7443375639629439,0.6550099119198686,0.25723411200848995,2.060610167363803,0.6153846153846154,0.6153846153846154
0.25925376336482886,0.3339002531331674,0.12099401803729631,1.2652634507520935,0.3076923076923077,0.3076923076923077
0.7522430989812298,0.5006651917167069,0.39710561110357256,1.7456937256318352,0.5384615384615384,0.5384615384615384
0.12892417667035672,0.3756435391592562,-0.4325610228594143,-0.2843970099942696,0.6,0.6
0.025420971434836348,0.1731093523177254,-1.2992493711150574,-0.9375727400698839,0.42857142857142855,0.42857142857142855
0.17658115501488114,0.3739380926133129,-0.594474361677752,0.06559882866899172,0.25,0.25
0.967462856205143,0.6376308525737755,0.5438208280268853,1.1357909188514095,0.625,0.625
0.28231377513869604,0.4281762054198976,-0.368146872595471,-0.17637899339531377,0.5833333333333334,0.5833333333333334
0.8263006910958565,0.5912811375187889,-0.8596072450886588,0.45637936961251857,0.6,0.6
0.37215685391217124,0.30470252561904554,0.8015363481469745,1.3842100145389795,0.25,0.25
0.4689814502834114,0.5071154213709039,-0.10595229307119533,0.6305341195573021,0.5714285714285714,0.5714285714285714
0.1883884783417279,0.3646516134256544,-0.2596092202868383,-0.239542226283957,0.45454545454545453,0.45454545454545453
0.1527355716683979,0.36086131654335485,-0.32498450073383195,1.0712196583853837,0.42857142857142855,0.42857142857142855
0.0016424362549277705,0.29257302367406307,-0.8378596915176245,-0.3307863050377171,0.4166666666666667,0.4166666666666667
0.45862080161663643,0.43036544370892804,-0.23715790262625647,0.5104696100171924,0.625,0.625
0.03881296817903501,0.292225537640102,-0.4690237068487019,-0.12178952634397389,0.14285714285714285,0.14285714285714285
0.7333267576792541,0.4857287000439527,0.2729428932601016,2.409291038214726,0.4,0.4
0.6793038828768301,0.6243765570722937,0.28869445124670956,1.6074343915397726,0.6363636363636364,0.6363636363636364
0.1460934696865831,0.37920016099769527,-0.7788291487033503,-1.1000809837243297,0.3,0.3
0.5352733224737404,0.5349287105388508,-0.27499936527963575,0.6254422453801438,0.4,0.4
0.9621729682809861,0.7380882359833705,0.6031832284999961,2.345866773956905,0.6666666666666666,0.6666666666666666
0.7377940718895342,0.5802443495178656,0.11660699516864745,0.09809270022339622,0.5,0.5
0.9365693181220592,0.57264870348894,0.6352327381537537,3.423158309260123,0.5,0.5
0.3273935457799423,0.4867258291023611,-0.07537568331051885,0.9813431528511585,0.4375,0.4375
0.8487060747091458,0.5330157324245172,1.361874327709851,2.841509738253514,0.46153846153846156,0.46153846153846156
0.8732713874879232,0.6716920225938904,-0.2907353555253184,1.8020367360966976,0.875,0.875
0.15073436131691642,0.3272121388895037,0.24077004801746826,1.4522050628530665,0.21052631578947367,0.21052631578947367
0.01741362681044112,0.2567205663687596,0.21999111205126265,0.30248540332873897,0.2857142857142857,0.2857142857142857
0.4348124973151565,0.36426572261473034,0.019786455235136974,0.9451791860342753,0.3333333333333333,0.3333333333333333
0.4032176360445394,0.36744906121995763,0.034513023911640434,1.0892127870166475,0.3333333333333333,0.3333333333333333
0.3338062564480275,0.4120720639285208,-0.3366055534866721,0.5405863919998093,0.5,0.5
0.03566288656035865,0.4319098247762003,-1.0040453643198715,-0.6939449595098808,0.3333333333333333,0.3333333333333333
0.22203616691622308,0.33671347975801946,0.0703473390754834,0.06621149459189801,0.4117647058823529,0.4117647058823529
0.3643694727210537,0.4694359722747049,0.18804081547217566,1.5613438245923434,0.5555555555555556,0.5555555555555556
0.5276519550888901,0.43340216411273885,0.06246456669409962,0.8153700528886283,0.2222222222222222,0.2222222222222222
