z,y0,y1,influence_0
0,-0.005744938615993483,0.12156828719559176,0.2
1,0.12902663080933544,0.39712394980135785,0.625
1,-0.056312367093761945,0.5280513833970752,0.7727272727272727
0,0.03270442791164471,0.16115917428733506,0.25
0,-0.04814587643600571,-0.12455108815333268,0.3125
0,-0.3596844041012077,-0.11289490982653984,0.5263157894736842
1,-0.06466956332868679,0.3547195236354786,0.5555555555555556
0,-0.06968006741900763,0.2510059239152296,0.4
0,-0.019995959763589755,-0.07137659223069093,0.2
1,-0.17181357477908246,0.5472292104076251,0.6875
1,0.08478287578870906,0.5579753859454745,0.7
0,-0.259861323097563,0.12265280852726455,0.4117647058823529
1,0.10929207165434032,0.5300521589413578,0.6428571428571429
0,-0.04035380391860802,-0.08541870023537328,0.2916666666666667
0,0.2111065722185396,0.25574125179230944,0.35294117647058826
0,-0.31426021586539754,0.35691065056693805,0.4
1,0.4687426674020172,0.9375736489414701,0.7272727272727273
0,0.07033198504222501,-0.046667033725968254,0.3888888888888889
0,0.3068749605345108,0.1654473468182549,0.3333333333333333
0,-0.12609290594429423,0.5497502783818364,0.25
0,-0.08076543597719178,0.06608631047236818,0.3333333333333333
1,0.3637667935911118,0.8845827640605676,0.6956521739130435
1,0.24164491948091646,0.8644197380649378,0.68
0,0.21495856004525007,0.6834495450132704,0.42105263157894735
0,-0.04680517991760623,0.2770959920672848,0.3333333333333333
0,0.07256926907101147,0.36673546724144124,0.3684210526315789
1,0.27113347639924196,0.9015068835624939,0.7391304347826086
1,0.01592535014846208,0.539168136470427,0.6818181818181818
1,0.338494205563865,0.8693309524362169,0.6086956521739131
1,0.06640882287599423,0.66516022989671,0.7727272727272727
0,-0.12451034830764199,-0.23478942226536642,0.26666666666666666
1,0.1414253050068511,0.22309784954332357,0.6428571428571429
0,-0.025930008990608724,0.3754465764079863,0.2777777777777778
1,-0.09793429872890927,0.84213240460266,0.7894736842105263
0,0.11172361231804737,0.4891369996636431,0.5625
0,0.032104148420891876,0.27661407518953274,0.2857142857142857
1,0.18428907096327607,0.809043193200726,0.6666666666666666
1,-0.02714373069428569,0.39856364518527626,0.6666666666666666
0,-0.3591864807484777,-0.3544894087821724,0.26666666666666666
0,-0.19900737357095444,-0.11328651022038749,0.3333333333333333
1,0.0016295585793308087,0.6234375138595675,0.9
1,0.15600396211324957,0.6407887856774513,0.8
0,-0.06747889204665351,-0.18987013778933673,0.25
1,0.2755622019159926,0.9617760321678114,0.7058823529411765
0,-0.12781178131962334,0.2178146426720295,0.4
0,-0.3503699996184755,0.20620503014613903,0.2857142857142857
0,0.19479277954962956,0.7019906211748169,0.46153846153846156
0,0.22211181312124165,0.17047745982348952,0.2857142857142857
1,-0.010697099414554101,0.8397450235951494,0.875
0,-0.21663214069152664,-0.043266792226598835,0.25
0,0.30103771860208484,0.4195979736835223,0.29411764705882354
0,0.14577594221304838,0.691630119048469,0.375
1,0.19411507349084836,1.19939407573209,0.8571428571428571
0,-0.005321506412834853,0.2548083709667961,0.3157894736842105
1,-0.12225318975210472,0.7998746132901841,0.76
1,0.1462124204267119,0.8293875853680761,0.6
0,0.10194945581987827,0.1798650753137107,0.2857142857142857
1,-0.23542483672135464,0.5597382098072667,0.9375
1,0.2653075582170009,0.7009335194182875,0.7222222222222222
1,-0.05544734374598537,0.9183595035794929,0.7058823529411765
0,0.21222310352398757,0.1936819406997957,0.4666666666666667
1,-0.07466089196652217,0.5721664965906876,0.8235294117647058
0,-0.3923952627271404,-0.17608075089404934,0.2777777777777778
1,0.025447687860639945,0.5505480003808165,0.8125
1,0.014908850996410594,0.9461338596221853,0.65
1,0.19861678077383244,0.9031934860384663,0.7142857142857143
1,0.4002406862696205,0.5293936156585153,0.8
1,-0.1039409622053151,0.2953187557477238,0.5384615384615384
1,0.0646151751572545,0.8657598538648662,0.6923076923076923
1,0.24070306957675514,0.7283858462117534,0.7333333333333333
0,-0.3524235618046337,-0.013715798501236054,0.4
0,-0.017527760548333854,0.3032255661839474,0.5294117647058824
1,0.23835757652281148,0.8177538067117279,0.6363636363636364
0,-0.055667377016424005,0.0646491443105695,0.47368421052631576
0,-0.15168855591874558,-0.0012022646053227726,0.2222222222222222
0,-0.008953053747458972,0.20166376962079055,0.375
0,0.11798957194922108,0.09013612767199938,0.35
0,-0.1657845559199292,0.24187273574324702,0.5789473684210527
1,0.396713478929534,0.9240740211316021,0.65
1,0.19440415071631428,0.7644684691653394,0.5263157894736842
1,-0.16423000803208812,0.7383849648524541,0.8181818181818182
1,0.4219217002518436,0.9354829320967372,0.7222222222222222
0,-0.07319752600898438,-0.11866174641116212,0.2777777777777778
0,0.12438704066528669,0.38515997176196076,0.23076923076923078
0,-0.21797690915346357,0.15760362048990315,0.4166666666666667
1,0.1806433357859563,0.5500992642822949,0.6666666666666666
1,0.0688359167237235,0.5620870069493482,0.8571428571428571
1,-0.09771172751237414,0.6452550566556637,0.6666666666666666
0,-0.07685293217521703,0.25267757594905244,0.35294117647058826
1,0.48207091871677465,0.6767471794337709,0.7222222222222222
1,0.20958329253550118,0.6891834882558676,0.6153846153846154
0,-0.18772705161656197,-0.04896256692146407,0.38461538461538464
1,0.043276513231306574,0.6077674490980731,0.6363636363636364
0,-0.3862510950073248,0.06149265179848684,0.4444444444444444
1,0.2190623451478313,1.1144502138220216,0.6
0,-0.007278915669039404,-0.022296633304313335,0.29411764705882354
1,0.09297030452463209,0.9695361662835453,0.5714285714285714
1,0.08424273436840568,0.979301899100109,0.8
1,0.04009548570255844,1.171305436889938,0.7727272727272727
1,-0.03773257093149576,0.6030498499592143,0.6111111111111112
