z,y0,y1,influence_true,x
0.6562641852329568,-0.0032662020172880765,0.6690680183284134,0.8,0.8229513291672582
0.9549013769132275,0.11906347199286497,0.7287312857221614,0.6666666666666666,0.33150419289640487
0.9708760349938164,0.09639471758953114,0.4641815649953588,0.0,0.4607816069632924
0.09783217731538718,-0.004019332454159821,0.2523815401745558,0.6,0.5240357595029449
0.24074491578118096,0.03491275636640044,0.4467510936471192,0.0,0.18779133386451463
0.8686419869137904,-0.051973604789713274,0.30001525084844904,0.0,0.9415762113273376
0.5474529344525135,0.12409276353210509,0.6218468976730175,0.6666666666666666,0.7098493117408587
0.7191532979287579,0.08264623337728264,0.8096730715908356,0.8,0.6489839721512752
0.9256836804906519,0.11187451251768069,0.3611151690143431,0.5,0.2773117143705368
0.6170386171115465,-0.16874872182495237,0.5630133929699933,0.5,0.38524449898687263
0.6668603584206696,0.22404629066751458,0.5935035985628779,0.6666666666666666,0.6291861559757751
0.3339018412812643,-0.14482859615548702,-0.22419381861188048,0.0,0.49133372888502436
0.18291099480054362,0.00015998944997376585,0.44046905294199107,0.2,0.9866858501783683
0.3624615314717591,-0.16946649454290605,0.13313470365127175,0.5,0.4559828255138677
0.4018560887375907,0.11221951975834044,0.21668509683931464,0.4,0.9392859597464905
0.7619108602249823,0.0776309691754761,0.40020717617832624,0.6,0.8351618109578921
0.2667350228019857,-0.026059303432147997,0.1959654461729904,1.0,0.10767012190947867
0.26709552342625076,-0.12654801385566952,-0.20713775070626894,0.0,0.7435812970627095
0.9760769696440944,0.1038680955030828,0.19378561259827332,0.16666666666666666,0.6213245041308485
0.062249538386028425,-0.08029702641392725,0.22754787695925288,1.0,0.7893032337057215
0.41920993231920956,0.03914148180531836,0.24198051476406754,0.5,0.8799313652816009
0.3512498232602135,-0.050140630003729016,0.34326772927891125,0.25,0.6597153483022601
0.08948537224711073,-0.031707349544376956,0.06970008774458081,0.25,0.4961268359433828
