inf0,inf1,inf2,inf3,inf4,inf5,inf6
1.1406044349610798,1.136893938951109,0.7752738927472016,0.5923859488200831,0.8753735194536274,0.603721584924489,0.5679331839087691
1.3705696886287533,1.4213162496219711,0.8757891745118285,0.9806206578376935,0.7709992022411809,1.1948465335243004,0.9181198604799988
1.2501286694307359,1.2735940298543973,1.1487575172105398,1.0998259636528291,0.9731668341439765,1.2760402943616957,0.8560308805722439
1.2350722820893436,1.1571113685728551,1.0418034537185819,1.0165042913872937,1.057835964808234,1.0094371235945732,0.792520620784976
1.4686234459912137,1.4845510311139434,1.5145966949379774,1.1279099380526831,1.438921834706818,1.2735471598753907,1.2807022794487208
2.1494158046424645,2.139358878297424,2.1265016935165764,2.327256728773781,2.275251171107903,2.386601182090736,1.6839303600715951
1.326883293037982,1.2783805648870803,1.177112758417427,1.0244168984942097,1.4048418342095723,1.2414947527734257,0.6829016294439163
1.3347650676307823,1.2726373519878658,1.2830485521913961,0.9721362213531399,0.8346879160158482,0.9684365857381068,0.9881348276213247
2.0034757627470374,1.9153980505200585,1.9282290813723104,1.4126475767425712,1.4490805603628263,1.4092389344252816,1.384648405145042
1.719939428531203,1.6310846138854282,1.2835279336818215,0.954076794236587,1.2643653489095206,1.0410338876902507,1.257514675609959
1.289971093857562,1.2638064721175142,1.2201492094244173,0.3742801146795063,0.3318840502985365,0.43130036510465863,0.5198679890814519
1.5263532490593805,1.4663419124312327,1.28677289342478,1.0814400882898232,1.1006255984171807,1.1084207448283818,1.0994403279749798
1.2670559574977465,1.2844116276232347,1.1990213358583597,0.47914846142979706,0.7055301691186728,0.4228208930740751,0.879311885244576
1.5081354463504224,1.4960670619632057,1.5698917355845219,1.1102304990476153,1.3581312974362914,1.2451966829948895,0.7701595898681327
1.0507273239608041,0.9896808290080346,0.8056628221823909,0.581112255573903,0.6806920821956541,0.9545158178403589,0.7781441197815109
1.5726539763142369,1.5697022614018752,1.0207447423556726,1.0657224602428126,0.9911662774202303,0.619021669866846,0.9302881584867015
1.5136485528143377,1.5245310795360998,1.3831605752803955,1.3794928826969004,1.3705613108484491,1.441952061611493,0.8530014523692473
1.4809967759779108,1.489073577186652,1.5197841850977927,1.273425115563802,1.17145153056904,1.1837697444404505,1.062073713224851
2.017370274722228,2.0057023293632965,1.7911052126608369,1.611850015543788,1.6441967384453227,1.6590812129846602,1.49985104657121
1.247147550020637,1.2401106919545453,1.0822169702809594,1.1417760794882748,1.069184521729488,1.0358774199107388,0.873385549440936
1.530313944945937,1.4808025394159259,1.145540872424513,0.9524632265377185,0.8233476158394648,0.942180804949369,1.257286748608055
1.2585573148197593,1.236106643125313,1.3687051338952387,1.0341998903399685,1.0536387453173486,1.1493835627945117,0.786115638502044
1.7539231219757945,1.7432751158007103,1.2191826472603497,1.0341119022071257,1.0160523568606912,0.9942789631574399,1.2928067247863475
1.7128967488039128,1.7391763351156815,1.2153251944874681,0.9544953709624158,0.9495181261310355,0.8179691414055515,1.0125770926059323
1.653560708455661,1.5441976181569192,1.4463963975306648,1.068008036292489,1.3930039189981214,1.2420092136888194,1.0031310069649937
