inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.245047097,0.667787959,-0.080493328,0.025679858,0.415105674,0.117007049,0.054214723,-0.015629123,1.067259279,0.117733926,,1.539933164,0.385803837,0.221537037,0.226211541,0.348770185,0.108048176,0.12465823,0.090915051,0.091308492,0.107675786
2.426069264,0.837866491,-0.136803485,0.184583979,0.721979254,-0.092624565,0.201706083,-0.027287806,0.548017176,0.047922303,,,,,,,,,,,
2.976665339,1.666266283,1.360580302,1.123638039,1.664247787,1.402738999,1.458446605,1.501484116,1.524772306,1.540915464,,,,,,,,,,,
2.280401766,1.227152637,1.248948695,1.394356105,1.490135722,0.500175639,0.760115274,0.626509979,0.864370959,0.593402951,,,,,,,,,,,
2.748702681,1.70979352,1.929193685,1.544250766,1.441156814,1.547654805,1.4334805,1.044495238,0.804603058,1.187113496,,,,,,,,,,,
2.367297654,0.609064445,0.464502261,0.640020093,0.296502612,1.015963134,1.092548426,1.227262993,0.990382388,0.921344127,,,,,,,,,,,
2.885374951,2.858565871,2.253088064,2.332909339,2.584410331,2.262299721,2.439977902,2.426375388,1.743424834,2.532978283,,,,,,,,,,,
2.172892374,1.635847579,2.412939835,3.022703758,1.271712688,1.314950052,1.249901083,1.21112997,2.403260885,1.175829833,,,,,,,,,,,
2.612567632,0.826008097,0.944707161,1.029166013,0.897988686,0.77415553,1.052912716,0.932890529,1.326931523,0.941185369,,,,,,,,,,,
2.351559505,1.183107565,0.43881942,0.453305994,1.138363197,0.966223347,0.901590158,0.604524666,1.120684355,0.601166381,,,,,,,,,,,
2.498732887,0.632852338,1.710003225,1.470909067,0.558705892,0.774641538,0.882180412,0.991300083,0.804704439,0.906192826,,,,,,,,,,,
2.423082094,2.841277673,2.095177108,1.968952059,2.409458324,1.446490322,1.654789776,1.972504761,2.193188521,1.96903219,,,,,,,,,,,
2.453332501,1.582905639,1.447348902,1.289004101,1.470057122,1.28193975,1.148912334,1.255963549,1.470414259,1.262644115,,,,,,,,,,,
2.696024701,1.777643738,2.176786063,2.148336669,1.559506668,1.569276109,1.628149254,0.855125122,1.021787152,0.935138686,,,,,,,,,,,
2.442238078,0.489493245,-0.0268108,0.589943172,0.388170284,0.341418065,0.833482392,0.619176496,0.941032511,0.556542341,,,,,,,,,,,
2.92092218,1.087844436,1.12363946,1.177313942,1.25479061,1.092285298,1.119420611,1.375280768,1.681007824,1.387993341,,,,,,,,,,,
2.269154539,1.950558247,1.666128052,1.540652919,1.903258038,1.795752055,1.676420084,1.61577838,1.63197704,1.593702881,,,,,,,,,,,
2.210756114,2.075480856,1.271695888,1.511110903,2.008000687,1.089427556,1.365576801,1.647052278,1.408656132,1.573807678,,,,,,,,,,,
2.508133844,2.424638458,1.534167584,1.64938213,2.26616405,1.33308636,1.439164821,1.831710873,1.163924225,1.891240629,,,,,,,,,,,
2.457639629,0.007432755,-0.300224613,-0.141071885,0.317204206,0.104533068,-0.040525647,-0.011103636,0.947865539,-0.024397084,,,,,,,,,,,
2.39856912,0.817239833,0.984967416,0.718879229,0.923742045,1.70525123,1.162019092,1.490427098,1.027605904,1.482418593,,,,,,,,,,,
2.64473139,0.323339362,0.270055355,0.335893225,0.302503899,-0.029984547,0.188768808,0.307801372,0.474161692,0.137495004,,,,,,,,,,,
3.127981775,1.486543403,1.158578352,1.065628129,1.22429999,0.949330253,0.81133711,0.743405772,1.130722114,0.702719736,,,,,,,,,,,
2.490870527,0.584858742,0.10052972,0.421052647,0.870260903,0.090008414,-0.131211946,0.701678849,0.805135597,0.612399794,,,,,,,,,,,
2.809306501,1.151548491,1.265532769,1.25873587,0.922438414,1.004943871,1.027133196,1.025852628,1.003674528,0.875211856,,,,,,,,,,,
2.214434345,2.286114669,2.863298988,2.823618305,2.543558971,3.658452757,3.230901549,2.98508696,1.754881385,2.905285472,,,,,,,,,,,
2.678357583,0.219751972,-0.580296562,-0.623872197,0.392379722,-0.364320906,-0.404655877,-0.525442246,0.024868501,-0.59068035,,,,,,,,,,,
2.428225148,2.979483688,2.217345342,2.19021659,2.951220442,2.108499346,2.1206904,2.143495183,2.693579895,2.059626145,,,,,,,,,,,
2.88726308,1.546996528,1.081666078,0.997761863,1.606531114,0.969233376,1.052041142,1.113796375,1.257587141,1.003165136,,,,,,,,,,,
2.514779331,2.069931645,1.632273181,1.72101989,1.55608451,0.564916478,0.936180613,1.143582995,1.269639476,1.16739997,,,,,,,,,,,
2.218100653,1.13914989,-0.166051147,0.564046965,0.850727776,-0.078895242,0.068073237,-0.407949774,0.255214668,-0.422146717,,,,,,,,,,,
2.711171345,1.6389783,0.669121724,0.805752199,1.747813855,2.297057064,2.275338165,2.375646661,2.346671915,2.286785475,,,,,,,,,,,
2.439396164,1.678684424,1.825872835,2.101621954,2.345439717,2.193977214,2.534282639,2.129875399,1.167876682,2.577159078,,,,,,,,,,,
2.115863224,0.959965237,0.149452158,0.210700337,0.735354975,0.635435954,0.663372559,0.75099256,0.774177434,0.619516956,,,,,,,,,,,
2.195633034,0.874534572,-0.348899316,-0.057028485,0.938845693,0.061199434,-0.06065934,-0.089534377,-0.45023403,0.094385912,,,,,,,,,,,
