inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.15266348,1.341813233,0.84093351,0.660528032,1.037142244,0.493088726,0.278454822,0.123590119,1.009101682,0.183091959,,1.461765481,0.390971331,0.01525343,0.062960848,0.342426033,0.078097522,0.107266145,0.091580233,0.085926744,0.095028191
2.302305358,0.188134545,-0.280705835,-0.125214552,0.193112876,0.115154747,0.430843764,-0.068616037,0.15879637,0.103282366,,,,,,,,,,,
2.866197389,1.553161665,0.800053707,1.206028801,1.708000269,1.324372608,1.558375853,1.493399567,1.485719338,1.560675564,,,,,,,,,,,
2.325065491,1.731652098,2.168668917,2.256516128,1.940901839,1.522668911,1.769363848,1.722162491,1.647631949,1.748829714,,,,,,,,,,,
2.591409664,1.143877292,1.265857408,1.478819647,1.111806546,1.069547155,1.189525274,1.166045505,0.977412571,1.134255209,,,,,,,,,,,
2.349674001,1.263320625,0.666374885,0.730654359,1.111349532,0.687815802,0.765592487,1.054506623,0.977067862,0.787893935,,,,,,,,,,,
2.744951168,1.925477574,1.574435027,1.87032603,1.602989903,1.454610297,1.572824234,1.655559983,1.463861749,1.688222345,,,,,,,,,,,
2.103183552,2.156926378,3.453998412,2.949742041,2.092631705,0.735134565,0.572444256,1.007527843,1.856070764,1.012219621,,,,,,,,,,,
2.539016472,1.308829964,2.241075512,1.71980184,1.450794378,1.398048997,1.366612111,1.308673761,1.504353582,1.315300692,,,,,,,,,,,
2.319398863,0.935134332,-0.029247792,0.175433775,0.734616012,-0.154219388,0.561067811,0.296982653,1.036597116,0.272869872,,,,,,,,,,,
2.46019094,1.30733422,1.059439432,1.070322576,1.046307775,0.907120028,0.817035363,0.609908852,0.689512974,0.717445433,,,,,,,,,,,
2.36371167,2.016707573,1.863892336,2.041709543,1.400981891,1.40581521,1.401125747,1.846935745,1.789930923,1.870865199,,,,,,,,,,,
2.416575039,1.565507598,0.951530713,0.892780927,1.314245864,0.945133424,1.017807595,1.019437794,1.324837319,1.023566245,,,,,,,,,,,
2.568898715,1.523304953,0.09857383,0.28420007,1.506677858,0.60855011,0.62501273,0.646040804,0.680123835,0.788767468,,,,,,,,,,,
2.337830528,1.277606774,1.195896089,1.009149999,1.018668912,0.968338246,1.186618746,0.918802749,1.11935362,0.893305601,,,,,,,,,,,
2.82701165,1.054369955,0.965923947,1.096093192,1.484631283,1.290746239,1.29163233,1.395363469,1.523755411,1.425846318,,,,,,,,,,,
2.228348542,1.621400995,1.424556403,1.415348961,1.814595384,1.756768265,1.562830169,1.364607172,1.489254601,1.353401412,,,,,,,,,,,
2.18027875,1.584020206,1.064366391,1.354902683,1.559926063,1.696529481,1.829077658,1.729890491,1.378051523,1.671241749,,,,,,,,,,,
2.470505681,2.38403086,1.768489972,1.762514527,2.440792415,2.260541245,2.193912763,2.186575777,1.548824757,2.270351651,,,,,,,,,,,
2.399758156,0.620836293,0.469972896,0.477555892,1.005380758,0.698785425,0.62978676,0.6472854,1.272396509,0.652295271,,,,,,,,,,,
2.349035227,1.051218811,0.562956477,0.54759933,1.153898214,0.776835524,0.989422328,1.2574861,1.482116511,1.2538273,,,,,,,,,,,
2.619118021,1.361877796,1.02598637,1.251014086,1.615116247,1.255949083,1.295436407,0.956993726,0.87250592,0.94024363,,,,,,,,,,,
2.920271419,1.181240824,0.835107085,0.591169576,0.713071946,0.812538594,0.646090217,0.500160666,0.844879894,0.427085998,,,,,,,,,,,
2.42996526,0.413463709,-0.449272615,-0.434691992,0.539689888,0.042185365,0.279611182,0.592837548,0.764061064,0.480595325,,,,,,,,,,,
2.684705226,1.223041355,1.633203238,1.565116099,1.183888067,1.454926087,1.052657185,1.054704872,0.825622984,1.090354978,,,,,,,,,,,
2.199860901,2.370611631,3.377854061,3.25596658,2.275076294,2.74896745,2.864533273,2.8391366,1.923516309,2.796917402,,,,,,,,,,,
