inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.396705791,3.061517893,2.697721593,2.568152457,2.87364041,2.134635624,2.469210249,2.683990898,2.989017524,2.629473332,,1.637897534,0.224802622,0.121260891,0.112021694,0.237331407,0.018270708,0.032241101,0.110602685,0.089238594,0.093796613
2.678825236,2.589840952,2.028596808,1.543819455,2.424392667,1.847661282,1.479061866,2.055324554,2.272522331,2.053670495,,,,,,,,,,,
3.087671138,0.620900865,0.160631638,0.192543316,0.887697202,0.613261008,0.238649117,0.666276367,1.092632873,0.519245129,,,,,,,,,,,
2.369025369,0.653956437,0.727942369,0.564308896,0.110342174,-0.041642202,0.271008637,0.583934339,1.097103993,0.479229264,,,,,,,,,,,
2.804126319,1.088312795,0.701791411,0.802449336,1.023859559,0.880560017,0.82755529,0.711597787,0.781340761,0.652754171,,,,,,,,,,,
2.46030006,1.851650379,0.488996765,0.359727423,1.484673204,0.540320085,0.475937606,0.630221169,0.501404214,0.991892212,,,,,,,,,,,
2.854273754,0.076612248,-0.381569083,-0.451658482,0.119460149,-0.119227546,-0.388431761,-0.220392113,-0.094453547,-0.216630255,,,,,,,,,,,
2.06631911,0.757479236,-0.268955671,-0.038125241,0.539730983,0.006445529,0.558892139,0.12938097,0.701956733,-0.05302959,,,,,,,,,,,
2.784630694,1.243371921,1.394030884,0.792186921,1.382238038,0.959229184,0.601093071,0.670957971,0.710992747,0.789018435,,,,,,,,,,,
2.588948035,1.613836648,1.047763838,1.13301841,1.881401222,1.091380856,1.076844879,1.055520797,1.221582951,1.055453065,,,,,,,,,,,
2.608638771,0.328656526,0.968082391,0.793184499,0.418632867,0.610348162,0.467433425,0.555522878,0.324753976,0.287861432,,,,,,,,,,,
2.522053005,0.051468461,0.839517119,0.671102157,0.086746592,1.015785517,0.424911312,-0.308782068,0.99743724,-0.375613567,,,,,,,,,,,
2.61487992,1.182888617,1.305497446,1.182648048,0.980523348,0.0108534,0.125194862,0.315548889,1.25776948,0.275602971,,,,,,,,,,,
2.741954865,0.091360228,0.030362664,0.029240685,0.109341442,0.01604777,-0.020750617,0.163150429,-0.005213795,0.196196965,,,,,,,,,,,
2.370190729,0.792159048,0.497581039,0.305867467,0.563974691,0.144011163,0.062306581,0.069882863,-0.037345108,0.205976029,,,,,,,,,,,
2.853144702,1.30569167,0.008275076,0.283873989,1.510234753,0.280582518,0.422690056,0.407918647,0.741000358,0.473508126,,,,,,,,,,,
2.168366213,-0.737165339,-1.322795006,-1.225012751,-0.817469774,-1.147461329,-1.249550603,-1.496140201,-0.601777627,-1.359289792,,,,,,,,,,,
2.334428387,1.50121891,0.561963203,0.306513628,1.482589565,1.165050421,0.776219413,1.210987834,0.965526323,1.585798233,,,,,,,,,,,
2.644807456,-0.286949345,1.73017989,0.714665798,-0.198010707,2.860784596,2.09382374,0.942181637,1.042088144,0.648668256,,,,,,,,,,,
2.549573644,0.783868305,0.788353781,0.749061898,0.633938523,0.629498535,0.679852064,0.610718121,0.99583071,0.575509394,,,,,,,,,,,
2.36070984,0.07409826,-1.074003663,-0.750315849,0.214560444,-0.648783623,-0.565501493,-0.631476935,-0.791186231,-0.053551084,,,,,,,,,,,
2.622530078,1.514094883,0.818490558,1.058852649,1.337158153,0.769495562,0.772021837,0.744154285,1.189114834,0.664953988,,,,,,,,,,,
3.200830049,1.211531463,0.460618064,0.840287671,1.43177625,0.606510461,1.159635234,1.466770172,1.797412261,1.397768553,,,,,,,,,,,
2.597852138,1.168825171,1.586870572,1.010755316,1.092245812,1.376348977,0.687484694,0.449596864,0.118068818,0.584540051,,,,,,,,,,,
2.836627163,0.693487561,0.499173085,0.509821235,0.642656286,0.54529365,0.62167094,1.080886498,0.863753122,1.467699428,,,,,,,,,,,
2.175693187,1.063000768,1.470528724,1.432586408,0.884936567,-0.202065291,-0.331389671,-0.341725265,-0.568969229,-0.03700481,,,,,,,,,,,
2.86530904,1.838126022,1.896206604,1.811952933,1.727727026,2.12741708,2.270576433,2.071981568,2.000374267,2.144690426,,,,,,,,,,,
2.369557194,0.745164738,-0.213454955,-0.275943674,0.991723301,0.43313545,0.196009498,-0.465559642,1.563031291,-0.421711213,,,,,,,,,,,
2.993334788,1.410867329,1.324635828,1.36938871,1.144231092,0.813302122,0.858171229,0.559040543,0.727208515,0.673162243,,,,,,,,,,,
2.714921752,0.854005641,0.59325417,0.542113585,0.995510961,0.499622654,0.310557269,0.553419228,0.80605555,0.584734134,,,,,,,,,,,
2.454086244,2.791363313,1.663934534,1.210315285,2.349011984,1.868131304,1.844923755,1.493891425,1.685443382,1.520270959,,,,,,,,,,,
2.749837266,1.25793298,0.105687893,-0.052232658,0.969538804,0.137214245,0.260256946,0.139784944,1.459748518,0.136843911,,,,,,,,,,,
2.470416089,-0.211644893,0.805400073,0.762773331,0.265466608,0.675829697,0.688050612,0.709924074,0.184711271,0.675091996,,,,,,,,,,,
2.264506545,0.629798288,0.921416037,1.210714045,0.527987399,0.32808217,0.92279085,1.559402568,1.364134714,1.812333672,,,,,,,,,,,
2.394264815,2.161331905,2.223767767,2.207684422,2.178278043,2.497124598,2.484494419,2.082392693,1.436399472,2.33488121,,,,,,,,,,,
2.398718194,2.375763031,1.505375991,1.213225081,2.308630453,2.065601653,2.010113149,1.828312239,2.249151619,1.848080388,,,,,,,,,,,
2.81282704,0.364863836,0.967353561,0.595834059,0.376708054,1.08395248,0.784261927,0.022594233,0.351690658,0.346771435,,,,,,,,,,,
2.376867578,0.630307216,-2.183839534,-1.785248919,-0.111678729,-1.182530653,-1.311060396,-1.280564495,-0.285550433,-1.548085344,,,,,,,,,,,
3.103265015,3.157452155,3.198005855,3.045536809,3.343253182,3.271818536,3.080964819,3.231295538,1.702384623,3.38599554,,,,,,,,,,,
2.593415126,1.730250423,2.4253137,2.108283506,1.96778839,2.297372487,2.172155611,1.767263212,1.225462032,1.840728811,,,,,,,,,,,
2.671492975,3.402249324,2.131056354,2.026653308,3.41195205,2.516931364,2.531060059,2.702499654,1.216497663,2.716464159,,,,,,,,,,,
2.856420914,1.954859781,1.19103967,1.143263307,2.107458706,1.330133707,1.143873026,1.556982867,1.499036805,1.505741454,,,,,,,,,,,
2.901951006,0.999086638,-0.674771629,-0.636047298,1.143067035,1.296410389,1.316865463,0.423847201,1.023832888,0.416949841,,,,,,,,,,,
2.406164707,2.339351262,3.26096586,3.479908377,2.310473786,2.208321342,2.632420904,2.66069841,2.493331514,2.643084132,,,,,,,,,,,
2.247460735,0.156192258,1.472530505,1.023117455,0.619278077,1.324740944,0.83544673,0.902715768,0.700890732,0.791744519,,,,,,,,,,,
2.409198044,0.971792895,0.984691961,0.921677532,2.452908313,2.444268208,2.412057873,0.677044585,1.116054002,0.69556845,,,,,,,,,,,
2.715980815,1.418248902,1.81374271,1.571882025,1.34880396,0.899487287,0.509875476,0.999692149,0.263817085,0.853471725,,,,,,,,,,,
2.627667109,2.017377619,1.782809323,1.707838049,1.98351197,1.169777215,1.35811018,1.535722152,1.676717854,1.513137597,,,,,,,,,,,
2.282208312,0.922719028,0.280809642,0.851019396,0.844411345,0.147448576,0.219756695,0.368220061,1.510627601,0.385731456,,,,,,,,,,,
3.2304382,0.439167552,0.249738694,0.387974944,0.59847806,0.641454161,0.574532003,0.874552569,1.210701789,0.874952323,,,,,,,,,,,
2.414658873,0.427313618,-0.383206721,0.266822989,0.374995566,-0.287886631,0.349047278,0.524647145,1.694160581,0.52941164,,,,,,,,,,,
2.953751446,1.532710813,1.103404935,0.845609121,1.774772729,1.595220662,1.034626829,1.004592724,1.075010618,1.173801396,,,,,,,,,,,
2.583647745,1.048464643,3.890246601,3.499080383,0.98320134,2.67820862,2.844554235,2.668193373,0.846796328,1.500759659,,,,,,,,,,,
3.067952348,1.261303333,0.771717686,0.880395101,1.391755069,0.880664079,0.798911466,1.121370936,1.028114862,1.034994012,,,,,,,,,,,
2.414077162,1.232438151,1.85973111,1.751329912,0.858068854,0.928910598,1.322721116,1.605423426,0.765507443,1.404081325,,,,,,,,,,,
2.972222245,3.105364227,2.964027686,2.998009887,3.289796727,3.11788925,2.934541791,3.033760413,2.684998401,3.082927567,,,,,,,,,,,
2.36946124,1.804110853,1.092222602,1.495197638,1.650226826,1.459191112,1.582339114,1.512357665,0.800469411,1.723686975,,,,,,,,,,,
2.585544184,1.046765707,-0.116392979,-0.194110531,0.843833701,0.197092156,0.229508458,-0.217284615,0.029437625,-0.03225622,,,,,,,,,,,
1.879147124,1.315523363,-1.111198431,-0.549118537,1.133431204,0.179054037,0.156276687,0.045224374,1.016193677,0.085070803,,,,,,,,,,,
2.516639411,1.382218761,-1.966179992,-1.795688189,1.762791832,0.442530821,0.284221344,1.588170998,0.008809582,1.210590166,,,,,,,,,,,
2.340098961,1.406772472,1.367852353,1.41409475,1.498461765,1.641579272,1.455238533,1.174056186,0.599524778,1.395761733,,,,,,,,,,,
2.343324095,2.369616152,0.890802181,1.198569256,2.166174389,0.974890438,1.209214023,1.251297639,1.040701942,1.290866803,,,,,,,,,,,
2.466332178,0.896086118,0.628766263,0.69163705,0.659283428,0.397018494,0.57897708,0.40591787,0.868089229,0.446553714,,,,,,,,,,,
2.847638533,2.183536193,1.696235399,1.441673312,2.141311755,1.534941632,1.313274217,1.124604026,0.838694119,1.411492784,,,,,,,,,,,
3.188502169,2.072802412,3.524898028,3.040901091,2.134828333,2.832865267,2.469169826,2.018326894,0.335465838,2.107863324,,,,,,,,,,,
2.622569765,0.742573541,0.880948748,1.005666022,0.794430764,1.280842693,1.435398426,0.943196409,1.245993032,0.956959482,,,,,,,,,,,
2.607610714,0.680542029,0.712588351,0.728370706,0.490537152,0.473859282,0.577851683,0.561310087,-0.194216123,1.016749592,,,,,,,,,,,
2.798555016,1.206732431,0.953259393,1.038935306,1.177638122,0.903335382,0.784722271,0.569224376,0.318838288,0.716002395,,,,,,,,,,,
2.905056689,1.522538206,-0.714557633,-0.425213047,0.700616749,-0.705482541,0.104166627,0.184054224,1.535073981,0.163574278,,,,,,,,,,,
2.889375112,1.185852852,-0.040503011,-0.27810012,1.309787073,-0.043968108,-0.656296794,-0.546404038,-0.31191789,-0.035588775,,,,,,,,,,,
2.591324069,3.15587245,1.470158708,1.010686349,2.658165778,2.032798594,1.972318905,2.152425324,1.371845855,2.041386256,,,,,,,,,,,
2.762054757,3.036988702,3.285905844,3.645921092,2.775196741,2.660500599,3.02801569,2.972266472,2.253432347,2.794527946,,,,,,,,,,,
2.003711004,1.414398173,2.41526917,2.302696874,1.331718739,1.928128789,1.990895797,1.866522728,1.294175369,1.76976239,,,,,,,,,,,
2.563569113,-0.339459415,-0.996152424,-0.989485771,0.090396461,-0.480056359,-0.56037207,-0.297303095,0.488112671,-0.306858987,,,,,,,,,,,
2.607158112,-0.678303447,-1.006713923,-0.894884916,2.537537793,2.275659395,2.401955295,-1.033723031,-0.580399284,-1.206349624,,,,,,,,,,,
2.279833419,-0.128252691,-1.772503205,-1.367333359,-0.289237863,-1.375983707,-1.152523937,-0.670814261,-0.704729607,-0.967023409,,,,,,,,,,,
3.198831692,3.22781109,3.075715819,3.212048754,3.37141951,3.379516241,3.28640732,3.08589761,3.126864195,3.085528269,,,,,,,,,,,
2.798955473,0.979315575,-0.54497437,-0.197158131,0.811030017,0.338275001,0.606987764,0.887394245,0.448669543,0.735613474,,,,,,,,,,,
3.159645346,1.767243676,1.385228905,1.163406695,1.547296291,0.441217241,0.402515523,0.576180315,0.724486132,0.846648557,,,,,,,,,,,
2.859822545,1.321587302,0.711904879,0.871643688,1.404830059,0.792113907,0.886258946,0.885597538,1.17202955,0.914633282,,,,,,,,,,,
2.466551612,1.747782277,2.396528229,2.072476924,1.721701168,2.467166989,2.180937718,2.255930546,0.721934787,2.203094115,,,,,,,,,,,
2.688708476,0.787792293,-0.039621899,0.539665755,0.753664394,0.553896756,0.835359053,1.05636544,0.77005497,1.053448982,,,,,,,,,,,
2.996096205,0.317029402,0.055418955,0.03584151,0.299545557,-0.324335352,-0.260508403,0.141844414,0.892451803,0.105699646,,,,,,,,,,,
2.573810902,0.310398629,1.189153322,0.753185653,0.163651562,-0.476473879,-0.495166929,-0.330500555,0.540412935,-0.400592435,,,,,,,,,,,
3.054977786,-0.162736576,-0.558035426,-0.335697573,-0.106627226,-0.177153634,0.03608421,-0.041234586,-0.188232666,0.027602978,,,,,,,,,,,
2.847698721,1.082173728,0.615697384,1.098495153,0.58172275,0.766726239,0.625020566,0.356555212,0.654811843,0.307172823,,,,,,,,,,,
2.550757397,3.196111096,3.589521347,3.462848105,2.875441016,2.811732087,3.029123028,2.819087173,2.571977361,2.834281459,,,,,,,,,,,
