z,y0,y1,influence_true,x
0.4257214105188958,-0.27537955382580237,0.555708182160427,0.7272727272727273,0.9427478037791531
0.8145837404945526,0.0797348709325629,0.5894788563399297,0.7,0.3918676582027327
0.7353972901996796,0.11326271925153851,0.7237182229098703,0.6,0.9392403033253851
0.8680031998797357,0.3931460233409003,1.0076600289884483,0.7857142857142857,0.4771724917076555
0.3833807728726202,-0.09904452130457264,0.4085460146814825,0.6363636363636364,0.9037267212089181
0.9794566321445206,0.3638609472210118,0.823386054966628,0.5714285714285714,0.7636583301330718
0.8931943467151353,0.2235325242677392,0.8052424724460723,0.8333333333333334,0.4009708638307262
0.20971516975437543,0.10610008059060999,0.6024176685146909,0.8333333333333334,0.07195334754183935
0.7418276474127408,0.02420217510968499,0.7787011264009862,0.75,0.4035812547197769
0.6631433191297429,0.21544421602917835,0.8788789643606932,0.5714285714285714,0.5582735635651148
0.8868014614919371,0.12811628087317722,0.7533258528277521,0.5714285714285714,0.555063278630468
0.8580127121355462,-0.16026463190092616,0.6134243029649418,0.7857142857142857,0.21012746122808923
0.7492622137435189,-0.26168922419430996,0.07222551481249473,0.2857142857142857,0.9427516177312082
0.8701447200552547,0.42248313705478735,0.5370630630505674,0.36363636363636365,0.6217371472468888
0.18675584347141305,-0.05730809897914244,0.4754334444983186,0.42857142857142855,0.7070466136636511
0.325566716994249,-0.10104865945537223,0.10266283296930619,0.36363636363636365,0.7224223212806863
0.3729374349544643,0.09058863424586465,0.2701966577166599,0.3,0.9470953972630747
0.7937130250836765,0.35004386671090704,0.8339868539503448,0.8181818181818182,0.3116763122648373
0.15106026954808938,-0.19017796982340363,0.19804791648326572,0.6666666666666666,0.11106006985091776
0.16994269903780979,-0.15893778449939477,0.06492967417216833,0.45454545454545453,0.727712419874893
0.08116909294984564,-0.23644776912075652,0.12466665476880054,0.75,0.31419874615492294
0.30517534166979365,-0.3020876313192857,0.12568317131442525,0.3076923076923077,0.33206427991260046
