0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.123093955,-0.24836057,-0.2223376,0.25147077,0.21005945,-0.022817075,0.06388453,0.085662305,0.104956895,-0.15829712,0.028214645,-0.16515706,-0.018845778,-0.047025632,0.38443333,0.19857278
-0.21934092,-0.38393867,-0.3637709,0.4382795,0.40436852,-0.082989,0.097052336,0.1783027,0.13213208,-0.29865536,0.026903275,-0.3157636,-0.064251,-0.07035509,0.7059341,0.34897405
0.1816101,0.12760487,0.19487561,-0.3035565,-0.25305814,0.07929093,-0.15457188,-0.11734258,-0.055054918,0.18725544,0.0009103194,0.28501993,0.07083561,0.06111615,-0.5127901,-0.19247046
0.16657968,0.093004584,0.14893188,-0.38349605,-0.3214335,0.018991236,-0.26333022,-0.18793164,-0.0665246,0.18796498,0.03766453,0.27865374,0.0205805,0.0799134,-0.5347283,-0.29336575
-0.19129795,-0.330609,-0.32091305,0.2978106,0.29232904,-0.107202694,0.04574168,0.104529686,0.0942138,-0.23522899,0.05816393,-0.26102245,-0.0714946,-0.025544263,0.5442184,0.23346823
0.1753474,0.10331966,0.17193176,-0.30239648,-0.26848325,0.078712314,-0.1728592,-0.13329111,-0.04569119,0.20200798,0.025286589,0.2842527,0.072586946,0.0674498,-0.5134422,-0.21130839
-0.13663967,-0.279542,-0.23732038,0.3985724,0.32114136,0.038907103,0.14932135,0.16255134,0.14108267,-0.2005181,-0.0017913133,-0.23417553,0.011301555,-0.10133854,0.5320374,0.29685614
-0.20343024,-0.37477154,-0.33734608,0.5986301,0.5022745,-0.022970522,0.19915336,0.2703523,0.14957106,-0.34637356,-0.01666281,-0.37627,-0.012825437,-0.1517551,0.8287124,0.4520966
0.17584194,0.122511804,0.19007751,-0.41574645,-0.3807955,0.019812472,-0.24188629,-0.19292758,-0.06712466,0.17876267,0.023912836,0.3116048,0.030129224,0.082394935,-0.5717938,-0.29671586
0.18372248,0.13597298,0.21590346,-0.34550458,-0.28397566,0.075681105,-0.19740069,-0.14537825,-0.07111862,0.20245379,0.023125704,0.3231067,0.049753554,0.070293374,-0.5742046,-0.22082236
0.1605173,0.09544732,0.15404546,-0.31160212,-0.2526366,0.03496692,-0.19467625,-0.12655608,-0.06777691,0.16721675,0.036712136,0.26087362,0.03814508,0.056907646,-0.4859072,-0.2184222
0.0840083,0.02155821,0.080839396,-0.21474211,-0.18358487,-7.345062e-05,-0.14991769,-0.10794695,-0.033584014,0.054225147,0.0239215,0.15958051,0.015338026,0.047277205,-0.26534802,-0.14035371
0.23708096,0.19864917,0.27360228,-0.50226456,-0.44917002,0.071918525,-0.25189096,-0.22112434,-0.068020254,0.2752992,0.038242843,0.42188132,0.0873894,0.12185218,-0.75879943,-0.34606192
-0.13848367,-0.26602203,-0.20801072,0.450307,0.38230276,0.032981146,0.16545919,0.20308097,0.124985576,-0.25818172,-0.034057017,-0.25616986,0.016841464,-0.118006475,0.5938609,0.35761413
0.07622375,0.0034048855,0.10059627,-0.16599219,-0.1317384,0.019379303,-0.13591316,-0.07657564,-0.030140905,0.040218562,0.009144448,0.14961082,-0.012044948,0.021343343,-0.25332355,-0.06774104
0.2034232,0.17066711,0.25140408,-0.42812222,-0.37242576,0.08101429,-0.20827149,-0.17965601,-0.07464745,0.2436471,0.031575497,0.38002592,0.08397921,0.10078708,-0.6787686,-0.2932815
0.1552534,0.122896224,0.16351728,-0.44919223,-0.39261892,0.015251347,-0.24275243,-0.23159881,-0.05136404,0.21110997,0.039629888,0.32251912,0.025075004,0.11687123,-0.6236978,-0.29892442
0.088387586,-0.0053178966,0.074512534,-0.045572966,-0.054889813,0.04070765,-0.08678782,-0.011849597,-0.009487737,0.004191369,-0.036566004,0.11756529,0.061599024,0.0030730963,-0.11776273,0.005780503
