0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.114574604,0.007567957,-0.19223545,0.16981144,-0.4001674,-0.0049755275,0.21045199,0.34223172,0.036776006,0.18829377,-0.13351521,-0.23202264,-0.22324526,-0.03192903,-0.34312758,-0.112812154
0.0086633265,-0.28141886,-0.30575258,-0.1027962,-0.377473,0.13137518,0.15066919,0.14104545,0.14574239,-0.17452209,-0.20505264,0.012879044,-0.11923774,0.03085941,-0.38569072,-0.08851947
-0.0303282,-0.095366165,0.07477352,-0.2723348,0.47264487,0.013102666,-0.23319337,-0.016941678,0.13561755,-0.08598663,0.10791105,0.1258641,0.31222692,0.054572746,0.32767388,0.19714959
0.42577887,0.30330995,-0.09129779,0.61403173,-0.18128316,0.09759317,0.14348996,0.630065,0.045365423,0.6855087,0.09043656,-0.36317855,0.246618,0.112538114,-0.10315427,-0.21974541
0.3117897,-0.14299782,-0.34062392,0.32434577,-0.1525815,0.3584649,0.03318371,0.34909967,0.21067819,0.19540912,0.055308916,0.03611341,0.43631452,0.26106048,-0.19796464,-0.23739839
0.4234928,0.1393052,-0.16364874,0.51256126,-0.14125842,0.19878702,0.07108609,0.5004114,0.0612956,0.49910557,0.09285958,-0.20815161,0.35882816,0.15891539,-0.090418726,-0.22145091
0.29040647,0.24094674,-0.0648974,0.4458703,-0.22357641,0.011495948,0.20777786,0.44957253,-0.03213738,0.48508608,-0.011744421,-0.3255118,0.019931749,0.016837448,-0.15208733,-0.14782768
0.17108387,-0.21999456,-0.2497182,0.058577538,0.006294042,0.3218096,-0.042414907,0.19418673,0.21574822,-0.03369285,0.06705573,0.12460303,0.40648896,0.19325928,-0.035321712,-0.08016371
0.19471775,-0.09444143,-0.25649095,0.21136415,-0.29133368,0.19286881,0.13554855,0.2629263,0.08108756,0.115742795,-0.05622837,-0.04604517,0.08899292,0.086082354,-0.23686442,-0.14870997
0.1464383,-0.2348672,-0.31047243,0.057067078,-0.3089093,0.22671936,0.11082494,0.20381692,0.100708306,-0.03700939,-0.10319513,0.0014933348,0.10332747,0.08677177,-0.29328254,-0.15217462
-0.00763765,-0.26887393,-0.13679858,-0.19794308,0.16712324,0.21130554,-0.09806083,-0.033962548,0.14479634,-0.23159878,0.036136247,0.20810327,0.3089596,0.1024615,0.08624923,0.07649278
-0.24261828,-0.114807025,0.06251722,-0.48363376,0.07690057,-0.23473969,0.012932474,-0.22273858,-0.06074637,-0.27876115,-0.23558317,0.06285037,-0.46629962,-0.23758152,-0.027944297,0.18433347
0.1620357,0.03723511,0.024102189,0.042019997,0.2868597,0.09400362,-0.13042882,0.12695372,0.05348879,0.14194596,0.1266779,0.0046565905,0.36911863,0.06673922,0.24930805,0.043759223
0.0903123,0.104917355,0.10103643,0.018252954,0.26372218,-0.029169641,-0.083623216,0.14523855,0.027185649,0.14439777,0.10391216,-0.078565404,0.20834145,0.0298668,0.21921092,0.10394531
-0.15259473,-0.036674514,0.1268815,-0.3344314,0.22834514,-0.17111023,-0.046017595,-0.15196912,-0.07080622,-0.14023726,-0.094119325,0.028877646,-0.18100226,-0.12486055,0.119259894,0.17529258
0.41400355,0.09124119,-0.32803446,0.5706997,-0.5920543,0.1485141,0.27789843,0.5698019,0.025612384,0.49881393,-0.10464475,-0.33294836,0.014570698,0.08281098,-0.47976288,-0.35558116
-0.17168863,-0.55485696,-0.28629708,-0.5573333,0.16650102,0.30475283,-0.13650116,-0.30637297,0.31122032,-0.65309197,-0.09852428,0.51951635,0.21579716,0.100660875,0.014391243,0.10020527
-0.12541635,-0.44679666,-0.22315331,-0.4274826,0.22698812,0.26550752,-0.14809066,-0.28862008,0.1969341,-0.5081686,-0.04653111,0.45314446,0.23735091,0.07834323,0.05361078,0.10783847
-0.0646532,-0.39229667,-0.34458953,-0.25893992,-0.16227491,0.2852348,0.06840029,-0.10614168,0.20913187,-0.40766197,-0.13786608,0.28927103,0.040075526,0.06691827,-0.20484826,-0.023774853
0.26086867,-0.014025778,-0.20580228,0.23709153,-0.14312416,0.17124741,0.046489533,0.26167965,0.0484865,0.21706106,0.0044749826,-0.06840863,0.21017504,0.107647195,-0.12110534,-0.16388226
0.39332914,0.43685073,0.06373329,0.5995888,-0.08435546,-0.08602675,0.09320421,0.6769644,-0.043609023,0.7955275,0.12904955,-0.5043571,0.16588387,0.051302597,0.012226224,-0.1366192
-0.12717997,-0.051710203,0.22913726,-0.39418006,0.65081984,-0.082217306,-0.29114136,-0.1400948,0.040538877,-0.15449263,0.12792712,0.13226892,0.2781667,0.0039705485,0.4767969,0.28872916
0.30125776,0.4656927,0.3967985,0.36477363,0.64239067,-0.074356124,-0.22176388,0.47818416,-0.052055642,0.6799613,0.41197094,-0.3402282,0.65429664,0.13179068,0.62722474,0.14117517
0.0026928708,-0.23025496,-0.15727274,-0.18016331,0.31226465,0.21899362,-0.19554189,-0.09440704,0.1958991,-0.20988075,0.06435335,0.29119754,0.39704156,0.15332456,0.14387532,0.06619703
0.41940445,0.37761432,0.041803554,0.5766371,-0.050294057,-0.005348265,0.08058879,0.64082086,-0.021517009,0.74497944,0.14173287,-0.43965137,0.2825571,0.086386815,0.03731467,-0.14149496
0.25839463,0.24749264,-0.08265841,0.44614202,-0.2949617,-0.011521645,0.23029622,0.47091115,-0.015435174,0.47763747,-0.023497298,-0.3548265,-0.056453206,0.010901272,-0.21463385,-0.1421426
0.32295617,0.5536618,0.42700404,0.43090513,0.603858,-0.13497177,-0.17942455,0.5843999,-0.07100043,0.8140931,0.3930589,-0.42734888,0.56518376,0.08852346,0.6081362,0.13007036
-0.10720448,-0.41606838,-0.1590826,-0.46323347,0.27710533,0.21679242,-0.18105063,-0.1503493,0.2748541,-0.44055963,-0.033790246,0.37205604,0.26387447,0.09854235,0.11487135,0.10490221
0.5164383,0.35996848,-0.06648542,0.74309725,-0.13202249,0.14188762,0.14015286,0.7304051,0.03228283,0.81452763,0.16728973,-0.40577027,0.37601227,0.15889122,-0.040730596,-0.24492443
0.15986279,-0.14338715,-0.34031528,0.18556367,-0.464032,0.17055248,0.24057326,0.26443395,0.08978301,0.06370064,-0.15810785,-0.09592732,-0.056780845,0.06364083,-0.43588027,-0.19088796
-0.20365708,-0.3561591,-0.072489515,-0.48389846,0.42754596,0.17236285,-0.21162501,-0.21263087,0.22825816,-0.43833548,0.051879197,0.37235075,0.31773257,0.111212865,0.22301842,0.22699262
-0.10437928,-0.36150134,-0.18254076,-0.37728682,0.12529132,0.16864918,-0.095402814,-0.1460169,0.21311784,-0.40375477,-0.054394063,0.2721221,0.18558559,0.08811234,-0.011900157,0.11461652
0.21482086,0.20799771,0.1769072,0.19441922,0.40892547,0.035270184,-0.14073032,0.32279393,0.005000919,0.39511412,0.26480642,-0.15915893,0.48166168,0.11545773,0.3928091,0.07951823
-0.092034444,-0.23012783,-0.13068382,-0.2875239,-0.018061057,0.023882091,0.020491265,-0.11400032,0.060165644,-0.26064909,-0.15624025,0.123547435,-0.11322035,-0.04298909,-0.120664954,0.04833556
0.021094345,-0.20793079,-0.084271654,-0.22380678,0.4251578,0.18360426,-0.2553793,-0.14607118,0.1340501,-0.20637648,0.08699256,0.2882318,0.441207,0.13547565,0.254848,0.08813773
0.14216626,-0.114841715,-0.12987365,0.053909205,0.29891765,0.2914865,-0.15120217,0.12113957,0.1890913,0.019934475,0.17970009,0.17070654,0.5644349,0.23190863,0.18342198,0.009351052
0.062398538,0.07213676,0.13016051,-0.070451334,0.34342283,-0.04935731,-0.12649846,0.14186876,0.01782225,0.15931267,0.087705165,-0.06503147,0.22014248,0.00612323,0.2646047,0.118755296
