0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.03085358,-0.009189278,0.07521908,0.051659487,-0.05478116,0.0024938881,-0.06102781,0.03549683,-0.024773896,-0.001833111,-0.0117871985,-0.16708764,-0.035204887,0.08325354,-0.060768634,0.062013403
0.018859917,-0.5056013,0.3392666,0.17967479,-0.13742438,-0.33006108,-0.62583864,-0.41558278,-0.08387412,0.44011337,0.124175295,-0.22480762,-0.4872604,0.5377731,-0.6361022,0.021986008
-0.07938575,0.33443984,-0.13355096,-0.0366042,-0.029803602,0.26473767,0.30200225,0.31824493,-0.10976975,-0.30929127,-0.071821555,-0.08717095,0.22566892,-0.16993427,0.3079353,0.19282316
-0.06809582,0.31561455,-0.11568074,-0.024978843,-0.034144256,0.25632894,0.31441158,0.31007135,-0.06314333,-0.29830447,-0.07948989,-0.07850237,0.24556513,-0.18238066,0.29551017,0.14905344
-0.08240092,0.5106697,-0.23468246,-0.08162288,0.015479479,0.36882925,0.47961694,0.4577284,-0.053038284,-0.45340577,-0.12625033,-0.08240862,0.40587932,-0.3387702,0.5102361,0.17345767
-0.060385436,0.31315818,-0.11172812,0.0035413392,-0.049250375,0.23927015,0.2411837,0.2803563,-0.09591611,-0.28361192,-0.09440619,-0.1305318,0.18988235,-0.12254372,0.24995685,0.18133487
-0.04757706,0.15371946,-0.05186166,0.02008285,-0.04574769,0.08282623,0.10213262,0.17283969,-0.02135618,-0.13532084,-0.06535186,-0.13490492,0.09810583,-0.06272292,0.12480605,0.0895579
-0.012871157,-0.6237203,0.3747959,0.19390729,-0.14441983,-0.4434106,-0.70382345,-0.49285674,-0.014612243,0.55897987,0.1131867,-0.26467448,-0.5244807,0.56580925,-0.7359386,-0.059246168
0.029105864,-0.592626,0.36848778,0.17961368,-0.13088305,-0.44663188,-0.70109236,-0.47633737,0.0029672384,0.554519,0.10421273,-0.24485126,-0.5150109,0.54401726,-0.6936814,-0.08431883
-0.057439335,-0.055296272,0.08031218,0.073870614,-0.06576395,-0.057999387,-0.09093432,-0.0022007376,0.022093385,0.058342397,-0.027042065,-0.1817441,-0.049443386,0.102961406,-0.09395066,0.029585004
