0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.11383678,-0.19637048,0.123960234,0.31189436,-0.100433454,-0.031858742,-0.23123756,0.024593871,-0.10152762,0.38982466,0.20640543,-0.21122935,-0.20167312,0.2299321,-0.16574031,0.3719705
-0.13464276,0.16969222,-0.051519606,-0.19345957,-0.037345238,0.065906465,0.1481787,-0.06685155,0.13218749,-0.236013,-0.079232484,0.14991562,0.23758927,-0.15274154,0.10648386,-0.21720466
-0.20321013,0.19781211,-0.029122926,-0.27672207,-0.0065166727,0.017353863,0.14360926,-0.051442474,0.1490356,-0.30581796,-0.11741713,0.1968101,0.28404936,-0.181973,0.14116175,-0.21308345
0.08343501,-0.08013619,0.09832556,0.08624682,-0.09275201,-0.09776786,-0.12363919,0.014666775,0.017175049,0.20254977,0.16868569,-0.08278678,-0.014145408,0.14387956,-0.08939698,0.26718923
0.020346781,-0.019943241,-0.0056601837,0.04479631,-0.08986978,0.07842195,0.0107690245,-0.0077805016,0.021712415,0.014803691,0.031360645,-0.020448243,0.027495287,0.022255298,-0.006951336,0.018807665
0.1450558,-0.17293304,0.13226178,0.27156645,-0.12687717,-0.061279416,-0.2101435,0.021831945,-0.07502806,0.39857695,0.24332021,-0.18632352,-0.17607278,0.24369323,-0.17154263,0.4092681
-0.2313765,0.22739747,-0.036182158,-0.23021102,-0.0024950132,0.06028892,0.14299081,-0.09544158,0.13637283,-0.2891151,-0.109476596,0.18294063,0.25828585,-0.21375799,0.12972023,-0.2636286
0.21397986,-0.26681823,0.13424501,0.35485438,-0.13971527,-0.02535811,-0.24501604,0.06514877,-0.12088274,0.44878626,0.25695094,-0.24403904,-0.25846744,0.30078644,-0.20454164,0.4528468
0.1538989,-0.18994388,0.12634039,0.27354282,-0.11640318,-0.07415053,-0.23362821,0.028674986,-0.067123726,0.38689783,0.2337652,-0.2005525,-0.18085815,0.23477714,-0.1750161,0.40376648
-0.23525792,0.24770659,-0.01877287,-0.2874212,0.012598805,-0.042912126,0.094783425,-0.08338421,0.18816155,-0.30472577,-0.12161638,0.19261515,0.29870772,-0.23941463,0.13153002,-0.22831759
0.07336038,-0.05749788,0.06836843,0.08718698,-0.10682027,-0.042128414,-0.11364538,0.025970986,0.014800034,0.1443985,0.104662985,-0.06614986,0.008592509,0.0851613,-0.06882335,0.17968228
0.032906927,-0.07250058,0.08885265,0.1363079,-0.0643356,-0.029831588,-0.13326252,0.005536558,-0.031490058,0.21921012,0.12824516,-0.0872411,-0.07280514,0.115063146,-0.09359795,0.22857296
