0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.0123227015,0.0605757,-0.35941115,0.2235055,0.08805923,-0.10673286,-0.15893114,0.07291837,0.37366554,0.24766171,-0.23583055,0.033231616,-0.018622108,-0.066954546,-0.14172837,-0.34207138
-0.006629251,-0.13130574,0.3815885,-0.20691147,-0.12186861,0.1442981,0.19405445,-0.14800255,-0.5166693,-0.16394153,0.40046665,-0.14308141,0.20920107,0.13036244,0.076640554,0.4067295
0.04285659,0.014336569,-0.10246691,0.08250438,0.056065023,0.03229282,-0.06305537,-0.023627192,0.03216125,0.13979802,0.0030577108,-0.045270294,0.07651106,0.03155692,-0.07773259,-0.046991944
0.040504634,-0.10148298,0.39356843,-0.20468119,-0.1108505,0.17389297,0.17911632,-0.1419105,-0.5419914,-0.16205648,0.40091345,-0.13576263,0.2120069,0.14532988,0.09116107,0.42952853
0.0026311725,-0.021275787,0.070324376,-0.028230064,0.029057687,0.06616811,0.013544269,-0.023756221,-0.07361939,0.084908426,0.09170567,-0.0506403,0.1577418,0.0060030967,-0.036144502,0.11551101
-0.027331814,-0.12439932,0.41878486,-0.20669371,-0.13887925,0.14659485,0.18861134,-0.12120868,-0.50264394,-0.1167404,0.40579906,-0.14081007,0.21180005,0.10244705,0.058311522,0.40958858
0.0014281347,-0.03425298,0.12372838,-0.054065578,-4.6782196e-05,0.056008004,0.049946036,-0.0427922,-0.14000511,0.031129774,0.11736374,-0.048222557,0.17268798,0.03696242,-0.003440407,0.1140685
-0.0041823834,-0.13437343,0.46832046,-0.24314281,-0.12456605,0.16882655,0.23732895,-0.1221192,-0.58995146,-0.20902953,0.4336463,-0.11093055,0.2414225,0.11266537,0.12044374,0.48980296
0.016704686,-0.0838305,0.30068305,-0.16339558,-0.046836466,0.16782016,0.12080239,-0.13650917,-0.40116036,-0.041439176,0.31043023,-0.12395501,0.21813075,0.12670772,0.03427356,0.3373387
0.01806409,0.17545938,-0.54240227,0.34437612,0.15444094,-0.10125682,-0.2935275,0.07354836,0.6193119,0.45117116,-0.4046751,0.020871442,-0.064390704,-0.067888126,-0.26642883,-0.53225607
0.036832273,0.0937777,-0.30013534,0.18857786,0.078694776,-0.06302808,-0.16355304,0.03684198,0.3136352,0.28196266,-0.19062442,-0.0009302795,0.00673344,-0.036408313,-0.14484702,-0.26160884
0.019648723,0.13145143,-0.4255454,0.28023937,0.15917483,-0.06782727,-0.22135255,0.06516412,0.46358153,0.3731836,-0.31019005,0.030746147,-0.012052663,-0.06703396,-0.19750766,-0.37205666
-0.046077956,0.099315345,-0.41134977,0.28377184,0.10428305,-0.1021132,-0.1807073,0.03635153,0.45475435,0.29889596,-0.29287246,0.0044728816,-0.03221968,-0.07096042,-0.20539859,-0.4099946
-0.037517946,0.098219685,-0.38950285,0.26776934,0.111770935,-0.08956456,-0.20462364,0.08612135,0.47880518,0.35422987,-0.2894206,0.015495986,-0.01709658,-0.095574945,-0.21792775,-0.38289732
0.0110276565,0.13015144,-0.40878302,0.26455355,0.110906765,-0.090699844,-0.23085597,0.084865496,0.47868675,0.3776106,-0.29818112,0.011651248,-0.040609464,-0.071726345,-0.21036349,-0.41063324
0.03835869,-0.032498233,0.05709726,-0.006776646,-0.00638327,0.045938708,0.0436674,-0.042775422,-0.16534454,-0.014802393,0.12872061,-0.05117686,0.10753017,0.05273427,0.010777352,0.098809965
-0.0344403,0.1298308,-0.43283486,0.2927901,0.1069472,-0.09443886,-0.24028984,0.053560928,0.52595174,0.40998864,-0.32273787,-0.011999272,-0.041122526,-0.0729303,-0.25419194,-0.45768768
0.010171518,-0.11585908,0.31613314,-0.13692531,-0.08894552,0.08603243,0.18656066,-0.054382622,-0.44561267,-0.19465423,0.33037916,-0.07151447,0.16692811,0.06279425,0.10857876,0.33819324
0.053078473,0.098276556,-0.28539935,0.19872808,0.11092302,-0.02187296,-0.1378327,0.018962413,0.25427178,0.23455408,-0.16686487,0.008305028,0.016739331,-0.027480245,-0.13464333,-0.23249221
0.034295633,0.0145992655,-0.16134551,0.09096324,0.05531236,-0.034171082,-0.08111632,0.022989526,0.13694027,0.14779699,-0.0701969,0.0017404035,0.06246703,0.004261419,-0.06862428,-0.13763177
0.033240974,0.07468129,-0.30091897,0.18587118,0.10602812,-0.038962916,-0.171642,0.04144776,0.290843,0.2812681,-0.19186349,-0.00046720356,0.022958092,-0.0141081065,-0.1324732,-0.26334104
0.013768375,-0.13450247,0.43482524,-0.22006434,-0.09053549,0.1560488,0.22582062,-0.119515866,-0.57078904,-0.21088547,0.40127662,-0.10489057,0.24831551,0.11733903,0.1364734,0.46637493
-0.010073043,-0.10378586,0.27453667,-0.12072516,-0.086647764,0.080122985,0.1509055,-0.05847138,-0.39035612,-0.12425632,0.30183843,-0.07879676,0.15132229,0.04988353,0.07723468,0.30686864
-0.0340335,0.07056753,-0.35992432,0.24301404,0.090289876,-0.12635693,-0.15309891,0.059341863,0.39917302,0.23440075,-0.256162,0.016810626,-0.018589921,-0.07968705,-0.14741598,-0.3586918
-0.006247923,0.0068972185,-0.23343575,0.15208428,0.06568996,-0.11183528,-0.08424969,0.0770578,0.24418476,0.13329086,-0.14595611,0.0408364,0.026420504,-0.056675002,-0.073423944,-0.23695096
-0.034289908,0.0080049075,0.04046232,0.04133174,-0.013857454,0.02260708,0.030452693,-0.030116796,-0.04195399,0.069932655,0.05713878,-0.049785823,0.098174214,-0.02537854,-0.055340342,0.0482753
-0.018932305,0.08285357,-0.32146287,0.2152356,0.08590856,-0.09477747,-0.15934806,0.07366661,0.3734754,0.2776272,-0.23160824,0.034056026,-0.011169277,-0.08357117,-0.15926255,-0.32159695
-0.03175067,-0.0638312,0.303073,-0.13822222,-0.10913363,0.11312587,0.13915208,-0.1152949,-0.38393566,-0.09583356,0.30665165,-0.11335154,0.15913093,0.05663255,0.03261218,0.29117352
0.030919626,-0.15295605,0.54770225,-0.2851503,-0.15287112,0.21970648,0.27189353,-0.17250597,-0.72760856,-0.2775373,0.53311133,-0.16004705,0.26450256,0.16117133,0.14747888,0.59639627
0.042638406,-0.00024191849,-0.12662962,0.07971658,0.02976002,-0.010679729,-0.04546169,-0.028734237,0.034459233,0.09177434,-0.0010829493,-0.038626604,0.05606601,0.03835033,-0.051161826,-0.08003126
-0.014087923,-0.11836541,0.3579373,-0.19202504,-0.09993535,0.13331255,0.16713576,-0.10255663,-0.4519807,-0.12788811,0.34180582,-0.10334884,0.21838915,0.09534274,0.07885447,0.3616005
0.015289113,-0.11040458,0.2635149,-0.1504798,-0.065949306,0.1090439,0.1458176,-0.110991344,-0.3951236,-0.108351596,0.29705742,-0.0955316,0.19558334,0.11353068,0.06622002,0.30784723
0.033575207,0.09793739,-0.32834372,0.2210575,0.15873651,-0.043998234,-0.18358438,0.089400336,0.3666487,0.30199015,-0.24229965,0.04629539,0.036080167,-0.08465851,-0.14361309,-0.2833558
-0.019787446,-0.12481715,0.42137128,-0.23005283,-0.13987587,0.15308926,0.19447371,-0.122348785,-0.5085524,-0.13533399,0.41336074,-0.12643123,0.21451885,0.10600297,0.0728363,0.43325353
0.039211065,0.12320228,-0.41049394,0.2499933,0.15967382,-0.07722208,-0.22230804,0.08979891,0.47075573,0.35485515,-0.3127655,0.046102088,0.0054583177,-0.07093787,-0.17033325,-0.3733406
-0.0063900873,-0.12505215,0.36608863,-0.20373413,-0.08688989,0.11279503,0.17189287,-0.087748736,-0.43650156,-0.13337412,0.33379883,-0.088701084,0.2480667,0.0761607,0.09569535,0.3795117
