inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.504062258,0.90089069,0.397256517,0.831727213,0.497628885,0.896624481,0.501685794,0.902529217,0.002371115
0.584847761,0.579784464,0.69171175,0.622904399,0.499413954,0.557753859,0.607720207,0.563990091,0.000586046
0.604951527,0.608978327,0.591087185,0.608396907,0.565812584,0.580904034,0.619995803,0.592521448,0.065812584
0.510651919,0.759656193,0.453492049,0.743402171,0.547537513,0.765575971,0.438747026,0.751930213,0.047537513
0.511184213,0.797759156,0.49154434,0.758921021,0.477508607,0.766459975,0.487796633,0.806285343,0.022491393
0.960686308,0.749861322,0.949496931,0.752402658,0.803515759,0.682404313,0.965356456,0.756981374,0.303515759
0.547651101,0.851287529,0.330936336,0.807452735,0.439302018,0.811918451,0.547899281,0.882261616,0.060697982
0.555989357,0.924649646,0.438650612,0.887323378,0.432334225,0.868180092,0.536452719,0.930515931,0.067665775
0.806675663,0.779407652,0.733003661,0.765907331,0.796807398,0.763351229,0.78060599,0.785585003,0.296807398
0.621168025,0.817134492,0.579589021,0.807650578,0.288696038,0.723499264,0.570599224,0.860913551,0.211303962
0.579863076,0.853497876,0.479598698,0.773991237,0.375393663,0.748279697,0.580170395,0.867775649,0.124606337
0.805572132,0.827318925,0.596902138,0.744428481,0.679642141,0.769602186,0.7897956,0.839878331,0.179642141
0.685237679,0.844207608,0.598924434,0.782767283,0.690323338,0.844072431,0.724622872,0.857827407,0.190323338
0.56115316,1.032211635,0.567805117,0.990061258,0.508492702,0.984762589,0.587468592,1.033231541,0.008492702
0.602734158,0.689934247,0.519458222,0.644280243,0.580426156,0.659494755,0.578892661,0.69761889,0.080426156
0.683789488,0.837460437,0.548801019,0.765971408,0.690136156,0.845822552,0.723562725,0.839834294,0.190136156
0.680416589,0.947034982,0.679183045,0.931738557,0.525197551,0.865089221,0.684660988,0.925790895,0.025197551
0.652139831,0.821170983,0.626525461,0.793726727,0.632599752,0.802831569,0.665027858,0.864167227,0.132599752
0.892075236,0.80304032,0.767014757,0.773140462,0.828778582,0.772191505,0.913580213,0.774167721,0.328778582
0.688436293,0.61660481,0.634116556,0.612421253,0.680021372,0.593727229,0.676803419,0.642401886,0.180021372
0.757128285,0.740161068,0.766677837,0.735621111,0.590476409,0.745355479,0.77241276,0.765280956,0.090476409
0.602170361,0.955756571,0.610083253,0.92963105,0.476639038,0.879989576,0.60582761,0.964362874,0.023360962
0.702370428,0.622118428,0.662178769,0.584303428,0.617255629,0.566553004,0.697251049,0.60873739,0.117255629
0.663055308,0.807089736,0.470037578,0.721064715,0.655764767,0.789341933,0.667778046,0.817282915,0.155764767
0.756636066,0.646693992,0.750234188,0.626060343,0.720400992,0.624357361,0.723663065,0.660159024,0.220400992
0.519330052,0.812725628,0.518255536,0.812237614,0.520418897,0.803795254,0.542624991,0.818220463,0.020418897
0.61377677,0.894676281,0.503100873,0.875040365,0.605782854,0.885840962,0.574974948,0.895857534,0.105782854
0.915738057,0.807124732,0.738115305,0.714542375,0.761454223,0.735119039,0.974058537,0.795648797,0.261454223
0.728732019,0.74721409,0.639417957,0.692568668,0.771274421,0.749505017,0.725352827,0.736752041,0.271274421
0.885883094,0.986064375,0.724297596,0.933235293,0.768920529,0.923160319,0.877120188,0.989911032,0.268920529
0.626750191,0.6933311,0.620364677,0.667835815,0.647242533,0.680774096,0.624304615,0.70352431,0.147242533
0.984216961,0.864337006,0.733346521,0.793269642,0.744576732,0.793048317,0.959018009,0.855980906,0.244576732
0.884984998,0.826009118,0.815088202,0.827963912,0.859206131,0.832232732,0.880750632,0.799822912,0.359206131
0.786987312,1.070856872,0.60059537,0.966245979,0.660213414,1.011256287,0.771125861,1.052806169,0.160213414
0.576334161,0.847064725,0.455327065,0.802164208,0.437979188,0.791108995,0.548761129,0.855958027,0.062020812
0.637847782,0.79063831,0.501179954,0.761646485,0.477476027,0.746950637,0.61726953,0.813710406,0.022523973
0.906393242,0.770398442,0.820199597,0.736584268,0.827672155,0.729974755,0.92394361,0.787666782,0.327672155
0.50864058,0.716790878,0.469971618,0.720906602,0.461180981,0.707179021,0.515600322,0.689365483,0.038819019
0.598496322,0.792662013,0.470154009,0.743494808,0.555541212,0.756752669,0.612968945,0.792302592,0.055541212
0.715744213,0.768586488,0.648367085,0.778483041,0.676866508,0.777008776,0.639211194,0.771891788,0.176866508
0.778395544,0.841514346,0.691099327,0.791418514,0.756590769,0.806219306,0.767029854,0.823018476,0.256590769
0.752900728,0.745595621,0.625872991,0.698022716,0.640258022,0.709186241,0.776358991,0.744504116,0.140258022
0.869404187,0.686902327,0.810340286,0.653151614,0.771610384,0.63762428,0.856171496,0.686800656,0.271610384
0.486737216,0.924470826,0.497973021,0.933540886,0.326850919,0.864826375,0.514973212,0.946052332,0.173149081
0.752585806,0.853249527,0.668125051,0.790685559,0.723819145,0.801968139,0.716862624,0.881865203,0.223819145
0.694492145,1.022890153,0.584744666,1.005958284,0.601758339,1.03834157,0.699071534,1.010316598,0.101758339
0.633009364,0.919558016,0.618793387,0.821436144,0.58603542,0.885822526,0.665752467,0.888567344,0.08603542
0.526989941,0.961324194,0.294382143,0.946460399,0.264287377,0.870269684,0.486555718,0.970309181,0.235712623
0.562588047,0.845343129,0.597271193,0.827327685,0.510548602,0.759821102,0.546465705,0.864529516,0.010548602
0.425419727,0.760465187,0.431288405,0.729201175,0.391172524,0.764302052,0.417029548,0.778357448,0.108827476
0.748955836,0.930582329,0.702942551,0.91789893,0.735528313,0.92159737,0.790901196,0.97289018,0.235528313
0.608231378,0.845354419,0.452510328,0.784907904,0.464255782,0.77696867,0.601162939,0.837469074,0.035744218
0.956831041,0.772345462,0.894760639,0.771054256,0.93317699,0.761114317,0.920378123,0.805909677,0.43317699
0.806667218,0.77405161,0.691430721,0.709815561,0.761013302,0.798235878,0.861100611,0.769279728,0.261013302
0.563286013,0.769378698,0.460067722,0.722567448,0.464664574,0.731523148,0.557249818,0.774135833,0.035335426
0.723466686,0.712163701,0.713510598,0.713386938,0.719339627,0.726394215,0.750889561,0.728550855,0.219339627
0.628392899,0.937977355,0.583748721,0.914184742,0.594586456,0.915327065,0.622838689,0.946786162,0.094586456
0.820157619,0.874001911,0.678177051,0.788793124,0.725294067,0.843432147,0.801718792,0.841217432,0.225294067
0.715456265,0.904955846,0.633205298,0.873107157,0.693571207,0.888263612,0.731125381,0.910516675,0.193571207
0.810507108,0.732860609,0.795218719,0.774614086,0.691543828,0.682597079,0.793992733,0.67886989,0.191543828
0.746078762,1.01966215,0.705650942,1.00180497,0.773015337,1.055912219,0.76679113,1.042646115,0.273015337
0.718867894,0.901841123,0.636811726,0.857422855,0.580731674,0.787872503,0.712175257,0.901150572,0.080731674
0.896440857,0.872730441,0.85728469,0.876819586,0.864646097,0.858263052,0.920694966,0.874637005,0.364646097
0.575011849,0.876214991,0.435318514,0.80494661,0.441908064,0.841204292,0.576605456,0.936097386,0.058091936
0.516003865,0.792192297,0.501352166,0.81741117,0.465544217,0.745218832,0.534302877,0.820048292,0.034455783
0.688570095,0.924914685,0.364401786,0.78833454,0.421330123,0.776667175,0.674749885,0.913859706,0.078669877
0.853612891,0.900228615,0.660945529,0.798077227,0.743863117,0.823838348,0.85391626,0.901796456,0.243863117
0.917741295,0.774395234,0.833901412,0.740542897,0.808233892,0.70050972,0.967240775,0.785208877,0.308233892
0.823317649,0.699874525,0.825612099,0.676230894,0.715218418,0.661358704,0.803423685,0.766300856,0.215218418
1.039536911,0.715688541,0.673354381,0.583205916,0.763673889,0.601144743,1.072995408,0.725651352,0.263673889
0.65415196,0.908440228,0.570180536,0.836066885,0.462621816,0.785726498,0.671404349,0.893770928,0.037378184
0.60493916,0.891803136,0.461542201,0.80289711,0.51819792,0.850263404,0.600620828,0.918728096,0.01819792
0.563546877,1.032829973,0.47373699,1.022494408,0.481996049,1.012065596,0.592192464,1.025622113,0.018003951
0.204751037,0.881048001,0.129094874,0.796841861,0.13405978,0.839487466,0.187007743,0.93164941,0.36594022
0.724608255,0.747219893,0.571967186,0.699219882,0.558677808,0.693964935,0.691544978,0.773185436,0.058677808
0.575683643,0.916418557,0.465736283,0.885432238,0.396172853,0.854008852,0.520810768,0.911691762,0.103827147
0.687397548,0.86764159,0.648707945,0.853115494,0.512747722,0.784586556,0.687281179,0.835146812,0.012747722
0.802051758,0.849446501,0.622675172,0.780684821,0.602435794,0.788820054,0.788710785,0.814066013,0.102435794
