inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs1,abs2,abs3,abs0
0.50581751,0.900937109,0.268898421,0.793672151,0.523802509,0.851243586,0.516145677,0.902287446,0.231101579,0.023802509,0.016145677,0.00581751
0.692018439,0.5610879,0.689520775,0.561034231,0.701732372,0.564770744,0.704182852,0.547142226,0.189520775,0.201732372,0.204182852,0.192018439
0.694479724,0.606600994,0.669512751,0.589889758,0.669044944,0.623965316,0.732368481,0.593117401,0.169512751,0.169044944,0.232368481,0.194479724
0.580487853,0.757601203,0.498835758,0.710228228,0.461037053,0.677937302,0.458496046,0.750045557,0.001164242,0.038962947,0.041503954,0.080487853
0.948134603,0.791106421,0.788602094,0.729731971,0.951080071,0.779969267,0.891555681,0.800851279,0.288602094,0.451080071,0.391555681,0.448134603
1.000706255,0.722666073,0.999658988,0.706484296,0.783945422,0.660247834,0.992103985,0.736224422,0.499658988,0.283945422,0.492103985,0.500706255
0.781787521,0.840507991,0.619298546,0.829168104,0.509144123,0.795304399,0.760297938,0.869044803,0.119298546,0.009144123,0.260297938,0.281787521
0.451608942,0.950487279,0.343178715,0.925948069,0.230767636,0.896346821,0.42518953,0.95841272,0.156821285,0.269232364,0.07481047,0.048391058
0.822389206,0.801603251,0.64695475,0.698534764,0.70601073,0.73187459,0.795449954,0.80668428,0.14695475,0.20601073,0.295449954,0.322389206
0.816843174,0.779126044,0.820633364,0.789231247,0.49406744,0.761494814,0.740769326,0.8266463,0.320633364,0.00593256,0.240769326,0.316843174
0.605282802,0.849644121,0.408964136,0.739267741,0.30601612,0.70529166,0.625573128,0.862955329,0.091035864,0.19398388,0.125573128,0.105282802
0.786881338,0.836164832,0.616208216,0.792026194,0.667096144,0.798911321,0.796732108,0.846580883,0.116208216,0.167096144,0.296732108,0.286881338
0.856861291,0.856553567,0.579385346,0.778827858,0.69776652,0.770546415,0.926550949,0.872686541,0.079385346,0.19776652,0.426550949,0.356861291
0.698646042,1.012102191,0.436235305,0.889493791,0.453680487,0.89272765,0.68840383,1.013081659,0.063764695,0.046319513,0.18840383,0.198646042
0.532543441,0.689807066,0.444403797,0.681937112,0.430452909,0.677907991,0.486792224,0.699679314,0.055596203,0.069547091,0.013207776,0.032543441
