inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.55423323,0.897762578,0.336948195,0.800457435,0.387132116,0.812666424,0.558220126,0.899521511,0.112867884
0.680121821,0.558636314,0.709119174,0.575427616,0.518738242,0.53573753,0.691633227,0.543635963,0.018738242
0.560446305,0.607220645,0.56226908,0.597939962,0.512590782,0.607076517,0.583146431,0.591598668,0.012590782
0.552098822,0.757226568,0.510089522,0.720769677,0.490369609,0.721189396,0.475706947,0.750335615,0.009630391
0.790654625,0.783566353,0.638658301,0.726386954,0.702012867,0.759119642,0.745219736,0.796531452,0.202012867
0.967946832,0.732789897,0.865166554,0.725170471,0.811741568,0.690762263,0.967140373,0.74676454,0.311741568
0.748223953,0.84769756,0.511044039,0.779223522,0.353643255,0.713677234,0.7555965,0.877703799,0.146356745
0.518742563,0.933718568,0.472110215,0.932032733,0.380791733,0.914455002,0.486841112,0.943592025,0.119208267
0.834691736,0.79695633,0.642587691,0.678714764,0.788129704,0.754904561,0.80679996,0.802507339,0.288129704
0.69579106,0.80527514,0.652428805,0.791965894,0.49351076,0.757496551,0.635144396,0.849929905,0.00648924
0.540839785,0.853641003,0.38111597,0.742021181,0.304988133,0.713451873,0.543678295,0.867841182,0.195011867
0.822412533,0.834743928,0.643221432,0.783309237,0.751692171,0.811667707,0.821163731,0.845994639,0.251692171
0.780190722,0.84341551,0.57748436,0.752680808,0.669691303,0.776626199,0.837894463,0.857114041,0.169691303
0.702672556,1.018659518,0.509415538,0.879764817,0.53000771,0.926485446,0.697254554,1.019584754,0.03000771
0.525828747,0.691203618,0.427096649,0.667552488,0.520341037,0.653735136,0.489425054,0.699073408,0.020341037
0.72894747,0.838875677,0.458744364,0.714553084,0.757059721,0.860466208,0.752601512,0.843273219,0.257059721
0.750153219,0.948297424,0.612427591,0.874506024,0.593613429,0.886176504,0.76325035,0.928351069,0.093613429
0.692788239,0.809966505,0.593453924,0.761131879,0.594323796,0.699793534,0.69956103,0.855276948,0.094323796
0.869573529,0.804035274,0.637295541,0.732432988,0.795423875,0.765980098,0.896013185,0.774017696,0.295423875
0.732042175,0.618007208,0.678644771,0.58989469,0.662397626,0.599184666,0.713284068,0.644708634,0.162397626
0.938864639,0.751920281,1.006213362,0.768353322,0.832498925,0.764786039,0.937453363,0.777756894,0.332498925
0.791025164,0.925628429,0.79638099,0.895553909,0.663435156,0.890117084,0.792558907,0.933347764,0.163435156
0.595304028,0.625857191,0.547876281,0.616561533,0.404537977,0.537045998,0.606082452,0.614512456,0.095462023
0.74819084,0.767581305,0.266292034,0.582677797,0.830971858,0.770380981,0.740545286,0.778076235,0.330971858
0.82169184,0.647657426,0.539758251,0.560373393,0.715317644,0.579055277,0.786545233,0.661107971,0.215317644
0.612270686,0.819022483,0.601330299,0.806394625,0.4984431,0.770683873,0.634322741,0.825495685,0.0015569
0.582123756,0.906252589,0.532566569,0.907809006,0.582385586,0.889660231,0.536474223,0.905213225,0.082385586
0.913845445,0.830065027,0.640911745,0.746428998,0.812201594,0.792373241,0.977237322,0.814187611,0.312201594
0.707379291,0.758149259,0.618529841,0.748354764,0.628048264,0.705031734,0.695518673,0.748946198,0.128048264
0.948467078,0.987509834,0.880136207,0.969184204,0.712747037,0.955603752,0.955280632,0.989797446,0.212747037
0.482843264,0.69955291,0.464475862,0.69993656,0.520494177,0.719992534,0.462267312,0.703891132,0.020494177
1.023311611,0.846406965,0.678747415,0.776403406,0.734536104,0.789063415,0.989174006,0.840384567,0.234536104
0.93231627,0.850626513,0.849374953,0.815240505,0.91946654,0.866380384,0.92555813,0.82523226,0.41946654
0.915156542,1.070731354,0.776618766,1.009574365,0.828310542,1.034449809,0.900997794,1.051138251,0.328310542
0.721612358,0.822315756,0.530600715,0.804112238,0.465049225,0.77887929,0.713986891,0.829465211,0.034950775
0.697860845,0.780414913,0.509370677,0.74172357,0.610581197,0.769882695,0.676402237,0.803481512,0.110581197
1.053318725,0.765304101,0.85886914,0.657344611,1.036493233,0.759339643,1.118986627,0.776443186,0.536493233
0.501643302,0.719016003,0.32759447,0.658524612,0.521155668,0.724478454,0.504588836,0.692706244,0.021155668
0.758144029,0.782807316,0.670023565,0.753865511,0.540674842,0.707042339,0.770908219,0.783687954,0.040674842
0.763279753,0.762144209,0.706562499,0.779954864,0.747006498,0.751507124,0.680608772,0.765920549,0.247006498
0.783986372,0.825091695,0.682058033,0.772350096,0.776216338,0.817196822,0.771980169,0.808751392,0.276216338
0.682083923,0.765760636,0.465583596,0.729494651,0.404791497,0.657001082,0.726308123,0.761493425,0.095208503
0.717575578,0.708729627,0.701524219,0.708245578,0.633783709,0.645929095,0.704237695,0.712363428,0.133783709
0.506577061,0.922323108,0.358368313,0.877782671,0.312528028,0.842778585,0.544597489,0.942658586,0.187471972
0.882602178,0.852481225,0.889660138,0.859643973,0.788165946,0.760408853,0.829875715,0.87856607,0.288165946
0.696073185,1.019192269,0.692820533,1.009059055,0.742925126,1.017623964,0.706282678,1.003912235,0.242925126
0.789615941,0.924052639,0.734256675,0.881799446,0.360788594,0.68079129,0.842579758,0.891684176,0.139211406
0.594723775,0.951363243,0.323861212,0.909936345,0.371986008,0.856361153,0.554216477,0.96009147,0.128013992
0.604334064,0.84035571,0.529062,0.775881976,0.497713265,0.77694473,0.603669068,0.857972424,0.002286735
0.510412229,0.748012521,0.53258571,0.749646164,0.497181901,0.755493999,0.521300358,0.764618168,0.002818099
0.75156377,0.933957631,0.570967595,0.879440119,0.57882068,0.877833589,0.786602446,0.975623185,0.07882068
0.637577667,0.841973039,0.475064652,0.803996617,0.501440768,0.789250692,0.633117871,0.834361862,0.001440768
1.016143563,0.801741508,0.911922763,0.745963884,1.00916846,0.803007981,0.983141167,0.832582235,0.50916846
0.708628316,0.764362735,0.5960131,0.705671354,0.562801917,0.70165206,0.738178317,0.757912646,0.062801917
0.570728561,0.77177317,0.436590112,0.729329962,0.454339826,0.739650459,0.561171059,0.777159554,0.045660174
0.697173755,0.726546771,0.622838818,0.686419243,0.731129673,0.731357189,0.732309469,0.742626194,0.231129673
0.803090966,0.923539669,0.826701757,0.940165866,0.792467218,0.899533865,0.796073625,0.932102763,0.292467218
0.887053709,0.884392102,0.803163356,0.855317359,0.652183474,0.820425573,0.868737997,0.846460428,0.152183474
0.79928231,0.882341444,0.737991923,0.865119363,0.764535667,0.849758801,0.812235844,0.888219824,0.264535667
0.830947099,0.727408682,0.586825357,0.595273182,0.657243621,0.624903979,0.802155384,0.674241703,0.157243621
0.86847988,1.000027261,0.881862444,1.007041797,0.875154399,1.003547663,0.908495004,1.019702794,0.375154399
0.709642594,0.894762883,0.534182928,0.892219481,0.603907311,0.853898687,0.69978659,0.895556239,0.103907311
0.928954493,0.876168646,0.967606936,0.87017339,0.906704028,0.867561513,0.94314927,0.88321719,0.406704028
0.62006623,0.879762611,0.386378998,0.751256935,0.41598855,0.796845682,0.633063481,0.940184475,0.08401145
0.721393656,0.774826216,0.665818316,0.764905922,0.695778755,0.789317907,0.712849943,0.803786422,0.195778755
0.698700705,0.918860512,0.366664075,0.832372895,0.387466998,0.770914292,0.666057705,0.909033493,0.112533002
0.7849985,0.888212738,0.581181543,0.806999881,0.67788553,0.842768739,0.776488162,0.889619281,0.17788553
0.920366261,0.777704715,0.795587789,0.709125541,0.931234739,0.764466526,0.930932633,0.785003271,0.431234739
0.998405715,0.674928951,0.924217499,0.674990019,0.86433325,0.661189262,0.972816553,0.742038169,0.36433325
1.103764893,0.710055865,0.681965122,0.569663017,0.767585895,0.612260512,1.133593379,0.719509554,0.267585895
0.609299352,0.914241894,0.415941842,0.824891684,0.452728572,0.846726213,0.643787212,0.894501817,0.047271428
0.782364221,0.869071516,0.567595433,0.794925631,0.550595838,0.792765324,0.771410948,0.891615707,0.050595838
0.639108043,1.023965166,0.474899191,0.990597947,0.532358322,1.017781106,0.657634854,1.020733608,0.032358322
0.388992305,0.852193893,0.165797066,0.79388888,0.229889312,0.815248,0.327587242,0.905682482,0.270110688
0.885939356,0.728213834,0.705237196,0.698347117,0.762481291,0.684207995,0.84006163,0.752209611,0.262481291
0.705822421,0.895467427,0.54268797,0.835063771,0.501802154,0.825147163,0.638018655,0.894445043,0.001802154
0.692643775,0.862145266,0.484243734,0.804831406,0.546615484,0.769600128,0.697747152,0.827843438,0.046615484
0.825834533,0.861382721,0.524615171,0.781216609,0.597484752,0.80363342,0.814303549,0.825612512,0.097484752
0.799826653,0.797061352,0.621218771,0.668160218,0.632509506,0.688050151,0.800055143,0.780098014,0.132509506
0.661352177,0.834613052,0.60462838,0.731699551,0.526927875,0.751194497,0.635957923,0.777323737,0.026927875
0.529780644,0.840581038,0.516760126,0.79247779,0.222876735,0.743940001,0.540372632,0.826351871,0.277123265
0.66788242,0.785181497,0.513750236,0.71687914,0.758448661,0.804608932,0.705065678,0.766652231,0.258448661
0.988305549,0.746292804,0.917470895,0.72691314,0.777219737,0.659765696,0.981800514,0.7493841,0.277219737
0.844183967,0.722778736,0.85928029,0.724775288,0.66921802,0.680156073,0.814638978,0.73143565,0.16921802
0.86516723,0.740882167,0.840807802,0.74661087,0.616963333,0.655488642,0.828592557,0.735674491,0.116963333
0.975401567,0.830936164,0.716578768,0.714217909,0.975401567,0.830936164,0.979264753,0.848910259,0.475401567
0.526000915,0.842857908,0.069245395,0.738116105,0.169700702,0.784059889,0.514376402,0.821325678,0.330299298
0.707743266,0.85944204,0.488185856,0.826479503,0.447512208,0.805044246,0.72900984,0.829107966,0.052487792
0.848368383,0.813797543,0.636672878,0.739186145,0.500173391,0.702500786,0.833354759,0.835816254,0.000173391
0.597107106,0.762167468,0.680048029,0.775106819,0.685874969,0.750763361,0.610956871,0.761608887,0.185874969
0.915784159,0.624178064,0.704671465,0.562132153,0.571227261,0.546880052,0.889886897,0.609927762,0.071227261
0.795029856,0.866283537,0.684888598,0.821363284,0.748690284,0.876129567,0.785806652,0.859344988,0.248690284
0.636528364,0.853953818,0.55659,0.84583441,0.622214543,0.844563046,0.640607582,0.85826042,0.122214543
0.645818035,0.721514872,0.565714174,0.702449397,0.533136179,0.686502697,0.663147918,0.725718477,0.033136179
0.738478461,0.89342119,0.668470755,0.862151903,0.77730638,0.931440301,0.781274382,0.859510921,0.27730638
1.028737199,0.787890218,0.822458963,0.715252971,0.790917572,0.725800626,1.055092703,0.781999634,0.290917572
1.002730884,0.966805904,0.918411532,0.929161561,0.908728798,0.937412074,1.000738971,0.979300516,0.408728798
0.778612346,0.781105792,0.579624103,0.640901417,0.547011252,0.627346085,0.784171303,0.764024898,0.047011252
0.960003722,0.839920821,0.833700666,0.793825116,0.757645841,0.769185471,0.948599125,0.843618423,0.257645841
0.851186257,0.819896363,0.526464841,0.698238507,0.640115016,0.724874581,0.852779661,0.825243149,0.140115016
