inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.55423323,0.897762578,0.336948195,0.800457435,0.556502144,0.860803346,0.558220126,0.899521511,0.056502144
0.680121821,0.558636314,0.709119174,0.575427616,0.660877859,0.571195679,0.691633227,0.543635963,0.160877859
0.560446305,0.607220645,0.56226908,0.597939962,0.50222553,0.594398049,0.583146431,0.591598668,0.00222553
0.552098822,0.757226568,0.510089522,0.720769677,0.615604031,0.690223395,0.475706947,0.750335615,0.115604031
0.790654625,0.783566353,0.638658301,0.726386954,0.747662948,0.745808505,0.745219736,0.796531452,0.247662948
0.967946832,0.732789897,0.865166554,0.725170471,0.942625219,0.712397877,0.967140373,0.74676454,0.442625219
0.748223953,0.84769756,0.511044039,0.779223522,0.680885096,0.828642242,0.7555965,0.877703799,0.180885096
0.518742563,0.933718568,0.472110215,0.932032733,0.354303823,0.919703909,0.486841112,0.943592025,0.145696177
0.834691736,0.79695633,0.642587691,0.678714764,0.832414318,0.785423886,0.80679996,0.802507339,0.332414318
0.69579106,0.80527514,0.652428805,0.791965894,0.634648992,0.765250953,0.635144396,0.849929905,0.134648992
0.540839785,0.853641003,0.38111597,0.742021181,0.57758861,0.839752024,0.543678295,0.867841182,0.07758861
0.822412533,0.834743928,0.643221432,0.783309237,0.63359344,0.767837523,0.821163731,0.845994639,0.13359344
0.780190722,0.84341551,0.57748436,0.752680808,0.623581964,0.785268434,0.837894463,0.857114041,0.123581964
0.702672556,1.018659518,0.509415538,0.879764817,0.663626666,0.960339502,0.697254554,1.019584754,0.163626666
0.525828747,0.691203618,0.427096649,0.667552488,0.30178907,0.633387854,0.489425054,0.699073408,0.19821093
0.72894747,0.838875677,0.458744364,0.714553084,0.72894747,0.838875677,0.752601512,0.843273219,0.22894747
0.750153219,0.948297424,0.612427591,0.874506024,0.715258744,0.933051299,0.76325035,0.928351069,0.215258744
0.692788239,0.809966505,0.593453924,0.761131879,0.692788239,0.809966505,0.69956103,0.855276948,0.192788239
0.869573529,0.804035274,0.637295541,0.732432988,0.818290811,0.757692494,0.896013185,0.774017696,0.318290811
0.732042175,0.618007208,0.678644771,0.58989469,0.714967095,0.560817788,0.713284068,0.644708634,0.214967095
0.938864639,0.751920281,1.006213362,0.768353322,0.796127956,0.732391039,0.937453363,0.777756894,0.296127956
0.791025164,0.925628429,0.79638099,0.895553909,0.69790773,0.889461304,0.792558907,0.933347764,0.19790773
0.595304028,0.625857191,0.547876281,0.616561533,0.603218178,0.579886214,0.606082452,0.614512456,0.103218178
0.74819084,0.767581305,0.266292034,0.582677797,0.74819084,0.767581305,0.740545286,0.778076235,0.24819084
0.82169184,0.647657426,0.539758251,0.560373393,0.781966898,0.552044905,0.786545233,0.661107971,0.281966898
0.612270686,0.819022483,0.601330299,0.806394625,0.602154612,0.828301628,0.634322741,0.825495685,0.102154612
0.582123756,0.906252589,0.532566569,0.907809006,0.621771754,0.858312897,0.536474223,0.905213225,0.121771754
0.913845445,0.830065027,0.640911745,0.746428998,0.934616477,0.842125664,0.977237322,0.814187611,0.434616477
0.707379291,0.758149259,0.618529841,0.748354764,0.594188219,0.723481938,0.695518673,0.748946198,0.094188219
0.948467078,0.987509834,0.880136207,0.969184204,0.958648415,0.997261862,0.955280632,0.989797446,0.458648415
0.482843264,0.69955291,0.464475862,0.69993656,0.492750012,0.685874828,0.462267312,0.703891132,0.007249988
1.023311611,0.846406965,0.678747415,0.776403406,0.999669117,0.837195056,0.989174006,0.840384567,0.499669117
0.93231627,0.850626513,0.849374953,0.815240505,0.93231627,0.850626513,0.92555813,0.82523226,0.43231627
0.915156542,1.070731354,0.776618766,1.009574365,0.926089778,1.069821649,0.900997794,1.051138251,0.426089778
0.721612358,0.822315756,0.530600715,0.804112238,0.654002501,0.828984635,0.713986891,0.829465211,0.154002501
0.697860845,0.780414913,0.509370677,0.74172357,0.596565152,0.756022727,0.676402237,0.803481512,0.096565152
1.053318725,0.765304101,0.85886914,0.657344611,0.891315455,0.726898304,1.118986627,0.776443186,0.391315455
0.501643302,0.719016003,0.32759447,0.658524612,0.492466715,0.725701416,0.504588836,0.692706244,0.007533285
0.758144029,0.782807316,0.670023565,0.753865511,0.42731984,0.648790494,0.770908219,0.783687954,0.07268016
0.763279753,0.762144209,0.706562499,0.779954864,0.785206162,0.740878284,0.680608772,0.765920549,0.285206162
0.783986372,0.825091695,0.682058033,0.772350096,0.838574353,0.785435524,0.771980169,0.808751392,0.338574353
0.682083923,0.765760636,0.465583596,0.729494651,0.64887463,0.7469155,0.726308123,0.761493425,0.14887463
0.717575578,0.708729627,0.701524219,0.708245578,0.689600708,0.660239583,0.704237695,0.712363428,0.189600708
0.506577061,0.922323108,0.358368313,0.877782671,0.306457075,0.877840792,0.544597489,0.942658586,0.193542925
0.882602178,0.852481225,0.889660138,0.859643973,0.894650947,0.826964272,0.829875715,0.87856607,0.394650947
0.696073185,1.019192269,0.692820533,1.009059055,0.657853074,1.005165323,0.706282678,1.003912235,0.157853074
0.789615941,0.924052639,0.734256675,0.881799446,0.677080488,0.889387582,0.842579758,0.891684176,0.177080488
0.594723775,0.951363243,0.323861212,0.909936345,0.291891043,0.864020359,0.554216477,0.96009147,0.208108957
0.604334064,0.84035571,0.529062,0.775881976,0.615220827,0.835542853,0.603669068,0.857972424,0.115220827
0.510412229,0.748012521,0.53258571,0.749646164,0.525057399,0.774133843,0.521300358,0.764618168,0.025057399
0.75156377,0.933957631,0.570967595,0.879440119,0.636950931,0.901751178,0.786602446,0.975623185,0.136950931
0.637577667,0.841973039,0.475064652,0.803996617,0.466113968,0.795448611,0.633117871,0.834361862,0.033886032
1.016143563,0.801741508,0.911922763,0.745963884,1.012590527,0.779072095,0.983141167,0.832582235,0.512590527
0.708628316,0.764362735,0.5960131,0.705671354,0.74182524,0.774189223,0.738178317,0.757912646,0.24182524
0.570728561,0.77177317,0.436590112,0.729329962,0.484617952,0.76538504,0.561171059,0.777159554,0.015382048
0.697173755,0.726546771,0.622838818,0.686419243,0.562114188,0.696537194,0.732309469,0.742626194,0.062114188
0.803090966,0.923539669,0.826701757,0.940165866,0.805856431,0.926405101,0.796073625,0.932102763,0.305856431
0.887053709,0.884392102,0.803163356,0.855317359,0.887053709,0.884392102,0.868737997,0.846460428,0.387053709
0.79928231,0.882341444,0.737991923,0.865119363,0.752841846,0.850086023,0.812235844,0.888219824,0.252841846
0.830947099,0.727408682,0.586825357,0.595273182,0.767865024,0.721010906,0.802155384,0.674241703,0.267865024
0.86847988,1.000027261,0.881862444,1.007041797,0.825011272,0.997154442,0.908495004,1.019702794,0.325011272
0.709642594,0.894762883,0.534182928,0.892219481,0.690707778,0.89408239,0.69978659,0.895556239,0.190707778
0.928954493,0.876168646,0.967606936,0.87017339,0.950526567,0.895796611,0.94314927,0.88321719,0.450526567
0.62006623,0.879762611,0.386378998,0.751256935,0.603467676,0.891468965,0.633063481,0.940184475,0.103467676
0.721393656,0.774826216,0.665818316,0.764905922,0.77230531,0.799847402,0.712849943,0.803786422,0.27230531
0.698700705,0.918860512,0.366664075,0.832372895,0.727469768,0.933224781,0.666057705,0.909033493,0.227469768
0.7849985,0.888212738,0.581181543,0.806999881,0.802657111,0.890081566,0.776488162,0.889619281,0.302657111
0.920366261,0.777704715,0.795587789,0.709125541,0.841510766,0.733981567,0.930932633,0.785003271,0.341510766
0.998405715,0.674928951,0.924217499,0.674990019,0.994199473,0.689157741,0.972816553,0.742038169,0.494199473
1.103764893,0.710055865,0.681965122,0.569663017,0.925829691,0.657703693,1.133593379,0.719509554,0.425829691
0.609299352,0.914241894,0.415941842,0.824891684,0.548533966,0.890994724,0.643787212,0.894501817,0.048533966
0.782364221,0.869071516,0.567595433,0.794925631,0.685558367,0.841740788,0.771410948,0.891615707,0.185558367
0.639108043,1.023965166,0.474899191,0.990597947,0.513732378,0.994609686,0.657634854,1.020733608,0.013732378
0.388992305,0.852193893,0.165797066,0.79388888,0.312455052,0.831987122,0.327587242,0.905682482,0.187544948
