inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3,abs
0.50581751,0.900937109,0.268898421,0.793672151,0.417429113,0.829381444,0.516145677,0.902287446,0.082570887
0.692018439,0.5610879,0.689520775,0.561034231,0.480591752,0.511537349,0.704182852,0.547142226,0.019408248
0.694479724,0.606600994,0.669512751,0.589889758,0.631340409,0.618601894,0.732368481,0.593117401,0.131340409
0.580487853,0.757601203,0.498835758,0.710228228,0.498023706,0.712937098,0.458496046,0.750045557,0.001976294
0.948134603,0.791106421,0.788602094,0.729731971,0.922537804,0.76537388,0.891555681,0.800851279,0.422537804
1.000706255,0.722666073,0.999658988,0.706484296,0.725912493,0.651878339,0.992103985,0.736224422,0.225912493
0.781787521,0.840507991,0.619298546,0.829168104,0.51030213,0.795022802,0.760297938,0.869044803,0.01030213
0.451608942,0.950487279,0.343178715,0.925948069,0.284663503,0.918618688,0.42518953,0.95841272,0.215336497
0.822389206,0.801603251,0.64695475,0.698534764,0.692524636,0.705668841,0.795449954,0.80668428,0.192524636
0.816843174,0.779126044,0.820633364,0.789231247,0.526180777,0.754987214,0.740769326,0.8266463,0.026180777
0.605282802,0.849644121,0.408964136,0.739267741,0.358679252,0.736002128,0.625573128,0.862955329,0.141320748
0.786881338,0.836164832,0.616208216,0.792026194,0.583312187,0.791091743,0.796732108,0.846580883,0.083312187
0.856861291,0.856553567,0.579385346,0.778827858,0.645035316,0.76088567,0.926550949,0.872686541,0.145035316
0.698646042,1.012102191,0.436235305,0.889493791,0.484769958,0.894200194,0.68840383,1.013081659,0.015230042
0.532543441,0.689807066,0.444403797,0.681937112,0.425754983,0.683871312,0.486792224,0.699679314,0.074245017
0.712223765,0.827695015,0.581619033,0.76870189,0.720360923,0.845365116,0.730958332,0.829915958,0.220360923
0.780162834,0.945161965,0.682951341,0.884068487,0.593751664,0.864072669,0.810910047,0.922557569,0.093751664
0.782065266,0.775837396,0.720019756,0.748490642,0.761778164,0.75975914,0.786305603,0.823131805,0.261778164
0.871301564,0.819108422,0.592728676,0.738068169,0.589078657,0.689811908,0.893688802,0.792992471,0.089078657
0.786258415,0.619330628,0.700527091,0.580889162,0.593986383,0.597812463,0.747234705,0.646355214,0.093986383
0.931791603,0.75065293,0.852457586,0.744724359,0.821574205,0.736558472,0.94067537,0.776635342,0.321574205
0.84131021,0.915088156,0.813086148,0.848112827,0.624435644,0.842463551,0.840471851,0.923160707,0.124435644
0.485225411,0.621828191,0.336579957,0.536724866,0.266096598,0.56066754,0.505018078,0.609492705,0.233903402
0.777828461,0.751575938,0.417397753,0.684134101,0.713868983,0.66235034,0.768208242,0.762913609,0.213868983
0.909160673,0.624327209,0.648023665,0.567831724,0.753635576,0.570164463,0.861323512,0.640031077,0.253635576
0.558453302,0.813476854,0.523835409,0.773502297,0.548585631,0.796130827,0.567165346,0.818983725,0.048585631
0.704573335,0.893733487,0.67530177,0.908899831,0.610856458,0.892565264,0.655761491,0.893067556,0.110856458
1.007313038,0.818496177,0.91657473,0.790213724,0.8413247,0.787307852,1.074867853,0.801668373,0.3413247
0.757255939,0.756738391,0.292887234,0.632532031,0.705452733,0.728480793,0.731473177,0.747365762,0.205452733
1.030776022,0.965056832,0.716955386,0.89485737,0.764746538,0.980174131,1.009997068,0.971365398,0.264746538
0.505808284,0.698990413,0.531682556,0.692703532,0.386555153,0.651123505,0.448483791,0.703208043,0.113444847
1.048200132,0.861783606,0.975323828,0.857440064,0.662272152,0.785926097,1.014552059,0.85971192,0.162272152
0.983963039,0.83592796,0.780326385,0.781969968,1.039955567,0.839324091,0.958534919,0.819984467,0.539955567
0.912950143,1.068889971,0.687747645,0.981774424,0.751309914,0.993858872,0.891774632,1.050092173,0.251309914
0.623934177,0.838485448,0.411658326,0.811447594,0.376835176,0.790616064,0.638936513,0.842155254,0.123164824
0.714025689,0.789110824,0.603725064,0.78085347,0.563967448,0.75427952,0.671686946,0.812591736,0.063967448
1.139232329,0.755385779,0.901819237,0.674240878,0.736323779,0.676736605,1.225281981,0.768089498,0.236323779
0.569604309,0.69666105,0.408646336,0.673278872,0.387572676,0.668307816,0.561440576,0.675031988,0.112427324
0.927950028,0.762342628,0.421381755,0.620986647,0.470796048,0.639466901,0.933392145,0.761881856,0.029203952
0.79273423,0.758713466,0.752242701,0.772988944,0.677811461,0.737359737,0.693819915,0.764898525,0.177811461
0.887344891,0.822897707,0.792708187,0.750876811,0.887836037,0.81620002,0.872450866,0.808230904,0.387836037
0.666425581,0.77104548,0.457800646,0.684134311,0.308349106,0.674519057,0.707543193,0.767310022,0.191650894
0.711813917,0.7032213,0.591959369,0.644101309,0.548511142,0.652823874,0.699723692,0.707040934,0.048511142
0.546603978,0.917108227,0.38036654,0.852017756,0.334037961,0.875875995,0.589694335,0.937180474,0.165962039
0.943943249,0.838628161,0.971256075,0.825390143,0.79668142,0.761177705,0.875091938,0.8662604,0.29668142
0.745565924,1.02121089,0.678595052,1.007129447,0.730076251,0.989394984,0.760168895,1.005619721,0.230076251
0.857102721,0.943051936,0.804089574,0.897330232,0.338600426,0.653166003,0.887700363,0.91068136,0.161399574
0.675369937,0.948175483,0.457845769,0.889804963,0.587936366,0.91604797,0.642204966,0.954093549,0.087936366
0.608295159,0.84780816,0.391017992,0.715819079,0.466727339,0.771917581,0.608747232,0.865521051,0.033272661
0.5623581,0.741530379,0.564585195,0.716756558,0.56592654,0.742006722,0.564093514,0.75911436,0.06592654
0.751579418,0.927556139,0.628168931,0.910784725,0.551804186,0.896408289,0.775058063,0.965469945,0.051804186
0.651542021,0.834956942,0.455209728,0.788654235,0.338889985,0.756036553,0.652642691,0.826588621,0.161110015
1.023612382,0.821536792,0.994380507,0.810592275,1.043676695,0.864801415,0.985663476,0.848072628,0.543676695
0.730682343,0.763443453,0.559550765,0.633471366,0.47587452,0.677669617,0.769815562,0.7572931,0.02412548
0.698500899,0.760942479,0.605012396,0.734300998,0.494013352,0.700530593,0.694229034,0.759689588,0.005986648
0.730126224,0.730714502,0.67703486,0.70945262,0.710498036,0.699078417,0.758025524,0.747175493,0.210498036
0.875351103,0.909361347,0.983898761,0.951724019,0.796537721,0.875185608,0.869180339,0.913048462,0.296537721
