0,1,2,3
0.5389486,1.3455298,-0.6294114,0.1685458
-0.36727202,-0.21341759,0.2692241,-0.47079408
0.3058053,-1.2785854,-0.50209075,-0.0716535
-0.23906486,-0.65220714,0.30148017,-0.46964943
0.474279,-1.4158251,0.04331619,-0.05521263
0.9583985,0.62261385,-0.49557248,0.12717076
0.32476717,-0.94897157,-0.7656556,-0.0078281015
-0.26545107,0.34370297,-1.3905716,0.06706105
0.01189385,-0.5461952,-1.3919309,0.112325534
0.86608684,0.09754181,-1.2447331,0.05011122
1.0707103,1.6300788,0.79728407,0.29949838
1.0514295,0.23067254,0.7882928,0.16898902
0.14845939,0.6823012,0.5658329,0.2626648
-0.34407663,-0.2837236,0.65062785,-0.072396025
-0.79470414,0.38105977,-0.44934878,0.2534321
-1.0711732,0.5714492,0.19612208,-0.013131633
0.55089897,0.56159633,0.5273537,0.2014844
0.75671214,1.290967,1.437003,0.32325965
-1.0877054,-1.11538,1.4758135,-0.026213646
-0.40018246,-0.31807688,-1.4338822,-0.03005223
-0.4074264,-0.686426,-1.4433317,0.08609514
-0.68013006,1.0073984,-0.747353,0.15646107
0.9798061,-0.44443107,0.11719461,0.10379802
-0.84554344,-0.31272787,0.12894635,-0.023315832
1.4261488,0.37502176,-0.067794785,0.28792888
-0.647855,0.8694913,-0.73111355,0.17421786
-1.1962283,0.9060187,0.20495753,-0.22461657
0.06989238,0.60327095,1.2140958,0.39772564
-1.1361921,0.8902361,-0.5054608,-0.053561673
1.1916108,0.6572868,-0.35816908,0.21721958
0.89957565,0.046948075,-1.102429,0.024765655
0.23215075,0.90596527,0.84667885,0.17613076
-1.0883436,-0.73681974,-0.42184505,-0.08415486
0.89592814,0.939665,-0.37848258,0.13043775
0.5451015,0.005916536,1.3968701,0.13333462
0.66577506,0.4666615,0.17288634,-0.028709248
-0.0097110905,-1.2347047,-0.4441067,-0.057435974
1.187151,-0.6865776,-0.7900604,0.16562052
-0.6542322,-0.78766537,1.3103921,0.040238217
0.6263531,0.3180955,0.2937683,0.16427998
-0.44438574,1.5654955,-1.5628519,0.14145805
-0.7761832,1.5574911,-0.039217155,0.020874813
-0.34740883,-0.9533093,0.40173814,0.03373061
0.7491271,-0.63728374,-1.0889989,0.18288283
0.072420985,0.208242,1.7698393,0.121924385
1.1162525,0.32193708,0.6300233,0.19231088
0.09450409,1.6087859,-0.21574755,0.1232212
0.6209008,-0.0051651,-1.83406,0.24547474
0.7346394,0.009989977,1.4405874,0.17688681
-0.959648,-0.16981861,1.2184522,-0.07205734
-0.35953748,-0.9513464,0.2320145,-0.028261289
1.52973,0.471399,-0.20770402,0.31388265
1.254166,-0.012221038,0.29390848,0.06028174
1.046245,-1.5710075,-0.77523464,0.19149403
0.04770493,0.44811243,0.67152405,-0.091032356
-0.22957362,-1.2675028,0.54643273,-0.070026234
-1.3025439,0.7850569,-0.036819402,-0.06367792
-1.6033921,-0.26365057,0.2461298,0.04243706
-1.1400701,1.7635882,0.638552,0.041184828
-0.07336357,-0.7988336,-1.3437555,0.051944837
-0.5417359,-0.6389418,-1.0769641,-0.03115356
0.101107955,1.2000575,0.3763031,0.06157665
0.09350833,0.34078443,0.14433585,-0.23756565
-0.545634,1.2658656,-0.79912263,0.043015227
0.8401167,1.0470471,0.3340495,0.28701663
0.19684039,0.103891075,0.50189686,0.0643356
1.0201834,0.5578063,0.09337991,0.10826041
1.3028492,0.7335457,1.0487458,0.2945825
-0.18106687,-0.17366031,0.5090554,0.2982301
0.20213707,-1.109873,1.2243614,-0.049587622
-0.19372368,-1.3270841,-1.388669,0.23085637
0.7798955,-1.1616651,1.299559,0.111701235
-0.6892088,0.18239713,1.3649416,0.013323978
0.24603201,1.0501728,0.039460644,0.1503038
-0.11738695,-0.36043787,0.122708574,0.034814045
0.8500898,0.57919496,-0.19903637,-0.06499095
-0.09459603,0.5083079,-0.09095444,-0.009646803
-0.9754121,1.0227852,-1.09285,0.047188357
-0.24023803,0.18202841,-0.6499366,0.020101562
-0.6852768,-0.3290643,0.1443744,0.016446993
-0.80731314,1.2017894,-0.9086016,-0.05212474
-1.344044,-0.108971894,-0.052264374,-0.1349509
-1.1254796,0.23539883,-0.0717148,-0.121305995
-0.6742739,-0.19996393,-0.8886686,0.062122926
1.1965351,0.36199415,0.9360903,0.28233016
-0.11941481,-0.35571092,1.515506,0.010122642
0.41491437,0.21080601,0.23739058,-0.2460993
0.53965724,-0.36890066,0.46711522,0.13818757
-0.4036919,1.0034599,-1.5166572,0.09392746
0.40446946,0.08580226,-1.5784239,0.054909006
0.06961453,1.2821574,0.51536906,-0.02938217
-0.9099199,1.1018455,0.2160926,-0.030108795
0.27726322,-0.6911471,-1.0414381,0.047488376
-0.51860017,0.5862594,1.8372593,0.095510766
-0.810177,-0.22634825,-0.5559217,0.22613473
-0.19407348,0.5588277,-0.77091604,-0.11566071
0.1177392,1.4078574,-0.6072006,-0.045199215
-0.2719902,1.297535,-0.4289069,0.2735718
1.2066104,-0.38256606,-0.21951665,0.1989895
-0.08484618,-1.2217193,-0.2696538,0.007718846
