0,1,2,3
0.17475961,-0.26640415,-0.47913626,0.73252165
-0.85458696,0.394221,0.63628626,-0.24640691
-0.74676293,0.83497536,1.0729629,0.9804628
0.3884768,0.43204927,0.19726223,1.6502397
-1.4102517,-0.4919138,-0.28308508,-0.9168068
-0.46383244,0.6392878,1.0966468,-0.67520547
-0.48980677,0.25785702,0.12240638,0.42116475
0.20152062,0.4447822,0.72710127,-0.56720483
-1.842422,-0.484421,-0.3625333,-0.60150605
0.18960637,0.45777115,0.3925489,0.9188993
0.28246382,0.7839855,0.87619305,0.8568983
-0.97450197,-0.18013269,0.15546978,-0.6847849
-1.0845383,-0.3623368,-0.61696064,0.5667335
0.17184564,0.27258968,0.27187198,-0.09461546
-0.90374017,-0.11307347,-0.1342122,0.15414298
0.53101355,0.47874665,0.88275194,-0.8163209
0.9760514,-0.3894891,-0.5796547,0.3468262
-0.9953548,-0.53805083,-0.5774518,-0.38471535
1.1256363,-0.059603274,0.41635597,-1.0452372
-1.2891625,0.011107683,-0.07252437,0.05374831
-0.33815986,-0.015440762,0.15771657,-0.40318835
1.3097478,0.21198753,0.4360537,-0.24300653
1.0913002,0.15106621,0.47981662,-0.41773885
-0.8662219,0.2863835,0.26517212,0.6262436
-1.0114995,0.4702908,0.25428984,1.0877657
-1.1890154,0.52371985,0.56147015,0.5218866
0.17082565,-0.86550236,-1.0062147,-0.8845394
-1.5324378,-0.08789253,0.040377438,-0.2692914
0.8369846,0.56187797,1.0239816,-0.5345824
0.318879,0.034809172,-0.20615521,0.5383724
0.24990614,-0.30195236,-0.4949921,0.41610575
0.54571486,0.60634327,0.7870482,0.4748752
-0.8217404,0.642352,0.7538488,0.44145572
-0.1761843,-0.33904696,-0.81603074,1.0638721
-0.33594787,0.43887514,0.8606496,-0.65093553
0.5208011,0.6055192,1.0597305,-0.7088578
1.3577583,-0.066385806,0.10359852,-0.16708493
-0.613578,-0.098590195,-0.019445986,-0.18456548
0.9009094,0.26717123,0.15181768,1.1581562
0.7752562,-0.421602,-0.5981562,0.5121428
0.38975334,0.36000636,0.3036933,0.55935967
-0.41008812,0.8053661,1.0487281,0.3547461
0.42033893,-0.5492076,-0.8534796,0.19562912
-1.1632162,0.43883255,0.7567346,-0.755441
-1.2111101,0.17636852,0.03973615,0.55126286
1.2415617,-0.2519881,-0.08172199,-0.7797172
1.4559331,0.30148742,0.66885966,-0.59477854
-0.92948496,-0.59392124,-0.5819591,-0.7259537
0.5120171,-0.49112713,-0.7825701,0.5598507
1.1545274,-0.7375562,-0.89651906,0.02347964
0.59078574,0.29601705,0.5431962,-0.41291583
1.3376719,0.023277313,0.124058336,0.09083092
0.34739643,-0.9387516,-0.86202955,-1.0490834
-0.06002152,0.23208867,0.46867442,-0.5040171
0.061716676,-1.0140116,-1.0987551,-0.33760756
-0.77051663,-0.18791896,-0.4956157,1.3342979
-1.4235365,0.06483546,-0.122088104,0.50619435
-1.1807553,-0.15483904,-0.28633,0.38783443
-1.0015167,-0.497674,-0.4002395,-1.0019381
0.7026314,-0.37767166,-0.7353058,0.6457944
0.05512564,0.15354659,-0.10481411,0.88616157
1.0322075,-0.1026814,-0.2533373,0.5308707
0.39982703,0.17706637,0.100072175,0.48419774
-1.0596839,0.18304497,0.24316752,-0.25565064
-0.026584223,-0.8159226,-0.9349724,-0.59631413
0.9538604,-0.2118656,0.051410705,-1.0048677
1.7208024,-0.5587904,-0.45251837,-0.2352401
-1.2681092,-0.4964068,-0.7355311,0.77388966
0.11214184,-0.94808483,-1.0567443,-0.52624625
-0.85784245,0.5238283,0.7760333,-0.053904235
0.49606663,-0.8877065,-1.1075001,-0.037988067
-0.840068,-0.40709364,-0.5838995,-0.15094733
-0.56271917,-0.36391836,-0.123354614,-1.4499236
0.24537556,0.5603155,0.8929397,-0.6144682
0.3155265,0.35100573,0.6319258,-0.39223978
0.7259381,-0.0879716,-0.22844088,0.23801243
-0.42800003,-0.3862853,-0.22852188,-1.0514845
-0.7269789,0.31590524,0.051400036,1.8924589
-0.51150775,-0.7029625,-0.6160691,-0.8737373
-0.46064854,-0.11384052,-0.2394059,0.3251145
0.6164031,0.021467328,-0.09624937,0.59227276
-0.6168351,0.12365711,0.010625124,0.2815851
0.18464977,-0.4068386,-0.782825,0.4897411
-0.3380211,0.1687221,0.3648824,-0.59629154
0.47527164,-0.7665571,-0.9627514,0.49635327
-0.28263813,0.10787833,-0.09354019,1.3438103
1.0181227,-0.09603295,-0.09842387,0.5612047
0.88606566,0.7243289,0.9328817,0.59276676
-0.21279904,-0.11432654,-0.49619308,1.4410052
0.43119496,-0.24150872,-0.5419216,1.0273423
0.47419336,0.73745584,0.8300984,0.96162176
-0.8126899,-0.5332291,-0.81163347,0.20967925
-1.3918241,-0.16507566,-0.1741986,-0.51380736
-1.2780415,0.090118945,0.14254978,0.006051421
0.09936509,0.1690734,-0.056898445,1.0520617
0.939241,-0.1726855,-0.21870077,0.13053846
-0.59026545,0.6385707,0.5783224,1.0471834
0.011640757,-0.22927296,-0.6106312,0.7621199
-0.41522968,-0.5967183,-0.9233329,0.53716993
-1.0785904,0.55192316,0.41879547,1.136132
