0,1,2,3
-0.27308238,-0.5170479,0.31106198,0.56119096
0.21414615,0.40601414,-0.26718035,-0.25460202
0.21201769,0.38753495,-0.27925792,-0.42820027
-0.253097,-0.438541,0.26682132,0.5339924
-0.1493636,-0.28172994,0.16109899,0.2269668
0.14046445,0.21255921,-0.16610631,-0.18140352
-0.46184874,-0.8434511,0.55344445,0.86269045
0.43118322,0.80799925,-0.49336594,-0.5327882
0.40341425,0.7715861,-0.47240937,-0.5864195
-0.1371868,-0.2636006,0.15531209,0.30196607
0.2278213,0.44213778,-0.27208325,-0.11683726
0.21155518,0.39762825,-0.26164523,-0.23150319
-0.2977525,-0.5661865,0.36620736,0.58183765
-0.4466138,-0.82562953,0.5438142,0.8828397
-0.365465,-0.68710965,0.43647116,0.6746166
0.14923869,0.26567918,-0.17788295,-0.1268673
-0.09128907,-0.18255043,0.11537787,0.1861018
0.24219938,0.4599302,-0.29813707,-0.35743973
0.15558106,0.26451343,-0.19632831,-0.23371026
-0.09695843,-0.15649426,0.09688431,0.25491786
-0.18159425,-0.31006116,0.21026534,0.41269016
-0.19347319,-0.35481632,0.23818761,0.3575399
-0.51266986,-0.96040267,0.61733687,1.0120375
0.081741676,0.1581595,-0.08484247,-0.047271132
-0.3929566,-0.72941643,0.4684055,0.786005
0.07813552,0.18945017,-0.14101245,-0.18483096
-0.23893318,-0.45299548,0.28244472,0.52959
0.113344416,0.20753683,-0.13568464,-0.09905404
0.4198131,0.79889095,-0.49392503,-0.5709341
0.08358458,0.14068511,-0.09694183,0.020733356
-0.11398524,-0.22532529,0.13857067,0.18704975
0.10885972,0.15960383,-0.12196012,-0.07609415
0.24329601,0.43401948,-0.29390168,-0.25676405
-0.4634763,-0.8567044,0.56374586,0.9827666
-0.35601813,-0.6441446,0.43079352,0.73533463
0.19260195,0.34603176,-0.21265085,-0.21652308
-0.34520483,-0.6404218,0.4004349,0.57739294
0.15382579,0.28564644,-0.19052762,-0.070687056
0.3310802,0.62962544,-0.40097007,-0.53401846
0.18637656,0.36236238,-0.22511318,-0.33429977
0.12490135,0.25346988,-0.2007637,-0.34092864
-0.36862952,-0.674285,0.43154824,0.7360451
-0.18159601,-0.32428092,0.21800745,0.43634212
-0.32178068,-0.58791107,0.37441975,0.661064
-0.33470434,-0.63895005,0.39895827,0.6706048
-0.28640574,-0.5474935,0.36422026,0.60425234
-0.54705757,-1.0086172,0.6607466,0.9848981
0.26968428,0.49772307,-0.31375554,-0.34723744
0.16916099,0.3476548,-0.21880299,-0.3880308
-0.019727021,-0.020916492,0.040395617,0.12992609
-0.27813804,-0.50473213,0.31815726,0.51787996
0.3774774,0.7043848,-0.4313985,-0.5575719
-0.4891249,-0.9054052,0.5859866,1.0657446
-0.02862078,-0.06520426,0.020769805,0.19545043
-0.2873037,-0.54548365,0.34562337,0.54836285
0.19848208,0.3634278,-0.2375722,-0.25306198
0.20141804,0.3695472,-0.2683257,-0.30439585
-0.25478643,-0.4487328,0.28223634,0.46101272
0.33615297,0.63287866,-0.39112407,-0.52867466
-0.06560686,-0.13100171,0.0840964,0.4152819
0.017976046,0.03437358,-0.045069963,-0.06595963
-0.076072514,-0.15684217,0.06385699,0.06291801
-0.12397909,-0.24078226,0.13816965,0.29239666
0.27766117,0.48024136,-0.3114,-0.3539929
0.06630784,0.13205329,-0.095363274,0.064216554
0.3433264,0.6163485,-0.37276906,-0.47316024
-0.1263355,-0.21452647,0.10669607,0.3662486
-0.38465595,-0.7179691,0.45841956,0.77072644
0.2981041,0.5784099,-0.3933714,-0.5190997
0.35273772,0.67932665,-0.4155322,-0.47641802
0.25507724,0.43787953,-0.31576204,-0.38848847
0.2963669,0.55638695,-0.36565697,-0.38541847
-0.27350104,-0.49177325,0.327527,0.5171609
-0.2451919,-0.44975722,0.2869383,0.55867016
-0.047530323,-0.06098622,0.035676897,0.09237975
0.074434265,0.16577291,-0.1377978,-0.08499545
-0.41578382,-0.77649444,0.5033563,0.8629403
-0.36530775,-0.6645532,0.4314518,0.6521572
0.016280413,0.017637908,0.0016179979,0.07842374
0.044171557,0.090215504,-0.053708017,0.014300585
-0.29507208,-0.5270473,0.34470648,0.6322794
-0.007936746,-0.010483503,0.028073668,0.08411151
0.3995477,0.7773646,-0.487942,-0.5410032
-0.2732216,-0.52088004,0.32816386,0.485484
-0.6285861,-1.1480019,0.74614966,1.2499297
-0.23313463,-0.41695893,0.2907613,0.618358
0.29746377,0.5710869,-0.34613955,-0.2916702
-0.29724222,-0.5399149,0.34838027,0.7035519
-0.055149734,-0.07605612,0.023745447,0.04855448
-0.04051432,-0.061667085,0.033241153,0.16624111
-0.5134127,-0.9553645,0.6156703,1.0854405
-0.10626072,-0.21503013,0.13648316,0.21276277
0.15302289,0.27784637,-0.18761835,-0.12521875
-0.5197715,-0.95210725,0.61601233,0.99266064
0.2075563,0.3695931,-0.24938901,-0.115646124
-0.18994829,-0.35528284,0.21674311,0.3950826
-0.5552618,-1.0347707,0.6662871,1.034354
0.21679516,0.43907169,-0.2885353,-0.39043173
0.290343,0.51836205,-0.31503826,-0.30518872
0.16322787,0.3018963,-0.1729038,-0.039158225
