inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.912660333,0.887738782,0.642678377,0.652571879,1.189016272,0.965855357,0.960773443,0.516429163,0.491005302,0.479443201,,1.720548947,0.449271784,0.009428146,0.052407406,1.007340483,0.553887265,0.58428238,0.044833977,0.016121117,0.015992899
1.897940971,-0.482685964,-0.525756788,-0.585164185,1.841188753,1.223201507,1.265107406,-0.398527429,0.014942909,-0.360635023,,,,,,,,,,,
2.91939351,1.749878044,1.769600201,1.823342107,2.463441451,2.42713208,2.232416873,1.895275611,1.665091871,1.845143694,,,,,,,,,,,
2.099077317,1.278735038,0.641733869,0.605343472,2.178506216,1.796147253,1.849243379,0.089252592,0.265444391,0.1070078,,,,,,,,,,,
2.725712684,1.772659526,1.526821033,1.459224611,2.348287331,2.103986196,2.092495147,1.022478066,0.958763182,1.186800946,,,,,,,,,,,
2.889679948,2.126914394,0.856646227,0.995858079,2.940301919,2.190360635,2.102726243,1.49377795,1.388775505,1.647927819,,,,,,,,,,,
3.368172994,2.483816097,2.198236285,1.958908916,2.750723307,2.369160267,2.26203171,2.441019198,1.500031146,2.254190153,,,,,,,,,,,
1.763805864,0.685298027,0.05600905,-0.19812846,1.065220135,0.949083794,0.860973356,1.030386844,0.754506834,0.947910349,,,,,,,,,,,
3.633246817,2.148749191,2.024264205,2.024345742,3.204906435,2.418400949,2.438303242,2.355267171,2.39369701,2.365225525,,,,,,,,,,,
2.082064758,2.499496928,1.084468226,1.191196127,2.153627234,2.456604844,2.075549543,0.64909737,0.567419006,0.832620653,,,,,,,,,,,
2.274094027,0.995187255,0.226665299,0.267079073,1.935846189,1.362753777,1.28885198,0.243699653,0.08639934,0.322577262,,,,,,,,,,,
2.824878043,2.35926986,1.631727702,1.577712047,2.754180333,1.797405867,1.794450763,2.106830565,2.008436427,2.250079883,,,,,,,,,,,
2.441805513,0.660197936,0.377283639,0.306791782,2.773971767,1.564944368,1.440929273,0.399772331,0.943706984,0.340616266,,,,,,,,,,,
2.530847818,0.538227158,-0.883517695,-0.723801919,2.261523319,0.992496079,0.704336617,-0.341352286,-0.35747849,-0.467028174,,,,,,,,,,,
2.287058888,2.17461498,1.690818151,1.742364879,1.712254449,1.50215145,1.573854337,0.721704161,0.658927076,0.767341081,,,,,,,,,,,
3.561368216,2.698038314,1.304544678,1.291003157,3.575028564,3.444059939,3.375073449,0.948795225,1.781888557,0.947064085,,,,,,,,,,,
2.397626631,1.072381445,0.789064746,0.628791992,2.257412778,2.267916763,2.241642387,0.77978697,0.798355795,0.68561972,,,,,,,,,,,
2.356125655,1.64977083,1.032784571,0.957644821,2.347468315,1.890071584,1.943880669,1.807628518,1.281724263,1.779231089,,,,,,,,,,,
2.8041139,1.075919939,1.630365624,1.818299581,1.484505896,1.437747698,1.779934153,1.265871916,1.296266458,1.554035181,,,,,,,,,,,
3.418119723,2.684076476,2.839738353,3.101520292,3.227115413,3.183326728,3.227519001,2.521729055,2.686410496,2.514701368,,,,,,,,,,,
2.778483689,1.471343216,1.338163536,1.439516462,1.739617456,1.158436327,1.151516265,1.169009031,1.267421839,1.338152005,,,,,,,,,,,
2.791475406,0.728848712,0.429672381,0.638634127,2.107613609,1.374002101,1.581436883,0.580263995,0.726714801,0.654769839,,,,,,,,,,,
3.004331338,0.807480361,0.576628206,0.734290982,2.965690015,2.353013966,2.35300392,1.024046663,1.231156235,1.041409398,,,,,,,,,,,
2.76124776,1.429803528,1.159825932,0.913708594,2.230233713,1.680196595,1.642579675,1.218181496,1.39410229,1.220106857,,,,,,,,,,,
3.113956801,2.877860037,2.3341929,2.259574207,2.885288057,2.355426535,2.326194021,1.239804959,1.006445142,1.425956415,,,,,,,,,,,
1.89184356,1.894102749,1.699531752,1.648520248,1.719688289,1.582735684,1.586498722,1.124256878,0.868921182,1.08197543,,,,,,,,,,,
2.804359701,0.556511702,0.087585481,0.244943097,1.915018762,0.978158854,1.171548471,0.350661937,0.394476372,0.34739208,,,,,,,,,,,
3.7363942,3.026261705,3.557475208,3.306838737,3.668239784,4.099613214,3.816904368,2.873388727,2.89392469,2.897801991,,,,,,,,,,,
3.360217311,1.714824849,1.486127554,1.439610693,2.622207681,2.056136111,2.07790253,1.660771286,1.590722662,1.649787704,,,,,,,,,,,
2.320482675,0.17723499,-1.331017067,-1.20643678,0.365981544,-0.234829035,-0.159218653,0.138212468,-0.036117166,-0.102908109,,,,,,,,,,,
2.491518223,1.285616295,1.075699085,1.434533854,0.972857474,0.629611952,0.917130621,1.329218723,1.334566658,1.700965791,,,,,,,,,,,
3.286817379,1.055249886,0.561840381,0.561415278,2.616393814,2.164148534,2.15405216,1.050240152,1.450018054,0.927032812,,,,,,,,,,,
3.108403718,2.47119594,1.89263311,1.831269766,2.646532337,2.116430004,2.082452302,1.554645444,1.372152674,1.757766858,,,,,,,,,,,
2.576556229,0.905081753,0.755624085,1.012726803,1.428150759,1.1086419,1.313306102,0.685568411,0.73846339,0.539733823,,,,,,,,,,,
2.039749124,0.593710991,0.519571727,0.355490579,1.459198771,1.164940287,0.95083003,0.338583912,0.120453179,0.339246671,,,,,,,,,,,
