inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.54852331,0.779876558,0.35088658,0.106556605,1.061041591,0.5338961,0.350832751,0.564515614,0.727433553,0.58250339,,1.049746424,0.227670823,0.14979439,0.147079983,0.499287674,0.327492013,0.337981273,0.039192179,0.013447639,0.034180993
1.822002172,0.925910374,0.581606043,0.642917483,1.122999968,0.806074241,0.795288143,0.519699228,0.823077161,0.537042653,,,,,,,,,,,
1.826391804,1.634433344,1.383000453,1.534492709,1.324485687,0.894626314,1.125675735,1.03803216,1.10965008,1.029564941,,,,,,,,,,,
1.622759667,0.496142981,0.469880336,0.453799549,1.477074333,1.508090755,1.494218562,0.640450924,0.693477138,0.722926317,,,,,,,,,,,
2.521948795,1.753647022,1.408127568,1.594247641,2.114155622,1.967503385,2.14999763,1.807074171,1.817982645,1.847245605,,,,,,,,,,,
2.609725911,2.477389551,2.174875834,1.998298448,2.694531669,2.895480833,2.713930231,2.061589746,1.686342332,2.300805129,,,,,,,,,,,
1.969788803,0.890322276,0.530463927,0.681459798,1.050715823,0.870634121,0.887180185,0.817428277,0.411642655,0.620866994,,,,,,,,,,,
1.167002217,0.214334375,0.733382171,0.134589234,0.410176128,0.475391145,0.498690965,0.220390334,0.401779075,0.164634635,,,,,,,,,,,
2.284860075,1.402476443,1.396216236,1.260792545,1.797870411,1.683653086,1.654147877,1.398677133,1.298031476,1.443085723,,,,,,,,,,,
2.006044792,1.153433487,0.849187001,1.054192799,1.854174295,1.465241903,1.655136105,1.176064159,1.14387794,1.221517405,,,,,,,,,,,
1.613175697,0.878417413,0.002280529,0.01202066,1.328561034,1.020213587,1.099995535,0.380768464,0.473982953,0.48921366,,,,,,,,,,,
1.982674673,1.383898213,0.518457564,0.515786322,2.249872963,1.890612052,1.944226681,1.082680946,1.071380307,1.118373334,,,,,,,,,,,
2.313209668,1.41954087,0.992044166,0.967441028,1.520443132,1.272213338,1.46468952,1.26207175,1.389448816,1.213593083,,,,,,,,,,,
1.986580063,0.550273955,-1.328647063,-0.698804773,2.003917155,2.286596618,2.164478274,0.52837275,0.483014791,0.463380208,,,,,,,,,,,
1.260779143,0.556717781,-0.069798376,0.159621219,0.614833182,0.247618413,0.573864997,0.56880669,0.444032269,0.43731223,,,,,,,,,,,
2.098995946,0.254042067,0.049110712,-0.166564503,1.777463758,1.658886608,1.384742484,0.182722825,0.464104117,0.204423678,,,,,,,,,,,
1.887180691,1.236006173,0.855649969,0.879420389,1.727667515,1.70277454,1.636641338,0.895680569,0.821628634,0.942359949,,,,,,,,,,,
1.972017348,1.820068403,1.816021803,1.9299399,1.826974079,1.426040145,1.449687064,1.569829867,1.313175801,1.445440033,,,,,,,,,,,
2.396085621,1.764912123,1.794762615,1.795900205,2.058401033,1.905783176,1.868339985,1.736252849,1.626586804,1.809731366,,,,,,,,,,,
2.067934485,1.484300484,1.343289147,1.330538315,1.916920888,1.887274764,1.61693513,1.010368535,1.180931486,1.08198886,,,,,,,,,,,
2.588301856,2.004322747,1.862426009,1.764728167,2.003832191,1.642950361,1.686416321,1.646147267,1.70479916,1.7433082,,,,,,,,,,,
2.108605188,0.846974446,0.99806914,1.039524758,1.682776389,1.304811125,1.207056102,0.952221258,0.925201463,1.033640483,,,,,,,,,,,
1.958925824,0.416963695,0.418042049,0.54737632,0.705651953,0.811191547,0.919459146,0.815273899,0.891438077,0.857339931,,,,,,,,,,,
1.945685439,0.46964155,-0.189967614,-0.155569673,0.69648271,0.857153502,0.598001144,0.62463369,0.572867166,0.401026179,,,,,,,,,,,
2.405019755,2.379543611,2.570437539,2.58167037,1.632929263,1.63514178,1.530265617,0.932477046,0.688701916,1.324304066,,,,,,,,,,,
1.558617256,1.131338857,1.104618246,1.251070891,0.797817812,0.925063267,1.045798263,1.06954594,0.953289891,1.135744315,,,,,,,,,,,
1.780907236,0.436236582,0.34391774,0.117612574,1.104313474,0.718739253,0.636775253,0.471171129,0.538441731,0.405736898,,,,,,,,,,,
2.632154473,1.861012647,1.292896285,1.357741918,2.575508805,2.453576869,2.368988601,1.873992292,2.056693151,1.815614616,,,,,,,,,,,
2.09809061,0.291713115,-0.216388357,-0.187848678,1.477792592,0.704107208,0.911391557,0.731767601,0.637877365,0.768848288,,,,,,,,,,,
2.49935419,1.858587404,1.090266557,0.990963301,1.746716024,1.539934037,1.480337219,1.769472276,1.658988864,1.657005062,,,,,,,,,,,
1.380843039,0.675494873,0.236785743,0.277861702,0.470226521,0.429226685,0.514962078,0.156404745,0.233844724,0.403374462,,,,,,,,,,,
2.539129175,1.774808256,0.691508879,0.659815453,2.202808527,1.90582096,1.933299876,1.581203778,1.663240958,1.546941965,,,,,,,,,,,
