inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.482820147,1.035335876,0.496666937,0.508360873,1.480735086,1.307722269,1.304178338,0.525512862,0.696865602,0.572977117,,0.768110009,0.258529056,0.066138142,0.086478798,0.41891112,0.307208356,0.314341358,0.013924671,0.002066017,0.001684195
1.569244555,0.80269074,0.208774154,0.080921003,0.907634342,0.931175842,0.882222885,0.556599127,0.749842053,0.568650704,,,,,,,,,,,
1.597377378,1.260039625,0.828050604,0.794886882,1.079160179,0.905688888,1.017690711,1.008485994,1.039828325,1.037086771,,,,,,,,,,,
1.328203508,0.853918935,0.64227134,0.635242165,1.338756948,1.435700791,1.536561402,0.886004284,0.805269366,0.7047739,,,,,,,,,,,
1.862366041,1.295066728,1.16273521,1.044855513,1.799205352,1.859340127,1.678266653,1.427723283,1.358052219,1.413849079,,,,,,,,,,,
2.398568792,2.063356449,2.48997429,2.235662781,2.343090245,2.798682732,2.597713262,1.897577286,1.639808363,2.00996574,,,,,,,,,,,
1.491954213,0.843733208,0.321679373,0.471135921,0.72303494,0.739091286,0.851131932,0.767929297,0.379931084,0.487487914,,,,,,,,,,,
1.243879914,0.789409292,0.332944162,0.21658498,0.719378912,0.660020908,0.635445846,0.494179579,0.69629476,0.472101847,,,,,,,,,,,
2.227630278,1.751092617,1.342985434,1.360583863,1.881709251,1.64535157,1.723305863,1.468907381,1.424716398,1.551887574,,,,,,,,,,,
1.643311555,1.199866935,0.533965161,0.862036059,1.452134894,0.87474584,1.167262878,0.873624712,0.917532001,0.879814184,,,,,,,,,,,
1.490518875,0.935109047,1.037016808,0.912034885,1.120807472,0.906980567,0.856327049,0.452956236,0.568873797,0.526638511,,,,,,,,,,,
1.912650046,1.33596227,1.265082795,0.777900992,1.514679161,1.251214193,1.212016235,1.269640678,1.321645157,1.2291204,,,,,,,,,,,
1.856151768,1.312851751,1.020853078,1.034413586,1.136857595,1.160286454,1.12466551,1.087875258,1.148572229,1.060292336,,,,,,,,,,,
1.757957192,0.938413998,-0.054146386,0.045846024,1.747684571,1.564431227,1.573482853,0.775065925,0.73576021,0.791683343,,,,,,,,,,,
1.258015077,1.5226798,0.792310906,0.743561481,0.771573027,0.840308711,0.92450368,0.745371961,0.618555504,0.696117541,,,,,,,,,,,
2.001681652,1.09444551,-0.381043829,-0.365866637,0.797390584,0.893103975,0.816453047,0.639155929,0.793226453,0.690477387,,,,,,,,,,,
1.750355707,1.354143699,1.100758447,1.036295261,1.548623483,1.286880525,1.29029613,1.083797591,0.903646002,1.04205063,,,,,,,,,,,
1.622049102,1.875003442,0.793415466,1.003111185,1.551940864,1.256736279,1.308609907,1.080123681,0.931274074,0.997842219,,,,,,,,,,,
2.223377182,1.766456817,1.731079849,1.380578826,1.934788343,1.93558919,1.932933345,1.590246735,1.559715096,1.697162162,,,,,,,,,,,
1.510440368,0.973072842,0.808720559,0.580266303,1.520550806,1.562739645,1.435340235,0.74097593,0.88710509,0.731899788,,,,,,,,,,,
2.098438734,1.346995995,1.443484531,1.305364379,1.70203854,1.529598708,1.42841285,1.372382302,1.363520357,1.376305488,,,,,,,,,,,
1.692293384,1.002089998,1.316689169,1.226276823,1.508148744,1.57167974,1.534399001,0.769041068,0.783329208,0.788926529,,,,,,,,,,,
2.087590274,1.535336364,2.358057776,1.672956321,1.519350102,1.47836554,1.371802638,1.402450993,1.418276756,1.414309417,,,,,,,,,,,
1.583987401,1.208579679,1.537837187,1.579292049,0.982817637,0.653109148,0.615929777,0.662019495,0.70223626,0.311391739,,,,,,,,,,,
1.998111552,1.89566465,1.551178725,1.641926867,1.924680331,1.792498763,1.818511433,0.989764713,0.836536533,1.166198288,,,,,,,,,,,
1.433984643,1.235633334,1.451061139,1.430471876,1.185454948,1.205279635,1.19400425,1.193984917,1.054306404,1.235035875,,,,,,,,,,,
1.432388318,0.885462443,0.697392774,0.802514876,1.201324709,1.022220835,1.120564952,0.769386878,0.754465497,0.710909251,,,,,,,,,,,
2.647881863,2.130475693,1.966133315,1.941475941,2.543386263,2.471969199,2.504071716,2.016975086,2.252365796,2.017729601,,,,,,,,,,,
1.914554018,1.459372084,1.846603766,1.729609128,1.638241359,1.712600072,1.688852385,1.07089628,0.97928102,1.228297519,,,,,,,,,,,
2.129532571,1.282591541,0.777666713,0.831392489,1.246213889,1.326780954,1.308437761,1.270036249,1.337926877,1.256031718,,,,,,,,,,,
1.518650178,1.359382995,0.1837813,0.488398883,1.365253401,1.361747001,1.159623258,0.88450828,0.947341314,1.0302278,,,,,,,,,,,
2.422843015,1.870499359,2.232293832,2.119326166,1.867768062,1.788004924,1.72247534,1.626195218,1.713514915,1.673521557,,,,,,,,,,,
2.129918018,2.068768496,1.374653167,1.511103444,1.911286214,1.7081106,1.636236748,1.512372692,1.302252096,1.503364275,,,,,,,,,,,
1.922059018,1.188154216,0.99976425,1.00825848,1.503399532,1.371086317,1.444654224,1.202010165,1.174017275,1.256684773,,,,,,,,,,,
1.414422868,0.662666735,0.481658609,0.644585183,0.77551219,0.781530422,0.794964379,0.581760655,0.533386173,0.584089123,,,,,,,,,,,
1.556139069,1.619723553,2.378836826,2.116238401,1.080202626,1.057096987,1.046779647,0.953014603,0.807548721,0.886054963,,,,,,,,,,,
2.310944729,1.603375952,0.732409198,0.825365765,1.781850161,1.466135278,1.460569949,1.269992203,1.098323762,1.225076684,,,,,,,,,,,
1.452200489,1.760637052,0.238900142,0.663019575,1.138091083,0.938379022,0.951391186,0.713717938,0.445072483,0.38233237,,,,,,,,,,,
1.635050387,0.866918057,-0.116060491,-0.03530622,1.365013085,1.006744525,1.242455147,0.676608583,0.441559517,0.852064783,,,,,,,,,,,
1.809538973,1.340330361,0.065838396,0.054496327,1.586544547,1.591369915,1.404364754,1.461675694,1.029498304,1.082455017,,,,,,,,,,,
1.709474241,0.934825571,0.791448364,0.639513629,1.643056755,1.637930391,1.692865012,0.999019062,1.012055787,0.841746781,,,,,,,,,,,
1.950193648,1.901531292,0.656542492,0.893289996,1.443207401,0.8945285,1.003401358,1.15288876,1.127094861,1.1848561,,,,,,,,,,,
2.116957312,1.959292817,2.011174076,1.898369988,2.157656437,2.307755841,2.102878076,1.801991256,1.543774043,1.667949321,,,,,,,,,,,
1.180801553,0.498321516,-0.085307377,-0.084489981,1.031572395,0.649643412,0.837666391,0.450967965,0.489626592,0.42080884,,,,,,,,,,,
1.864204976,1.510682428,1.55492117,1.500027929,1.696930963,1.667755201,1.592017787,1.418118816,1.426596254,1.435919135,,,,,,,,,,,
1.682274613,0.741251262,0.494182021,0.719597866,1.161889291,0.963413575,0.89984441,0.728713368,0.888916173,0.681098152,,,,,,,,,,,
1.683642683,1.198107324,-0.01929647,0.135671126,1.746743995,1.573128581,1.820364754,0.465637953,0.518566904,0.649925587,,,,,,,,,,,
1.461932271,0.594474109,-0.050012052,0.181669243,0.593191832,0.550290887,0.689490801,0.499550676,0.827843675,0.506902692,,,,,,,,,,,
1.314244415,0.53451937,-0.717880011,-0.629535705,0.95664594,0.665762507,0.678782793,0.742841432,0.97701535,0.758420654,,,,,,,,,,,
1.018074866,-0.141434511,-1.618404584,-1.527263288,0.996269586,1.030108051,1.027069842,0.763795403,0.750023207,0.844252233,,,,,,,,,,,
1.714491706,1.46723274,0.912507479,0.894097948,1.681274421,1.45358754,1.399461926,0.838880511,0.879020681,0.782145875,,,,,,,,,,,
1.638988966,0.467814824,0.714082332,0.602727114,1.042455094,1.230022254,1.0312565,0.913890484,0.951478452,0.821624555,,,,,,,,,,,
2.133826334,1.850058622,1.520334907,1.427993231,1.917896853,1.619480484,1.59657404,1.646779445,1.174009652,1.656877653,,,,,,,,,,,
1.818219451,0.977280246,1.260097652,1.283374175,1.365060705,1.43323214,1.491159577,0.910177583,0.883408265,1.010456266,,,,,,,,,,,
1.470800826,1.180967785,1.024647865,1.072010073,1.292651947,1.263062364,1.266184369,0.970018357,0.917676377,0.942085929,,,,,,,,,,,
1.774718473,1.552517974,1.748136457,1.820839017,1.793936353,1.897237211,1.915148672,1.586147675,1.453523413,1.522347181,,,,,,,,,,,
1.464912158,1.385861643,1.112767605,0.846480544,1.333441759,1.322187452,1.273740977,1.131815666,0.891963303,1.093144098,,,,,,,,,,,
2.115029122,1.660641631,1.91560421,1.67352745,1.863845773,1.891840239,1.791239064,1.442389295,1.253817041,1.194099983,,,,,,,,,,,
1.585518508,1.779297839,0.965756484,1.547080332,1.496929794,1.201127201,1.298821123,1.288567124,1.3199836,1.277349065,,,,,,,,,,,
1.935669811,1.534392907,1.113384768,1.1155,1.332981291,1.094995628,1.12730673,1.054641537,1.151430819,1.111359241,,,,,,,,,,,
2.09033435,1.638263493,1.488444942,1.552940359,2.128295181,2.093377755,2.114585802,1.409670895,1.204790413,1.451773689,,,,,,,,,,,
1.827901224,0.814737184,0.45807406,0.060473158,1.539189728,1.456778794,1.414015675,1.46847381,1.457195138,1.434711723,,,,,,,,,,,
2.174785098,1.945470398,2.087387486,2.087442535,1.825382422,1.512604682,1.630918692,1.756045546,1.586170013,1.745140915,,,,,,,,,,,
1.259064194,0.819724507,0.675516453,0.652768342,0.671809138,0.487348284,0.462120667,0.459619977,0.570730544,0.399710218,,,,,,,,,,,
1.253873226,1.300591886,1.905656252,1.866489175,0.955777281,0.806456429,0.801989086,0.210872435,0.139161551,0.430485297,,,,,,,,,,,
1.811507311,0.323128816,-0.272265264,-0.396619542,1.490463072,1.048783517,1.180334942,0.691824429,0.867858105,0.501300188,,,,,,,,,,,
1.935882369,1.079661042,0.976237293,0.988689766,1.595804693,1.54265291,1.499893173,1.182991576,1.133528913,1.113087934,,,,,,,,,,,
2.069549492,1.565579896,1.460947992,1.569334579,1.980425142,2.016304982,2.017924093,1.667473318,1.580708224,1.477885578,,,,,,,,,,,
2.293845521,2.045207157,1.768848928,1.661068978,2.184412995,2.117187411,1.969115644,1.102954035,1.274467935,1.178914909,,,,,,,,,,,
2.565952895,1.83157445,0.305257391,0.499773282,1.79127148,1.07201402,1.323322593,1.133719885,1.312294868,1.098985827,,,,,,,,,,,
1.52525854,1.109029099,0.381824106,0.378296499,0.83725626,0.461349181,0.988933725,0.601538082,0.605496605,0.762613933,,,,,,,,,,,
1.489649664,0.958270007,0.674023527,0.776654059,0.831258369,0.844018086,0.871496245,0.614285811,0.740259305,0.456035179,,,,,,,,,,,
1.272887664,1.212578681,0.81114834,0.815395574,1.298683788,1.098498853,1.064662549,0.765885736,0.610621982,0.851733664,,,,,,,,,,,
0.856180323,0.115080236,-1.443879686,-1.273840214,0.284744212,-0.393014713,-0.12560753,0.102315888,0.169421188,0.139042828,,,,,,,,,,,
1.990801555,1.315473586,1.376217767,1.319184015,1.767883425,1.819220038,1.849734423,1.188833605,1.089683157,1.359053652,,,,,,,,,,,
1.276446844,0.753992967,1.45954931,1.194260789,0.752397061,0.580177542,0.619495922,0.454722778,0.34121096,0.515284761,,,,,,,,,,,
1.628574594,0.527647327,0.348552358,0.436430908,0.722710363,0.50897947,0.534172085,0.47414046,0.665074193,0.481241896,,,,,,,,,,,
2.043531867,1.686703687,1.034703987,0.960681679,1.598547511,1.268103977,1.334127427,1.087936379,1.027054719,0.977188913,,,,,,,,,,,
1.791197699,1.10875805,0.644028232,0.690587059,1.30382698,1.022116735,1.134418989,0.924754793,1.000885994,0.883913109,,,,,,,,,,,
1.596566844,1.241435638,1.465290611,1.286365123,1.165215376,1.418569396,1.32935139,0.901370982,1.016082824,0.913402723,,,,,,,,,,,
1.281284318,0.639212801,0.40372984,0.383299304,0.992322883,0.82115981,0.919849891,0.742542897,0.741713489,0.65113152,,,,,,,,,,,
1.788983833,1.497547699,1.089632958,1.170703516,1.803876467,1.532965426,1.637474562,1.08775889,1.019037679,1.15322144,,,,,,,,,,,
2.380968211,1.897499763,0.591407703,0.847699946,2.161848001,1.19806565,1.58509067,1.237436934,1.306287236,1.361924245,,,,,,,,,,,
2.380200111,1.581002845,1.014433496,1.051180442,2.183209819,2.127894828,2.053795341,1.589465409,1.593246525,1.545359048,,,,,,,,,,,
2.021297993,1.490046164,0.500035713,0.795098014,1.228013017,1.163049267,1.116805899,1.046071599,1.110700155,1.040082829,,,,,,,,,,,
1.941349067,0.986290209,0.602826944,0.425853181,1.038786454,1.04547173,1.083097746,1.055094482,1.037390271,1.007143609,,,,,,,,,,,
1.582642389,0.220892297,0.234574515,0.199724329,0.766706823,0.828680467,0.876487612,0.34174996,0.607560317,0.273857624,,,,,,,,,,,
1.781340033,1.481020611,1.016250014,1.296673785,1.013866536,1.04560985,1.040029475,0.547084678,0.790085265,0.581762176,,,,,,,,,,,
1.894109392,1.419133032,1.943591956,1.222091664,1.299205089,1.42940242,1.016623525,1.052626622,0.787883978,1.006002702,,,,,,,,,,,
1.230328816,0.61922893,0.910029189,0.830612509,1.17039701,1.143568412,1.197268457,0.838411973,0.823420609,0.8772274,,,,,,,,,,,
1.80521561,0.621689766,1.389482258,1.197804446,1.089308224,1.196322024,1.070248838,0.608143636,0.692740339,0.405455211,,,,,,,,,,,
1.907357533,1.320348061,1.562056227,1.055165619,1.657512587,1.61237131,1.497332924,1.414216442,1.431988405,1.423154507,,,,,,,,,,,
1.239408992,0.623122583,-1.466574965,-1.237507676,1.116940728,0.984543223,1.025011183,0.280985039,0.330800926,-0.086853323,,,,,,,,,,,
1.526632573,1.535697205,1.55045825,1.517813636,1.525693739,1.544651228,1.538511194,1.248806761,1.106003302,1.020668369,,,,,,,,,,,
1.64686755,1.712118516,0.20998706,0.190467984,1.712189059,1.792570295,1.719380151,0.629771492,0.730272384,0.860457105,,,,,,,,,,,
2.193954425,1.203026467,0.88468113,0.86545976,1.428238678,1.099942951,1.14723487,1.061209573,1.234704159,1.046297295,,,,,,,,,,,
2.342072821,1.532152201,0.714730838,0.918740151,2.285235275,2.162980707,2.213257672,2.00360204,1.886207062,2.112573677,,,,,,,,,,,
1.951668692,1.208230699,1.243116002,1.105743867,1.538955922,1.4429001,1.319017206,1.010313335,1.085477272,1.111149403,,,,,,,,,,,
2.205513412,1.919305814,2.702511612,2.608877339,1.94528572,1.969566331,1.861745313,1.834859494,1.334811279,1.816192348,,,,,,,,,,,
1.902955097,2.039486259,3.386698954,2.854582844,1.464213387,1.800404143,1.648684343,0.985505342,1.161273566,0.907011096,,,,,,,,,,,
