0,1,2,3
-0.9532671,0.23223436,0.16903785,0.7657221
0.941918,0.5282088,0.7363746,-0.7351714
-0.12173163,0.41825336,0.51973367,-1.3996902
-0.65626025,0.37253672,0.36290303,0.8016728
-0.7627363,0.07724851,0.020583719,0.050001144
1.5414927,-0.31414393,-0.30955648,0.41887325
0.5765628,0.77809733,0.8092407,0.20485136
0.92447686,-0.30948955,-0.34333906,1.442153
-0.39406133,0.09368378,0.039274663,-1.3171327
-0.4213903,-0.65462005,-0.68592983,-0.6215171
-0.7731724,-0.16210538,-0.20011087,0.7260814
0.95929515,-0.6111549,-0.6079193,0.039752483
-0.09119514,0.16197926,0.09739128,0.9435599
0.84077513,0.080979764,0.040627867,0.3391091
0.5177396,-0.7778115,-0.88290143,0.42012012
0.12841177,-0.1597184,-0.1389915,1.2026904
-0.8984857,0.6104432,0.64244974,-0.47552723
-0.020811513,0.13420945,0.24220899,-0.07824308
-0.6305344,0.628771,0.6413616,-0.56144387
0.4788323,0.10695124,0.18012354,-0.25417012
0.45783412,-0.8046062,-0.78976405,0.6522098
-1.0152874,0.14953417,0.15400597,-0.6203634
1.1843853,0.46107167,0.5124086,-0.28501004
1.6256056,0.764152,0.776719,1.1177816
0.440673,0.11213285,0.1992881,-0.09143227
1.4246546,0.039984345,0.019375056,0.83419645
1.2673823,-0.7123145,-0.7856666,0.9528162
-0.30285847,-0.5323907,-0.5561437,-0.7443798
-0.5114814,0.040591836,0.034013987,0.25303108
-0.6074294,0.08658892,0.14576235,-0.026847303
-0.09054169,0.1196807,0.21462134,-0.7193814
0.4762571,-0.97609776,-0.97847354,-0.8785394
-0.49083117,-0.7248875,-0.7608249,-0.48240262
0.28102273,-0.33098516,-0.32325327,-0.21548527
-0.47307035,-0.58525556,-0.6714971,0.28109366
1.6582501,0.5318119,0.63620603,0.17569941
-0.3994519,0.031172931,-0.06709424,0.9849124
-0.09219519,0.25230783,0.27554384,-1.6378086
-0.9778217,0.55982393,0.5176916,0.17853647
-0.5210449,-0.14522964,-0.13332745,-0.18379855
-0.9812839,-0.06712133,-0.18822102,0.52656937
0.6980813,0.4428119,0.49997655,-0.61346966
-0.87877756,0.31197172,0.27298173,-0.5491571
1.5990752,-0.20804462,-0.06941497,-0.78258795
-0.09261861,-0.49292526,-0.5168827,0.36345077
0.62660754,-0.5060384,-0.44671038,-0.7705938
0.27259842,0.47479445,0.46500084,1.2027316
-0.54028434,0.4560724,0.4838842,1.1234314
-0.6530386,0.090800166,0.03525856,0.41007707
0.40984207,0.14691657,0.21158984,-0.61446947
-0.023434073,-0.0360924,-0.118088275,0.15577763
1.1097455,0.72982246,0.777195,0.95945394
1.8433598,-0.28835168,-0.22813037,-0.18120795
0.09481776,-0.84254116,-0.86162186,-0.5980497
-0.5008621,-0.04933542,-0.058565587,0.5612522
-0.67593426,0.28125113,0.23326775,0.010509491
-0.47220135,0.8483054,0.77440786,0.9171166
-0.51571053,-0.26153407,-0.28227204,-0.5696462
-0.09000803,-0.10535699,-0.11070725,-1.3447568
0.38610053,0.19098568,0.22144994,-1.0074995
0.65657854,-0.1463649,-0.1948066,0.2830426
-0.24586825,0.21118855,0.33571234,-1.392653
0.8330852,-0.102984965,-0.054260373,-0.20167953
-0.5118547,0.14618796,0.13067958,0.6755141
0.76280224,0.10937488,0.19112065,-0.6185556
-0.67873675,-0.3006431,-0.3588881,0.6324664
0.8609061,-0.7102115,-0.7005751,-0.6032006
0.5537112,-0.22952998,-0.21464968,0.5055182
-0.24122275,-0.018854499,-0.111189276,-0.14297384
-0.33447245,-0.046780646,-0.042640567,-0.7979887
-0.73522365,0.38012862,0.39582995,-0.8013199
0.0834105,0.43380898,0.3787879,0.9943021
1.319462,0.4730385,0.57650626,-1.0136573
1.3071121,0.36796623,0.48859987,1.0264078
0.18952408,-1.4065526,-1.3939257,-0.05157572
-1.3986019,0.1430884,0.109124094,0.27769256
1.1879144,-0.017336786,0.08953145,-0.54451054
1.0200543,0.3017472,0.48079488,-1.1724458
0.40847552,0.7647256,0.8178015,0.21779811
0.24652767,0.8385455,0.904356,-0.48830038
0.14660516,0.095128894,0.16676524,-1.2572577
0.46641016,-1.0951282,-1.1378305,0.9824742
-0.57210076,-0.74852264,-0.83229715,-0.9595966
-0.030058652,0.9405455,0.9550805,0.93138576
-1.167245,-0.1200704,-0.20098391,0.5176592
0.65637946,0.08870423,0.20095864,-0.56441885
-1.0247393,0.46193093,0.52685225,-0.22451472
-0.67885417,0.55507535,0.4942173,0.3351354
-0.80285513,0.50573856,0.5610472,-0.94656795
-0.75507164,0.23265004,0.1560081,1.4462333
-0.36305258,-0.24842542,-0.21086255,-0.90888554
-0.1276853,0.71165556,0.84735,-0.1809349
-0.06489818,-0.35532156,-0.42573744,0.78161746
0.52536523,-0.31870994,-0.33199573,0.4290769
-0.48712924,-0.20746854,-0.1768241,0.7739527
0.32677454,-0.29763895,-0.2379266,-0.93890315
-0.44951963,0.747745,0.726962,0.11811361
-0.57608384,-0.10834038,-0.10949701,-1.1987438
-0.08704889,-0.41887873,-0.30709866,-1.0976107
0.5677258,-0.24768502,-0.1823189,-0.1282829
