0,1,2,3,4,5,6,7
0.04706929,-0.010753207,0.005935425,0.13136697,0.036294863,-0.015190607,0.009645445,0.11798157
0.05117815,-0.04157947,0.009664047,0.18430531,0.030688863,-0.018935679,0.008412894,0.11688654
0.024562784,-0.012098052,0.005399813,0.099145085,0.03312313,-0.018894697,0.009166764,0.120621845
0.00975699,-0.0040375143,0.009462112,0.04706019,0.03084092,-0.022656888,0.009559832,0.1214638
0.016666435,-0.013175502,-0.0019135358,0.08872169,0.029456632,-0.019923626,0.008145571,0.11464525
0.0282989,-0.015509121,0.008667093,0.11448005,0.03338271,-0.017288774,0.009489931,0.11907759
0.036280252,-0.030924603,0.008453282,0.14616299,0.029755346,-0.01778631,0.008230988,0.11284681
0.04082588,-0.014229745,0.0095727835,0.1300582,0.034058515,-0.016891405,0.011195526,0.114634365
0.03636968,-0.0047084093,0.01730711,0.09259197,0.036993958,-0.012895884,0.009341432,0.1150694
0.03929746,-0.026314221,0.0059043514,0.15265998,0.03606002,-0.020832984,0.010629856,0.12685068
0.04333005,-0.020229392,0.011101933,0.12967262,0.035600252,-0.017820342,0.009393679,0.12133014
0.00888893,-0.00041743368,0.0045557404,0.035175264,0.028785916,-0.015505038,0.00728154,0.10809523
0.03438762,-0.027469814,0.01392928,0.13794562,0.035202026,-0.018208953,0.010124587,0.12300719
0.02914904,-0.00921426,0.014949546,0.09594396,0.03691193,-0.01796492,0.00979539,0.12539199
0.04447096,-0.030285284,0.0028008362,0.17136896,0.03180233,-0.016800903,0.0095503945,0.11526178
0.017680593,-0.014099732,0.0006294735,0.09533033,0.03421831,-0.01984403,0.00887342,0.12433074
0.03925921,-0.0219827,0.011026285,0.14068699,0.03326064,-0.015943797,0.009553071,0.11778083
0.030452475,-0.020020835,0.00975599,0.112812966,0.031064272,-0.02127881,0.009047718,0.11908652
0.018290147,-0.014332235,0.0040104226,0.09996188,0.030662408,-0.020945877,0.009609951,0.11930192
0.037437677,-0.021055482,0.008596279,0.13307378,0.034442183,-0.017951535,0.007886116,0.12161557
0.02961494,-0.0101251155,0.011129643,0.09813243,0.03731198,-0.016662877,0.009273682,0.12322251
0.013204627,-0.007510476,0.00019613723,0.07456154,0.033348873,-0.023712792,0.00780262,0.13162838
0.033234768,-0.015602596,0.005903841,0.12412134,0.035445824,-0.01964112,0.00849516,0.12726992
0.043166965,-0.0151980445,0.009593093,0.13163102,0.034944456,-0.0148937665,0.009587078,0.11652756
0.040038206,-0.021304943,0.018603899,0.12613064,0.036088005,-0.017578786,0.009917593,0.12329529
0.052757196,-0.012330428,0.012176174,0.13558432,0.03809574,-0.01786775,0.011013939,0.12510553
0.029789388,-0.024785474,0.0029601138,0.13048658,0.030004058,-0.017201198,0.007529278,0.11392323
0.024503171,-0.0056088567,0.011897763,0.079101115,0.034695357,-0.011825822,0.009177379,0.11206359
0.044688694,-0.013101913,0.013369073,0.12514865,0.03626704,-0.015868781,0.009974849,0.11959265
0.028853558,-0.021095067,0.005100675,0.11422148,0.030898567,-0.016650934,0.0093511185,0.11034966
0.06559869,-0.034910753,0.0145802265,0.19725418,0.03455411,-0.017536316,0.009866707,0.12033042
0.019035816,-0.017635092,0.010025056,0.09854683,0.03249999,-0.01861057,0.009408442,0.12062573
0.013636097,0.0007035509,0.0013248576,0.054158866,0.033784572,-0.020614924,0.008305846,0.12472255
0.03680382,-0.025326028,0.008462977,0.13369226,0.034449715,-0.018371457,0.010087389,0.12055322
0.023720942,-0.0078114346,0.012243473,0.07433295,0.034921873,-0.014455862,0.010205815,0.11339428
0.048657216,-0.0171789,0.008045961,0.14277992,0.034543253,-0.014754225,0.01075136,0.113055445
0.040800698,-0.011052996,0.020042125,0.10237524,0.034338154,-0.013223976,0.011199908,0.11015755
0.030876592,-0.017672308,0.014811155,0.098852396,0.030404786,-0.0158636,0.008266762,0.1080707
0.030963026,-0.026846364,0.01595639,0.119412005,0.03193178,-0.019658884,0.009784372,0.1195833
0.024823472,-0.004603818,0.0138464,0.079303145,0.035890233,-0.013626621,0.012598717,0.112371616
0.037770465,-0.0060249865,0.012656492,0.098426014,0.0341881,-0.010212888,0.00948602,0.10580581
0.04982821,-0.030427337,0.01217398,0.16752222,0.035563495,-0.01667812,0.0094081415,0.12117902
0.0566644,-0.03810832,0.013557955,0.19420704,0.034870964,-0.016883299,0.0096615,0.120428264
0.028984271,-0.014332049,0.018026438,0.09134394,0.035392128,-0.016311023,0.011097647,0.117933616
0.01937034,-0.02325911,0.011666023,0.10220978,0.027455973,-0.018656198,0.00920522,0.110198826
0.035322987,-0.024774872,0.006553879,0.13547692,0.03043334,-0.018212853,0.007934826,0.11352516
0.037710503,-0.006004192,0.013098511,0.102083474,0.037119664,-0.016745828,0.010741132,0.12191514
0.025825426,0.009334177,0.008516261,0.06098962,0.03639701,-0.014835623,0.010896285,0.117399216
0.010105178,-0.0106815845,0.0052146344,0.06859678,0.029801184,-0.021666704,0.008141,0.12091431
0.034640625,-0.023893714,0.008872824,0.12992302,0.031572297,-0.018034207,0.00876062,0.116883546
0.03395707,-0.019030996,0.01353057,0.108177066,0.034324177,-0.017692296,0.010314975,0.1184598
0.028105497,-0.0118657425,0.010818871,0.092722654,0.03581202,-0.021289203,0.007995155,0.12948725
0.022499688,-0.014369763,0.0060455985,0.10209131,0.034601256,-0.01998406,0.00973589,0.124564596
0.020856224,-0.014833793,0.008480869,0.087970465,0.0278392,-0.018243676,0.007735744,0.111324124
0.045677207,-0.018578336,0.011274836,0.13420764,0.039032556,-0.018863969,0.01132118,0.12739229
0.044607393,-0.026967168,0.0073514134,0.15642059,0.03710021,-0.020474827,0.009583062,0.13068289
0.03497891,0.00027492642,0.006379119,0.09501511,0.037644364,-0.016859664,0.009542503,0.12379846
0.0498771,-0.023528084,0.010075577,0.15370327,0.0368943,-0.016840681,0.0094403615,0.12171079
