inf0,ylag0,inf1,ylag1
0.302401283671002,0.7950782028125671,0.3005222093800177,0.7934874658174735
0.30119495371459576,0.48464402934947715,0.30008686844417987,0.47753452910314487
0.2993774711966286,0.5178173999187101,0.29985501860543207,0.4985178338950843
0.2997514169898208,0.639256918650877,0.29998958972820383,0.651080731794042
0.30358347706524136,0.6354693770326343,0.30124321186626135,0.6258612061900826
0.30402903870256615,0.6795701326996673,0.3024634231510728,0.6833272293159877
0.30294276356955796,0.6634700728605814,0.3025733649112573,0.6710213259425152
0.2984801618533826,0.8627851445073575,0.2982030317862646,0.8589120176518743
0.3075974213383751,0.6421200716665292,0.3064171623432611,0.5923118454165187
0.2998993569738817,0.7458930214847581,0.2976184945083866,0.7317065348657006
