inf0,ylag0,inf1,ylag1
0.31608854246407314,0.8668111467348643,0.3171661930287961,0.882992487685674
0.30947736115078983,0.4832374210434115,0.31704772173787577,0.5027346935955306
0.3068218406145247,0.5414319776814405,0.309055648999004,0.5295768775013189
0.30553423433850974,0.6412284735111309,0.27910636181851,0.6376251222778293
0.31319025546948087,0.616494408396203,0.30673147933832495,0.6264701497324237
0.3022508119530566,0.675231254237863,0.2925095785940978,0.6340485404488465
0.3068308627332706,0.6520417875675673,0.29354663510589346,0.6654173415058671
0.30693292781271125,0.8510654704219249,0.3088702008471377,0.8196443789133963
0.30977748449194276,0.6356001886908664,0.30345979974696735,0.650980323836108
0.31004256963430593,0.754538010688283,0.3075120047134213,0.7718424290529744
