inf0,ylag0,inf1,ylag1
0.35048917577521677,0.8740517710930702,0.36077802277680926,0.8819962140069928
0.3273879423103256,0.47332807334290067,0.34945754297686277,0.48108794469935523
0.32863747538609933,0.5520045323108238,0.3662081495468664,0.5273434167776405
0.30542738260980906,0.639518564549133,0.2831023503796154,0.614040678586731
0.3749285435475555,0.6198365563759112,0.3867836393379268,0.6210869306440137
0.32071104354639374,0.6444813254409232,0.316122273902248,0.6175247492007495
0.33775120917373336,0.6630598349242871,0.308465289142348,0.657809019554737
0.3118993832169044,0.860502549963917,0.35990712707964834,0.8557555272034847
0.3189595480830144,0.6372125663790608,0.3002321310689886,0.6433703607450967
0.3160933037184129,0.7581200551841474,0.3031985431894032,0.7577944067751101
