inf0,ylag0,inf1,ylag1
0.3176313364368021,0.8689911547712622,0.3201049805030695,0.8885546935283678
0.30964675661382524,0.48478465169436946,0.31767665600083933,0.5062177099127128
0.30769636837697434,0.5403573709695828,0.3102571306367483,0.529685726017529
0.3046446526974562,0.6400156678047184,0.2691624719389812,0.6431148581587852
0.31447768344517474,0.617184443811656,0.30585458128079357,0.6270550895771325
0.30305847860157265,0.6725425398182608,0.2926387443935191,0.6356534546351523
0.30615300959263786,0.652141226859229,0.289932427947756,0.6713724601057907
0.3073191324670249,0.8533555998756053,0.3092530956282315,0.8230935789565895
0.31159365484470963,0.6370408916870439,0.3038937814125708,0.6510778020002052
0.30891939480727704,0.7549965058978431,0.30548841133734284,0.7724943243843322
