inf0,ylag0,inf1,ylag1
0.30865278434059135,0.810535401580834,0.30666188045878406,0.8015834730945312
0.3025414738782216,0.4913177052210269,0.300938382411548,0.5218494245759702
0.3012230926000478,0.518620663321082,0.29973511357727045,0.5185117651720862
0.30122853032497393,0.6395987739944891,0.300309008349414,0.6345881910889817
0.3089866026216353,0.6484620215121537,0.3077044763018663,0.6230697176261609
0.30947618156003176,0.6753817597230416,0.31229710220426377,0.6958592741782491
0.3066098832600984,0.6683078585375022,0.3069627590358355,0.6679773027574072
0.30388868676500197,0.850889105855079,0.30120285651867296,0.8274040308240732
0.3115197174779206,0.6446195278630236,0.3088292635498775,0.6457867245813754
0.3012830056964819,0.7467472680082043,0.29734858373029593,0.6978056875520533
