inf0,ylag0,inf1,ylag1
0.3937180747838686,0.8659261745466378,0.47348335223445037,0.8604310699460302
0.32972840130710984,0.4766257591994281,0.5132318444328511,0.4532919013803215
0.34021286581959764,0.547505629618361,0.3615642841608132,0.558821953191443
0.3153282216672279,0.6395950913998456,0.29063291967888794,0.6235306586454273
0.41619661212313486,0.6195510929024499,0.4247195592032028,0.6250529114818424
0.3637544543757708,0.6451855548412945,0.3131111952292952,0.6234618548144203
0.3737710592099653,0.6765028038399894,0.34992337472533624,0.6820857878762165
0.3218196162913322,0.8621440384805166,0.33566759730372864,0.8538635420077412
0.3577050136493407,0.6412846439026055,0.33623436826417996,0.6425397738734389
0.32972548745673796,0.7585695147513475,0.03194569128567015,0.7876054251312302
