inf0,ylag0,inf1,ylag1
0.30229526150132385,0.7948766211177243,0.30042796023196067,0.7934372225967921
0.30102786024282413,0.4847372299015025,0.29984333996998325,0.4773097307127012
0.2989800823194206,0.5173308281760275,0.2994978881892756,0.49869280121389803
0.2990451554905519,0.6382052120360376,0.29900847113227835,0.6479333866502556
0.30299559267856946,0.6322255641234339,0.2998592719817306,0.6201320807761668
0.30427100947302643,0.6747452431087382,0.3029386272039545,0.6815925301880735
0.30189068624002374,0.6619233439381651,0.3013019704708515,0.6697574394904175
0.2983288846239695,0.8621071318505726,0.2980397079052412,0.8582766671564126
0.30696555152685634,0.6417987941163236,0.305843893293535,0.5912343616152748
0.29951698845047303,0.7449091465806207,0.2969473389380265,0.7294049558369332
