inf0,ylag0,inf1,ylag1
0.30306754243445616,0.7945954522530092,0.3008315634606276,0.7933607072805755
0.301290783146291,0.4847236210782947,0.2999619063214249,0.47742648058584014
0.2992476980827634,0.5178705967000633,0.29989391148682376,0.49851426809343274
0.2994103494180077,0.6388705142083639,0.2996552849490176,0.6500745104163359
0.3041797284499882,0.6347009712535802,0.30105214421965815,0.6244004620288277
0.3046921482714653,0.6765171779690886,0.3031570730823021,0.6820269827433996
0.3028542733170364,0.6640760244262103,0.30227608447810794,0.6714332791661706
0.2980867067711198,0.8616459185429625,0.2977421506362351,0.8576165030380722
0.3086515879652788,0.6416037941191226,0.3072045814749983,0.5915589054158887
0.29887144460842113,0.7429063252924528,0.29548945595381887,0.7232126188092028
