inf0,ylag0,inf1,ylag1
0.30719310142056605,0.809435073887055,0.3052507371388842,0.8000680167917983
0.30199537695537093,0.4905102162009989,0.30046579986920235,0.520418303759069
0.3002382408801848,0.519441846160192,0.2986393546798627,0.5236703960699907
0.3007680782213577,0.6395997097875564,0.2994620542096271,0.6350077487573126
0.3078295073193783,0.6482857585737181,0.30616477311442986,0.6219851518935584
0.3083113863591497,0.6735514044773687,0.31088089759319437,0.6942342335360374
0.3049478839321258,0.664479603605136,0.30481174154736623,0.6624803348554846
0.30331515181277013,0.8501023905268552,0.3008987411372827,0.8275662118958315
0.31022213281563427,0.64799841164625,0.3076464595626709,0.6480620106041761
0.3017862429517116,0.74611491819122,0.29927829294590114,0.7000522491222121
