inf0,ylag0,inf1,ylag1,inf2,ylag2,inf3,ylag3
0.5819435577084515,0.7935469433831434,0.5689818609603825,0.7970844191393711,0.630598078391618,0.7926008691405384,0.5834828522839274,0.7785941026776837
0.3552752565660888,0.720998730443899,0.4211748933125084,0.7522516408103044,0.22623536654326823,0.6815483347501228,0.28169897371240377,0.7217390157665575
0.9145474631593091,0.784365173095968,0.9196048361503222,0.7905686913584122,0.8879863587961285,0.7554088847703242,0.8894074755677928,0.7570629077911095
0.8478722512863784,0.8988650127728393,0.8382753451668635,0.8987229618546175,0.7876069742161029,0.8508010485582886,0.775591095779395,0.8482449904877233
0.6923430486213338,0.8207016656314672,0.7472495789382675,0.8189653868210115,0.5388857675190679,0.7748457624415563,0.5868803109193548,0.7679273424981908
0.6861615018839773,0.9018034194540538,0.6884151853057741,0.9458198598678483,0.6449389942421028,0.8115922235746555,0.6237083897206492,0.8445622369585591
0.8202013063036946,0.8882175935154195,0.7200673776386741,0.8873504559672454,0.7458098975453618,0.8434116416657235,0.5144620955524853,0.7641742131032385
0.5239658263411948,0.8343968120187448,0.36821958128242366,0.8405592073135322,0.4714352181620425,0.8420876270791846,0.29153885236549787,0.8391879903668802
0.7518930673159888,0.8418237071433134,0.7809116957139182,0.8380342290235978,0.7787381874524006,0.8359543126148976,0.802491656678191,0.8300719638721904
0.533371391481549,0.9690716517866313,0.5006213317454702,0.9489061903661631,0.3867586474473,0.9297091546915541,0.3504496143402239,0.9057140533204167
0.5834334428655893,0.9141794184937257,0.5440225068397666,0.8572722930234552,0.5585164962592868,0.9096290214190204,0.525542102705711,0.8560783060124171
0.4505983498057047,0.7685474242116481,0.47818460252004524,0.7522074463084887,0.4485815443079333,0.7655295894448626,0.49415741870112595,0.7597206130320843
0.5876232371916155,0.8087976412794924,0.5470509678174577,0.7797373402190904,0.48114553906623125,0.7699712217879457,0.32187626632200467,0.702292337914191
