inf0,ylag0,inf1,ylag1,inf2,ylag2
0.5486937498380714,0.9026127482189722,0.5264355521099958,0.8892103962636037,0.5458189296602124,0.8980518866774867
0.5678514815760197,0.5912488868641332,0.45737275848077774,0.5721790037776618,0.6089647121725933,0.6074966352736554
0.716106202313207,0.618383228304936,0.7342772081397545,0.6090518996426038,0.72158299075247,0.6296232489933138
0.4511535886425448,0.7581249616419862,0.43828890588140823,0.7371093069652604,0.4516691046661901,0.7102507620141941
0.5286387562563817,0.8010844122734717,0.43675328041633016,0.7530292885928229,0.46129830091458873,0.7994092349384572
0.8349284352222903,0.8457477988164107,0.7669721944755352,0.825705544795098,0.8264240677896479,0.8414590791886742
0.7694127713623755,0.8666702349375934,0.7972898418958463,0.8583868063683959,0.8055165826667761,0.8564966999297028
0.37864483093329193,0.9504337270751491,0.333097501499727,0.9378831118967857,0.40387098228132684,0.8719205160830223
0.7249787764522999,0.7989982984047768,0.7496114949398238,0.8280701071975745,0.7569121202599177,0.8171685095859449
0.6056794997379656,0.8290500749234131,0.622088152219596,0.8078520762814225,0.687754428503377,0.8412566820682311
0.33447821946597567,0.8517418363731876,0.3891920093734811,0.9032736643713015,0.3477694028418178,0.8474345698462541
0.8866961047843798,0.8976678702110319,0.8990587727684174,0.8906453440869813,0.8832304709174543,0.8907344574471621
0.7251047036503525,0.8583353856454103,0.7371068077988913,0.8606737798058988,0.7532067693846298,0.858555552320738
0.2659755674932698,1.029724489905496,0.2976062993455896,1.038483269978383,0.2187661433115346,0.9969370007894285
0.3994772878049772,0.6962358843435994,0.3898282123414294,0.6880082591214076,0.45686868657631996,0.6976001691208327
0.47556171710072387,0.850931301069231,0.4129944437182144,0.8259161389250589,0.44252451944351484,0.7969560852579531
0.32001111184063663,0.9738153891673016,0.2788350198693466,0.9694451442552212,0.2865380531301105,0.9530887960257524
0.8382894046650504,0.860253807579696,0.8089803522669237,0.848975234312779,0.8712694265586558,0.8975988842626257
0.8303939574755937,0.8488751959774126,0.8350277000819579,0.8402542664001997,0.7502194614590953,0.83231481623596
0.6532060782679769,0.6478601875674459,0.6041179546279107,0.6303012506650362,0.6512583854769558,0.668199969424669
0.4426433590808538,0.7773256523350597,0.4586986680414091,0.7579624368824563,0.4626454097930157,0.7481745359450795
0.6147956543045805,0.960364553415878,0.5731170005562081,0.9648712843278237,0.611455593494096,0.9878476723477717
0.4559350695495977,0.6217570825194942,0.5173964595778877,0.6400377645548967,0.4462281943121882,0.6671176910951631
0.4617779877358188,0.880653429485325,0.45755045479573886,0.8487482153608088,0.48511120094808985,0.890471564716068
0.7478540668673191,0.6737735803889878,0.7489654956215706,0.6711638503953079,0.7220169785951399,0.673469935925676
0.7012122218487855,0.8198005272683095,0.7557777985146762,0.8495044938707984,0.7329023224611024,0.8469458280486784
0.26934390508623807,0.914342150947293,0.08687093729548452,0.8939441975700261,0.333975419968891,0.9219782011429114
0.6002686544469923,0.8701295447482437,0.6918525820835031,0.9559919223746285,0.5978646649078019,0.8585386929329579
0.6984188722228502,0.7788816007010932,0.6569973566684723,0.7748043473433845,0.7156494899605242,0.7610892196433588
0.7780184374849415,1.0591462508184886,0.6729505779187427,1.0467875921164136,0.7889448926467695,1.052530041219187
0.2711069326489444,0.707915477261301,0.2335086383294812,0.7124559147482212,0.26656371854329425,0.7256019365817934
0.7136249208728953,0.9812274382398024,0.4611639860857788,0.9149460913819176,0.7716481449519783,0.9604301302753633
1.0364745902564696,0.9663969329228889,1.0635169185910671,0.9897555589902439,1.049249608296501,0.9598933376260573
0.6746520667000697,1.09830921752855,0.7473526437955222,1.0966435071450864,0.6783186456941013,1.0909360899683564
0.48680164604985043,0.8578252456197989,0.49558379003502784,0.8574304587802982,0.5556197149756175,0.8466072014558694
0.6049598355111012,0.8179608071523745,0.597458793343889,0.8242288637003432,0.619154864262301,0.8141576692618638
0.5216223670848021,0.8468041242284823,0.42082671445103614,0.8419686762800099,0.47726080416917194,0.86526000258444
0.15821904096185074,0.7504351608948543,0.0715241728266226,0.7365299584993766,0.09358937023047595,0.7483258126635632
0.3722706401064281,0.7895869223472529,0.3831043291407628,0.7519942385590301,0.3945671229931092,0.804291503962718
0.6477799282947971,0.7992957729343926,0.5553531817334403,0.7447828901413555,0.628080477926374,0.8334103108076862
0.638936349015716,0.8377561111339141,0.6914423434731009,0.8414258609066421,0.6671504121594726,0.8406759002433133
0.60665689450102,0.7771088595669421,0.5587504236017683,0.7638753289158212,0.5931742043556552,0.7739120337991234
0.47889133604069656,0.7389807548750021,0.4658772867114334,0.7357691481678894,0.40271625264798483,0.7097379537587579
0.34714139523218224,0.9260143669350697,0.34946506670513283,0.9314300987766052,0.4025205620153667,0.9299463334763429
0.7969442846016477,0.8729544063611893,0.8461587591933698,0.8766651248380734,0.8213484649420493,0.8883824155200248
0.7080477298209338,1.061934569408108,0.6836185088833786,1.0787967754746517,0.652978686049025,1.0241389512614514
0.6367062059377868,0.9273491989217844,0.5480798438670114,0.8785956092945042,0.6696490547780861,0.9212403316647533
0.43689970957239854,0.9705251054409539,0.5488422130428998,0.9922618001785736,0.4405920364294146,0.9713678742285559
0.5717092551716138,0.8519185815062329,0.5400179018986526,0.8639559474399064,0.6129953576565221,0.8397657580562737
0.5107548875973158,0.7474063003414646,0.5862237750369832,0.7557668341332229,0.5239918977892881,0.7526298890724223
0.3825917950569429,0.9541574159070525,0.47018996979922567,0.982045803994189,0.3896895098263218,0.9484361438254189
0.4729303670585206,0.8474120930378095,0.41288758064500825,0.8289506974466201,0.4391655195023825,0.8033647038550126
0.7364923124205065,0.8743129054203915,0.6237602516009585,0.8512441722950193,0.7527152875421859,0.8935386753879438
0.3118701587271542,0.7754027798552343,0.5147295901435827,0.8447568608759659,0.31763840453821945,0.7912651102048193
0.5042152029937903,0.7746568064687835,0.5274585211663317,0.8012655358356076,0.498118398577032,0.7783842006744961
0.7658151639119133,0.7418858613392627,0.80179027982557,0.7486258898226401,0.7550989858688777,0.7462487276362245
0.5416913432765296,0.9404950658200172,0.5584408846031316,0.9481819054732066,0.5819109366274591,0.9591887563791689
0.5975058180032075,0.9146342242641214,0.6389643148641451,0.9115143848212769,0.5538032087583294,0.9300001175851234
0.43275071115256697,0.9348132126507736,0.444954059227576,1.0204206810614163,0.4483507256956131,0.9839221332046513
0.6469746290356033,0.8031231221841839,0.6380952480269214,0.8170174312281391,0.6727163070963272,0.7912606005639821
0.7612658932692831,1.0463609179155866,0.7851917626137026,1.0782966277925803,0.7780788360507385,1.0385032483827086
0.7115774673049748,0.9275357589532051,0.7180170950114797,0.9322731167587615,0.7517491361649056,0.9249592964208437
0.8154275326223631,1.001862357371975,0.8335086844333535,0.9743173506104303,0.737960715685627,0.981730839394289
0.5314953704246579,0.8818349342726008,0.39175252872844823,0.8199820272882703,0.514146588355364,0.8720816702294683
0.5212876228983947,0.7928525239969748,0.6548756624492178,0.8208381518860615,0.6638543690617404,0.7707375399889143
0.45937946295441695,0.9230997616920061,0.4591424976071915,0.9370613417950253,0.477096436806983,0.9556582872757077
0.4488965880728074,0.8899678419025684,0.39324794903908,0.9055029130609913,0.39440852885537314,0.887447718077591
0.8360929031005226,0.839301686529605,0.8416212785159909,0.8325276210805729,0.8785614131715054,0.8614929783341557
0.6411067074680554,0.7587882194817825,0.7026658167277082,0.7660214861073797,0.5459534052901214,0.7964477986358786
1.1071935160876307,0.7642641840403968,1.020353296380527,0.7165849297766396,1.1104383227465728,0.7485264732034331
0.253882348343241,0.9164986324238381,0.23688702297677142,0.9055860206423846,0.26682486508750125,0.9213050523643422
0.303548524893249,0.8883731720550927,0.31053237643650156,0.8518643018053004,0.27634184151323543,0.891305042663139
0.6205349562874108,1.025926553467335,0.6280102738602771,1.0787484167410486,0.5966996893636167,1.029414302952818
0.22371328370331597,0.840798180063892,0.29303511705881535,0.8613289506529112,0.16638286520345932,0.8239837220267815
0.560549559361244,0.7443452095768264,0.3371826387313322,0.6955230919463229,0.5478337793400512,0.7328521181108965
0.7994993392347681,0.9019098776086825,0.7385086364809982,0.8761445287930456,0.7864038925414528,0.8966275317900778
0.3496890707570983,0.8641796404734093,0.4090309078724227,0.8859766253043755,0.2771754293138511,0.8553536417582457
0.7300081247967566,0.896400967432941,0.817411735435675,0.9232881109459317,0.6941412276965546,0.8709497808837459
0.7024871462093523,0.8314251799474419,0.6834964968792838,0.838411366169409,0.6881015005483191,0.8206309304682191
0.6577903783186942,0.8374074878131678,0.6684718678023991,0.8335541764150982,0.6309923389748633,0.8172812622280656
0.18006489655513147,0.85763966859572,0.38163299019809194,0.8927455838198266,0.16200156336868707,0.8604271019334933
0.4346123804727305,0.7894173664032909,0.44127008636562,0.8244909877389367,0.456452069064865,0.7753108594793203
0.6476692059382292,0.7975012647295232,0.6016607536988416,0.7827007117699216,0.6718935155725487,0.7825704960599704
0.47954080255431725,0.7518617583725784,0.4371364281468279,0.7573194867986073,0.49783943192642316,0.7474014854354797
0.5569303768055114,0.8120920430839085,0.7238584556268898,0.8276354489553768,0.5472254821573261,0.8004726039576484
0.5351708402001341,0.8637514972039092,0.5203888432252733,0.8582748027184094,0.5127735648481014,0.8636499173432157
0.3357044204006232,0.84420089604528,0.3058370967565748,0.8545155563288529,0.44409746357380664,0.8455782680875541
0.49001332334243564,0.8891646847935548,0.440142050890821,0.8247234596057353,0.506627854373793,0.8681489448104153
0.4100425020842632,0.9153581528853761,0.38709287117338864,0.8992140493958812,0.4411995434272239,0.9127968775919145
0.5500262473300148,0.749480843640304,0.5542104903113012,0.756227316728384,0.5708110217767499,0.7497637245574169
0.7801045631765849,0.7317592370243368,0.8216080139876292,0.7462189515381312,0.7591942923843509,0.7244437088610893
0.6212313441189217,0.8694047620971467,0.5864735964104146,0.854599433489223,0.6419861028624962,0.8755907077900518
0.2313725152620028,0.8737678864945104,0.20693759210762508,0.8679145217570978,0.2744320984808842,0.8467386000222081
0.5864056784546552,0.754185551977461,0.555890121663281,0.7250772550423179,0.5654722116600661,0.748566117419865
0.7508423290655548,0.9164272248142644,0.725787582660972,0.9033104614740162,0.7588039967852802,0.9166118529965654
0.7727191090139389,0.8323337924321371,0.8247466098323406,0.8242326796440483,0.7756086800780927,0.7978161033583933
0.8019999624446892,1.048951384757662,0.8140755847770191,1.0595757420688292,0.8045921656937456,1.0334839254196677
0.5538498003157782,0.7631069810171609,0.47324190705168867,0.7427715007994631,0.5502956218264963,0.7315675809485674
0.9407639043658353,0.930533649041942,0.9592694733006628,0.9165945894577378,0.9950732210269612,0.9238824615648444
0.5301810629899875,0.839961893903295,0.6000130133350583,0.8537519259240977,0.5681565015245258,0.8754260756897533
